iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.17337366559782766,0.17337366559782766,0.0036898000000000005,[0.       0.       0.       0.       0.       0.       0.       0.       0.111111 0.       0.       0.       0.       0.111111 0.       0.111111 0.       0.       0.111111 0.111111 0.       0.111111 0.       0.       0.       0.111111 0.       0.111111 0.       0.       0.111111],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],9.0,1000,100,0.01,0.003,1,9,random,,random,single_objective
1,0.16676723151741057,0.16676723151741057,0.0036898000000000005,[0.       0.       0.       0.       0.       0.       0.       0.       0.105882 0.       0.       0.       0.       0.105882 0.       0.105882 0.       0.       0.105882 0.105882 0.       0.105882 0.       0.       0.       0.105882 0.       0.152941 0.       0.       0.105882],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],9.0,1000,100,0.01,0.003,1,9,random,,random,single_objective
2,0.16657526884148888,0.16657526884148888,0.0036898000000000005,[0.       0.       0.       0.       0.       0.       0.       0.       0.105732 0.       0.       0.       0.       0.105732 0.       0.105732 0.       0.       0.105732 0.105732 0.       0.105732 0.       0.       0.       0.105732 0.       0.15414  0.       0.       0.105732],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],9.0,1000,100,0.01,0.003,1,9,random,,random,single_objective
3,0.16657074717984335,0.16657074717984335,0.0036898000000000005,[0.       0.       0.       0.       0.       0.       0.       0.       0.105728 0.       0.       0.       0.       0.105728 0.       0.105728 0.       0.       0.105728 0.105728 0.       0.105728 0.       0.       0.       0.105728 0.       0.154175 0.       0.       0.105728],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],9.0,1000,100,0.01,0.003,1,9,random,,random,single_objective
4,0.16636047540051965,0.16636047540051965,0.0036898000000000005,[0.         0.         0.         0.         0.         0.         0.         0.         0.105728   0.         0.         0.         0.         0.10467072 0.         0.105728   0.         0.         0.105728   0.105728   0.         0.105728   0.         0.         0.         0.10678528 0.         0.154175   0.         0.         0.105728  ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],9.0,1000,100,0.01,0.003,1,9,random,,random,single_objective
5,0.1661188290907348,0.1661188290907348,0.0036898000000000005,[0.         0.         0.         0.         0.         0.         0.         0.         0.105728   0.         0.         0.         0.         0.10467072 0.         0.105728   0.         0.         0.105728   0.10467072 0.         0.105728   0.         0.         0.         0.10678528 0.         0.15523228 0.         0.         0.105728  ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],9.0,1000,100,0.01,0.003,1,9,random,,random,single_objective
6,0.1661188290907348,0.1661188290907348,0.0036898000000000005,[0.         0.         0.         0.         0.         0.         0.         0.         0.105728   0.         0.         0.         0.         0.10467072 0.         0.105728   0.         0.         0.105728   0.10467072 0.         0.105728   0.         0.         0.         0.10678528 0.         0.15523228 0.         0.         0.105728  ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],9.0,1000,100,0.01,0.003,1,9,random,,random,single_objective
7,0.1661188290907348,0.16796459385840964,0.0036898000000000005,[0.         0.         0.         0.         0.         0.         0.         0.         0.105728   0.         0.         0.         0.         0.10467072 0.         0.105728   0.         0.         0.105728   0.10467072 0.         0.105728   0.         0.         0.         0.10678528 0.         0.15523228 0.         0.         0.105728  ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],9.0,1000,100,0.01,0.003,1,9,random,,random,single_objective
8,0.1661188290907348,0.16981035862608446,0.0036898000000000005,[0.         0.         0.         0.         0.         0.         0.         0.         0.105728   0.         0.         0.         0.         0.10467072 0.         0.105728   0.         0.         0.105728   0.10467072 0.         0.105728   0.         0.         0.         0.10678528 0.         0.15523228 0.         0.         0.105728  ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],9.0,1000,100,0.01,0.003,1,9,random,,random,single_objective
9,0.1661188290907348,0.1716561233937593,0.0036898000000000005,[0.         0.         0.         0.         0.         0.         0.         0.         0.105728   0.         0.         0.         0.         0.10467072 0.         0.105728   0.         0.         0.105728   0.10467072 0.         0.105728   0.         0.         0.         0.10678528 0.         0.15523228 0.         0.         0.105728  ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],9.0,1000,100,0.01,0.003,1,9,random,,random,single_objective
