iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,TID,True,0.23311690429342755,0.0043022836258,8,8,100,80,0.032815,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.1353024, 0.035272, 0.137519, 0.226304, 0.260038, 0.131346, 0.015033600000000001]","[1, 2, 5, 9, 11, 18, 28, 30]"
1,TID,True,0.23096198304530827,0.004353793249480001,8,8,100,70,0.032157,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.12177215999999999, 0.035272, 0.137519, 0.226304, 0.27356824, 0.131346, 0.015033600000000001]","[1, 2, 5, 9, 11, 18, 28, 30]"
2,TID,True,0.23085790615779098,0.00430864962928,8,8,100,68,0.032162,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.12177215999999999, 0.035272, 0.137519, 0.226304, 0.27356824, 0.1182114, 0.0281682]","[1, 2, 5, 9, 11, 18, 28, 30]"
3,TID,True,0.23009771108161528,0.00435194158448,9,9,100,68,0.031832,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.12177215999999999, 0.035272, 0.022630400000000002, 0.137519, 0.2036736, 0.27356824, 0.1182114, 0.0281682]","[1, 2, 5, 8, 9, 11, 18, 28, 30]"
4,TID,True,0.22868968258221356,0.004466139516127999,10,10,100,64,0.03188,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.10959494399999999, 0.012177216, 0.035272, 0.022630400000000002, 0.137519, 0.2036736, 0.27356824, 0.1182114, 0.0281682]","[1, 2, 4, 5, 8, 9, 11, 18, 28, 30]"
5,TID,True,0.2265190407825602,0.004454034668767999,11,11,100,72,0.032868,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.10959494399999999, 0.012177216, 0.035272, 0.022630400000000002, 0.137519, 0.2036736, 0.27356824, 0.01182114, 0.10639025999999999, 0.0281682]","[1, 2, 4, 5, 8, 9, 11, 18, 25, 28, 30]"
6,TID,True,0.22581310680069247,0.004466503320767999,11,11,100,59,0.031789,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.10959494399999999, 0.012177216, 0.0317448, 0.022630400000000002, 0.137519, 0.2036736, 0.27709544, 0.01182114, 0.10639025999999999, 0.0281682]","[1, 2, 4, 5, 8, 9, 11, 18, 25, 28, 30]"
7,TID,True,0.2257105578990815,0.004462382324927999,11,11,100,62,0.032061,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.10959494399999999, 0.012177216, 0.0317448, 0.02036736, 0.137519, 0.2036736, 0.27935848, 0.01182114, 0.10639025999999999, 0.0281682]","[1, 2, 4, 5, 8, 9, 11, 18, 25, 28, 30]"
8,TID,True,0.22497787848536321,0.004476191780675999,11,11,100,54,0.031242,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.10959494399999999, 0.012177216, 0.0317448, 0.031006386, 0.137519, 0.2036736, 0.27935848, 0.01182114, 0.09575123399999999, 0.0281682]","[1, 2, 4, 5, 8, 9, 11, 18, 25, 28, 30]"
9,TID,True,0.22145107899892053,0.004467861530435999,11,11,100,54,0.031172,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.10959494399999999, 0.012177216, 0.0317448, 0.031006386, 0.137519, 0.18330624, 0.27935848, 0.0321885, 0.09575123399999999, 0.0281682]","[1, 2, 4, 5, 8, 9, 11, 18, 25, 28, 30]"
10,TID,True,0.22116995575442136,0.0044349518313102,11,11,100,57,0.031553,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.10959494399999999, 0.012177216, 0.0317448, 0.031006386, 0.137519, 0.18330624, 0.27935848, 0.0321885, 0.0861761106, 0.0377433234]","[1, 2, 4, 5, 8, 9, 11, 18, 25, 28, 30]"
11,TID,True,0.22050613506746294,0.0044626756617102,11,11,100,62,0.032351,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.10959494399999999, 0.012177216, 0.0317448, 0.031006386, 0.1237671, 0.19705814000000002, 0.27935848, 0.0321885, 0.0861761106, 0.0377433234]","[1, 2, 4, 5, 8, 9, 11, 18, 25, 28, 30]"
12,TID,True,0.21943662473290745,0.004458168651125819,11,11,100,60,0.031953,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.10959494399999999, 0.012177216, 0.0317448, 0.031006386, 0.1237671, 0.19705814000000002, 0.28797609106, 0.0321885, 0.07755849953999999, 0.0377433234]","[1, 2, 4, 5, 8, 9, 11, 18, 25, 28, 30]"
13,TID,True,0.21915944453841205,0.0044533988034041105,11,11,100,60,0.031283,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.10959494399999999, 0.012177216, 0.0317448, 0.031006386, 0.1237671, 0.20481398995400002, 0.28797609106, 0.0321885, 0.06980264958599999, 0.0377433234]","[1, 2, 4, 5, 8, 9, 11, 18, 25, 28, 30]"
14,TID,True,0.21867517566870087,0.0045008534141561096,11,11,100,64,0.033805,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.09863544959999998, 0.012177216, 0.0317448, 0.031006386, 0.1237671, 0.20481398995400002, 0.28797609106, 0.0321885, 0.08076214398599998, 0.0377433234]","[1, 2, 4, 5, 8, 9, 11, 18, 25, 28, 30]"
15,TID,True,0.21617105607288378,0.00453346229379387,11,11,100,54,0.032188,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.08877190463999998, 0.012177216, 0.0317448, 0.031006386, 0.1237671, 0.20481398995400002, 0.28797609106, 0.04205204496, 0.08076214398599998, 0.0377433234]","[1, 2, 4, 5, 8, 9, 11, 18, 25, 28, 30]"
16,TID,True,0.2133477119640046,0.00452296684371387,12,12,100,48,0.031391,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.08877190463999998, 0.012177216, 0.0317448, 0.031006386, 0.11139039, 0.20481398995400002, 0.28797609106, 0.04205204496, 0.01237671, 0.08076214398599998, 0.0377433234]","[1, 2, 4, 5, 8, 9, 11, 18, 25, 27, 28, 30]"
17,TID,True,0.2117248195145587,0.004514696800169704,12,12,100,52,0.032645,1000,100,0.1,0.003,1,2,15,TID,7,random,ccef,"[0.059185, 0.08877190463999998, 0.012177216, 0.0317448, 0.031006386, 0.11139039, 0.20481398995400002, 0.28797609106, 0.0501282593586, 0.01237671, 0.07268592958739999, 0.0377433234]","[1, 2, 4, 5, 8, 9, 11, 18, 25, 27, 28, 30]"
