iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.10292831290709441,0.008618731122000001,7,7,100,59,0.056352,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.013644, 0.694878, 0.083754, 0.023441, 0.087047, 0.017718, 0.079518]","[0, 4, 6, 7, 9, 14, 22]"
1,idID,True,0.08005413028150732,0.008889882717,7,7,100,34,0.061896,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.014663, 0.746794, 0.090011, 0.025192, 0.09355, 0.019042, 0.010747]","[0, 4, 6, 7, 9, 14, 27]"
2,idID,True,0.05564060581755594,0.009410777248999998,7,7,100,42,0.063973,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.015938, 0.811743, 0.027383, 0.101686, 0.020698, 0.01087, 0.011682]","[0, 4, 7, 9, 14, 15, 27]"
3,idID,True,0.030523682749132863,0.01005679976,7,7,100,45,0.056776,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.017547, 0.893681, 0.030147, 0.022787, 0.011967, 0.011009, 0.012861]","[0, 4, 7, 14, 15, 25, 27]"
4,idID,True,0.023568632120564547,0.010160291281,7,7,100,42,0.058076,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.017908, 0.912057, 0.023256, 0.012213, 0.010206, 0.011235, 0.013125]","[0, 4, 14, 15, 19, 25, 27]"
5,idID,True,0.018944916202756647,0.010262407405,7,7,100,37,0.054389,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.018149, 0.92431, 0.012377, 0.010343, 0.011386, 0.013301, 0.010134]","[0, 4, 15, 19, 25, 27, 28]"
6,idID,True,0.015876998782239558,0.010325612959999998,7,7,100,59,0.057671,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.931904, 0.012479, 0.010082, 0.010428, 0.01148, 0.01341, 0.010217]","[4, 15, 16, 19, 25, 27, 28]"
7,idID,True,0.012887631209509707,0.010383828783,6,6,100,55,0.055497,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.941724, 0.012611, 0.010188, 0.011601, 0.013551, 0.010325]","[4, 15, 16, 25, 27, 28]"
8,idID,True,0.010276426052170318,0.010487800492999999,5,5,100,57,0.057915,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.951417, 0.012741, 0.01172, 0.01369, 0.010431]","[4, 15, 25, 27, 28]"
9,iDR,True,0.009955041933920434,0.010501011211,5,5,100,50,0.055423,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.952632, 0.011482, 0.011735, 0.013707, 0.010444]","[4, 15, 25, 27, 28]"
10,TID,True,0.009426798116711183,0.010461188463000001,5,5,100,48,0.057675,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.952632, 0.01, 0.011482, 0.011735, 0.013707]","[4, 10, 15, 25, 27]"
11,TID,True,0.00912430699903049,0.0104735017598,5,5,100,50,0.054208,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.9537802000000001, 0.01, 0.010333799999999999, 0.011735, 0.013707]","[4, 10, 15, 25, 27]"
12,TID,True,0.00860444017030139,0.010495844693999999,5,5,100,57,0.058016,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.9537802000000001, 0.01, 0.011735, 0.013707, 0.01]","[4, 10, 25, 27, 30]"
13,iDR,False,0.008413109812873448,0.010515235189999998,5,5,100,45,0.051548,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.955834, 0.010022, 0.01176, 0.012363, 0.010022]","[4, 10, 25, 27, 30]"
14,TID,True,0.008217726120313172,0.010525777120099998,5,5,100,56,0.055263,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.9570702999999999, 0.010022, 0.01176, 0.0111267, 0.010022]","[4, 10, 25, 27, 30]"
15,iDR,True,0.008031505141133311,0.010532513569999999,5,5,100,66,0.054571,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.958196, 0.010034, 0.010596, 0.01114, 0.010034]","[4, 10, 25, 27, 30]"
