iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.17506717267552047,0.002104665545,7,7,100,91,0.041136,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.175059, 0.238784, 0.14453, 0.12828, 0.098423, 0.010779, 0.204145]","[5, 14, 15, 16, 20, 25, 27]"
1,iDR,True,0.17503934436769034,0.002076688667,7,7,100,93,0.040487,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.172565, 0.235382, 0.156718, 0.126452, 0.097021, 0.010625, 0.201237]","[5, 14, 15, 16, 20, 25, 27]"
2,iDR,True,0.17382014285834632,0.002070591684,7,7,100,92,0.039855,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.174256, 0.237688, 0.158253, 0.127691, 0.088174, 0.010729, 0.203209]","[5, 14, 15, 16, 20, 25, 27]"
3,TID,True,0.17346586989151883,0.0019798186368,7,7,100,83,0.037068,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.174256, 0.2139192, 0.1820218, 0.127691, 0.088174, 0.010729, 0.203209]","[5, 14, 15, 16, 20, 25, 27]"
4,idID,True,0.17167301538189217,0.0023986301330000005,7,7,100,57,0.036593,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.21046, 0.012078, 0.258363, 0.15422, 0.106493, 0.012958, 0.245428]","[5, 9, 14, 16, 20, 25, 27]"
5,idID,True,0.17043080136671224,0.002395393569,7,7,100,78,0.039286,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.212725, 0.012208, 0.261144, 0.15588, 0.096875, 0.013097, 0.24807]","[5, 9, 14, 16, 20, 25, 27]"
6,iDR,True,0.16923191943977545,0.002392423197,7,7,100,100,0.039314,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.214806, 0.012327, 0.263699, 0.157405, 0.08804, 0.013225, 0.250497]","[5, 9, 14, 16, 20, 25, 27]"
7,iDR,True,0.1690910652689842,0.0023955960050000003,7,7,100,100,0.04058,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.214523, 0.012311, 0.263351, 0.157197, 0.087924, 0.014528, 0.250166]","[5, 9, 14, 16, 20, 25, 27]"
8,idID,True,0.1562338097006029,0.002356811587,7,7,100,76,0.038118,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.010845, 0.232652, 0.013351, 0.285607, 0.170482, 0.015756, 0.271307]","[2, 5, 9, 14, 16, 25, 27]"
9,TID,True,0.1547543683847522,0.002393625072,7,7,100,62,0.034069,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.232652, 0.013351, 0.285607, 0.170482, 0.01, 0.015756, 0.271307]","[5, 9, 14, 16, 18, 25, 27]"
10,idID,True,0.13934081182437655,0.0028401680919999998,7,7,100,73,0.037667,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.277405, 0.015919, 0.011924, 0.340546, 0.011924, 0.018787, 0.323496]","[5, 9, 13, 14, 18, 25, 27]"
11,TID,True,0.1390794359254941,0.0028405472752,7,7,100,56,0.033739,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.277405, 0.015919, 0.0107316, 0.3417384, 0.011924, 0.018787, 0.323496]","[5, 9, 13, 14, 18, 25, 27]"
12,idID,True,0.1386442916884016,0.0028399943519999997,7,7,100,65,0.037034,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.277847, 0.01435, 0.010749, 0.342283, 0.011943, 0.018817, 0.324011]","[5, 9, 13, 14, 18, 25, 27]"
13,iDR,True,0.1385030240271129,0.002837062319,7,7,100,95,0.040657,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.278179, 0.014367, 0.010762, 0.342692, 0.010762, 0.01884, 0.324398]","[5, 9, 13, 14, 18, 25, 27]"
14,idID,True,0.13730772207185007,0.0028679101699999997,7,7,100,65,0.037122,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.257525, 0.014778, 0.01107, 0.352498, 0.01107, 0.019379, 0.33368]","[5, 9, 13, 14, 18, 25, 27]"
15,idID,True,0.1359065059630395,0.002897226466,7,7,100,62,0.037575,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.237899, 0.015169, 0.011363, 0.361816, 0.011363, 0.019891, 0.3425]","[5, 9, 13, 14, 18, 25, 27]"
16,idID,True,0.13549641137361834,0.002896780711,7,7,100,65,0.037283,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.23826, 0.013673, 0.01138, 0.362365, 0.01138, 0.019921, 0.34302]","[5, 9, 13, 14, 18, 25, 27]"
17,iDR,True,0.13524990962005937,0.002895937942,7,7,100,100,0.041233,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.238532, 0.013689, 0.010254, 0.362778, 0.011393, 0.019944, 0.343411]","[5, 9, 13, 14, 18, 25, 27]"
18,iDR,True,0.13487759588848736,0.0028955377459999997,7,7,100,76,0.038402,1000,100,0.1,0.0015,1,2,15,random,3,random,ccef,"[0.238859, 0.012337, 0.010268, 0.363275, 0.011409, 0.019971, 0.343881]","[5, 9, 13, 14, 18, 25, 27]"
