iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.19307939339027275,0.19307939339027275,0.004552701673,[0.         0.         0.         0.         0.         0.         0.21275    0.         0.         0.         0.         0.55407827 0.         0.         0.         0.         0.         0.         0.         0.23317173 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.002,1,3,TID,,best,single_objective
1,0.19253317281801952,0.19253317281801952,0.004552701673,[0.         0.         0.         0.         0.         0.         0.2106225  0.         0.         0.         0.         0.55620577 0.         0.         0.         0.         0.         0.         0.         0.23317173 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.002,1,3,TID,,best,single_objective
2,0.19204099239305067,0.19204099239305067,0.004552701673,[0.         0.         0.         0.         0.         0.         0.2106225  0.         0.         0.         0.         0.55853749 0.         0.         0.         0.         0.         0.         0.         0.23084001 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.002,1,3,TID,,best,single_objective
3,0.19149162942181658,0.19149162942181658,0.004552701673,[0.         0.         0.         0.         0.         0.         0.20851628 0.         0.         0.         0.         0.56064371 0.         0.         0.         0.         0.         0.         0.         0.23084001 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.002,1,3,TID,,best,single_objective
4,0.19094194575934154,0.19094194575934154,0.004552701673,[0.         0.         0.         0.         0.         0.         0.20643111 0.         0.         0.         0.         0.56272888 0.         0.         0.         0.         0.         0.         0.         0.23084001 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.002,1,3,TID,,best,single_objective
5,0.1904429140717693,0.1904429140717693,0.004552701673,[0.         0.         0.         0.         0.         0.         0.20643111 0.         0.         0.         0.         0.56503728 0.         0.         0.         0.         0.         0.         0.         0.22853161 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.002,1,3,TID,,best,single_objective
6,0.1898904357683573,0.1898904357683573,0.004552701673,[0.         0.         0.         0.         0.         0.         0.2043668  0.         0.         0.         0.         0.56710159 0.         0.         0.         0.         0.         0.         0.         0.22853161 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.002,1,3,TID,,best,single_objective
7,0.18933789703447085,0.18933789703447085,0.004552701673,[0.         0.         0.         0.         0.         0.         0.20232313 0.         0.         0.         0.         0.56914525 0.         0.         0.         0.         0.         0.         0.         0.22853161 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.002,1,3,TID,,best,single_objective
8,0.1887854096201635,0.1887854096201635,0.004552701673,[0.         0.         0.         0.         0.         0.         0.2002999  0.         0.         0.         0.         0.57116849 0.         0.         0.         0.         0.         0.         0.         0.22853161 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.002,1,3,TID,,best,single_objective
9,0.18827736521357688,0.18827736521357688,0.004552701673,[0.        0.        0.        0.        0.        0.        0.2002999 0.        0.        0.        0.        0.5734538 0.        0.        0.        0.        0.        0.        0.        0.2262463 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.002,1,3,TID,,best,single_objective
