iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.2328290943879,0.2328290943879,0.0025651890880000004,[0.       0.026592 0.073367 0.       0.       0.050488 0.033939 0.       0.       0.037908 0.115478 0.062657 0.011282 0.085001 0.       0.072331 0.       0.012578 0.       0.068729 0.016463 0.099932 0.       0.       0.       0.       0.       0.126502 0.       0.019628 0.087125],[0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1.],500,100,0.1,0.0025,1,17,idID,83,best
1,0.23003198300408162,0.23003198300408162,0.002562345156,[0.       0.02626  0.07245  0.       0.       0.049857 0.033515 0.       0.       0.037434 0.114035 0.061874 0.011141 0.083939 0.       0.071427 0.       0.012421 0.       0.06787  0.016257 0.098684 0.       0.       0.       0.       0.       0.137414 0.       0.019383 0.086037],[0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1.],500,100,0.1,0.0025,1,17,idID,83,best
2,0.22703373878697358,0.22703373878697358,0.0025593068850000003,[0.       0.025904 0.071468 0.       0.       0.049181 0.033061 0.       0.       0.036927 0.112489 0.061035 0.01099  0.082801 0.       0.070459 0.       0.012253 0.       0.06695  0.016037 0.097347 0.       0.       0.       0.       0.       0.149107 0.       0.01912  0.084871],[0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1.],500,100,0.1,0.0025,1,17,idID,83,best
3,0.22382246712545606,0.22382246712545606,0.002556049167,[0.       0.025523 0.070418 0.       0.       0.048458 0.032575 0.       0.       0.036384 0.110836 0.060138 0.010829 0.081585 0.       0.069424 0.       0.012073 0.       0.065966 0.015801 0.095917 0.       0.       0.       0.       0.       0.161608 0.       0.018839 0.083624],[0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1.],500,100,0.1,0.0025,1,17,idID,83,best
4,0.220395205892488,0.220395205892488,0.002552588021,[0.       0.025117 0.069298 0.       0.       0.047687 0.032057 0.       0.       0.035805 0.109074 0.059182 0.010657 0.080288 0.       0.06832  0.       0.011881 0.       0.064917 0.01555  0.094392 0.       0.       0.       0.       0.       0.174942 0.       0.018539 0.082294],[0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1.],500,100,0.1,0.0025,1,17,idID,83,best
5,0.21674381851060906,0.21674381851060906,0.0025489004240000003,[0.       0.024685 0.068107 0.       0.       0.046867 0.031506 0.       0.       0.035189 0.107199 0.058164 0.010474 0.078908 0.       0.067145 0.       0.011677 0.       0.063801 0.015283 0.092769 0.       0.       0.       0.       0.       0.189128 0.       0.01822  0.080879],[0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1.],500,100,0.1,0.0025,1,17,idID,83,best
6,0.2128639043988618,0.2128639043988618,0.002544985822,[0.       0.024227 0.066843 0.       0.       0.045997 0.030921 0.       0.       0.034536 0.105209 0.057084 0.01028  0.077443 0.       0.065899 0.       0.01146  0.       0.062617 0.014999 0.091047 0.       0.       0.       0.       0.       0.204179 0.       0.017882 0.079378],[0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1.],500,100,0.1,0.0025,1,17,idID,83,best
7,0.20875262307573683,0.20875262307573683,0.002540841336,[0.       0.023742 0.065505 0.       0.       0.045077 0.030302 0.       0.       0.033845 0.103104 0.055942 0.010074 0.075893 0.       0.06458  0.       0.011231 0.       0.061364 0.014699 0.089225 0.       0.       0.       0.       0.       0.220103 0.       0.017524 0.07779 ],[0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1.],500,100,0.1,0.0025,1,17,idID,83,best
8,0.20810269831578337,0.20810269831578337,0.002512245712,[0.        0.023742  0.065505  0.        0.        0.045077  0.030302  0.        0.        0.033845  0.103104  0.055942  0.010074  0.075893  0.        0.0707164 0.        0.011231  0.        0.0552276 0.014699  0.089225  0.        0.        0.        0.        0.        0.220103  0.        0.017524  0.07779  ],[0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1.],500,100,0.1,0.0025,1,17,idID,83,best
9,0.2072558277714196,0.2072558277714196,0.002538173526,[0.        0.023742  0.065505  0.        0.        0.045077  0.030302  0.        0.01      0.033845  0.103104  0.055942  0.        0.075893  0.        0.0707164 0.        0.011231  0.        0.0552276 0.014699  0.089225  0.        0.        0.        0.        0.        0.220103  0.        0.017524  0.07779  ],[0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1.],500,100,0.1,0.0025,1,17,idID,83,best
10,0.20573578926416403,0.20573578926416403,0.002537846808,[0.        0.023742  0.065505  0.        0.        0.045077  0.030302  0.        0.01      0.033845  0.103104  0.055942  0.        0.075893  0.        0.0707164 0.        0.011231  0.        0.0552276 0.014699  0.089225  0.        0.        0.        0.        0.        0.227882  0.        0.017524  0.070011 ],[0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1.],500,100,0.1,0.0025,1,17,idID,83,best
11,0.20407169414297524,0.20407169414297524,0.0026282896368,[0.        0.023742  0.065505  0.        0.0103104 0.045077  0.030302  0.        0.01      0.033845  0.0927936 0.055942  0.        0.075893  0.        0.0707164 0.        0.011231  0.        0.0552276 0.014699  0.089225  0.        0.        0.        0.        0.        0.227882  0.        0.017524  0.070011 ],[0. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1.],500,100,0.1,0.0025,1,17,idID,83,best
12,0.19777991489819002,0.19777991489819002,0.0025444570358,[0.        0.023742  0.065505  0.        0.0103104 0.045077  0.030302  0.        0.        0.033845  0.0927936 0.055942  0.        0.075893  0.        0.0707164 0.        0.011231  0.        0.0552276 0.01      0.089225  0.        0.        0.        0.        0.        0.227882  0.        0.017524  0.070011 ],[0. 1. 1. 0. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1.],500,100,0.1,0.0025,1,17,idID,83,best
13,0.19687325935240357,0.19687325935240357,0.0026038613693,[0.        0.023742  0.065505  0.        0.0173115 0.045077  0.030302  0.        0.        0.033845  0.0927936 0.055942  0.        0.075893  0.        0.0707164 0.        0.011231  0.        0.0552276 0.01      0.089225  0.        0.        0.        0.        0.        0.227882  0.        0.017524  0.0630099],[0. 1. 1. 0. 1. 1. 1. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1.],500,100,0.1,0.0025,1,17,idID,83,best
