iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.12130945519493468,0.12130945519493468,0.0041229497140000005,[0.02076  0.027728 0.012972 0.       0.       0.       0.024042 0.       0.051694 0.       0.       0.       0.054422 0.055663 0.0395   0.021342 0.026547 0.       0.046658 0.       0.010589 0.04086  0.       0.       0.       0.503635 0.       0.025591 0.       0.       0.038   ],[1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],16.0,500,100,0.01,0.0025,1,17,best,32,first
1,0.12122690949900819,0.12122690949900819,0.004121779096780001,[0.02076    0.027728   0.012972   0.         0.         0.         0.024042   0.         0.051694   0.         0.         0.         0.05387778 0.055663   0.0395     0.021342   0.026547   0.         0.046658   0.         0.010589   0.04086    0.         0.         0.         0.503635   0.         0.02613522 0.         0.         0.038     ],[1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],16.0,500,100,0.01,0.0025,1,17,best,32,first
2,0.1211324157640879,0.1211324157640879,0.004122108131780001,[0.02076    0.027728   0.012972   0.         0.         0.         0.024042   0.         0.051694   0.         0.         0.         0.05387778 0.055663   0.039105   0.021342   0.026547   0.         0.046658   0.         0.010589   0.04086    0.         0.         0.         0.50403    0.         0.02613522 0.         0.         0.038     ],[1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],16.0,500,100,0.01,0.0025,1,17,best,32,first
3,0.12058315322174089,0.12058315322174089,0.0041254646640000005,[0.020656 0.027589 0.012907 0.       0.       0.       0.023921 0.       0.051435 0.       0.       0.       0.053607 0.055384 0.038909 0.021235 0.026414 0.       0.046424 0.       0.010536 0.040655 0.       0.       0.       0.506516 0.       0.026004 0.       0.       0.037809],[1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],16.0,500,100,0.01,0.0025,1,17,best,32,first
4,0.12003361558118207,0.12003361558118207,0.004128825212,[0.020552 0.02745  0.012842 0.       0.       0.       0.0238   0.       0.051176 0.       0.       0.       0.053337 0.055105 0.038713 0.021128 0.026281 0.       0.04619  0.       0.010483 0.04045  0.       0.       0.       0.509002 0.       0.025873 0.       0.       0.037618],[1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],16.0,500,100,0.01,0.0025,1,17,best,32,first
5,0.11948361885780852,0.11948361885780852,0.004132190553,[0.020448 0.027311 0.012777 0.       0.       0.       0.023679 0.       0.050917 0.       0.       0.       0.053067 0.054826 0.038517 0.021021 0.026148 0.       0.045956 0.       0.01043  0.040245 0.       0.       0.       0.511489 0.       0.025742 0.       0.       0.037427],[1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],16.0,500,100,0.01,0.0025,1,17,best,32,first
6,0.11893370851676328,0.11893370851676328,0.004135556075,[0.020344 0.027172 0.012712 0.       0.       0.       0.023559 0.       0.050658 0.       0.       0.       0.052797 0.054547 0.038321 0.020914 0.026015 0.       0.045722 0.       0.010377 0.04004  0.       0.       0.       0.513975 0.       0.025611 0.       0.       0.037237],[1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],16.0,500,100,0.01,0.0025,1,17,best,32,first
7,0.11838307713320098,0.11838307713320098,0.004138916804,[0.02024  0.027033 0.012647 0.       0.       0.       0.023439 0.       0.050399 0.       0.       0.       0.052527 0.054268 0.038125 0.020807 0.025882 0.       0.045488 0.       0.010324 0.039835 0.       0.       0.       0.51646  0.       0.02548  0.       0.       0.037047],[1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],16.0,500,100,0.01,0.0025,1,17,best,32,first
8,0.11828208042663743,0.11828208042663743,0.00413820914928,[0.02024    0.027033   0.012647   0.         0.         0.         0.023439   0.         0.050399   0.         0.         0.         0.052527   0.05372532 0.038125   0.020807   0.025882   0.         0.045488   0.         0.010324   0.039835   0.         0.         0.         0.51646    0.         0.02602268 0.         0.         0.037047  ],[1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],16.0,500,100,0.01,0.0025,1,17,best,32,first
9,0.11821620380375544,0.11821620380375544,0.0041391040490000005,[0.020248 0.027044 0.012652 0.       0.       0.       0.023448 0.       0.050419 0.       0.       0.       0.052548 0.053747 0.03814  0.020815 0.025892 0.       0.045506 0.       0.010328 0.039452 0.       0.       0.       0.516665 0.       0.026033 0.       0.       0.037062],[1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1.],16.0,500,100,0.01,0.0025,1,17,best,32,first
