iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.20162091904679313,0.20162091904679313,0.003624354521,[0.048086 0.       0.048297 0.       0.07701  0.023965 0.06434  0.016219 0.057071 0.       0.       0.       0.082962 0.       0.01     0.       0.       0.081913 0.085813 0.046476 0.       0.091594 0.       0.07023  0.       0.       0.       0.023411 0.037705 0.060179 0.      ],[1. 0. 1. 0. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0.],500,100,0.3,0.002,1,18,idID,6,random
1,0.17690346977826973,0.17690346977826973,0.0028566908710000003,[0.048086 0.       0.048297 0.       0.01     0.023965 0.06434  0.016219 0.057071 0.       0.       0.       0.082962 0.       0.       0.       0.       0.081913 0.085813 0.046476 0.       0.091594 0.       0.07023  0.       0.       0.       0.023411 0.037705 0.060179 0.      ],[1. 0. 1. 0. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0.],500,100,0.3,0.002,1,18,idID,6,random
2,0.172307033604979,0.172307033604979,0.0028991359689999998,[0.048086 0.       0.048297 0.       0.01     0.023965 0.045038 0.016219 0.057071 0.       0.       0.       0.082962 0.       0.       0.       0.       0.081913 0.085813 0.046476 0.       0.091594 0.       0.07023  0.       0.019302 0.       0.023411 0.037705 0.060179 0.      ],[1. 0. 1. 0. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0.],500,100,0.3,0.002,1,18,idID,6,random
3,0.15456889601215332,0.15456889601215332,0.002455575804,[0.048086 0.       0.048297 0.       0.       0.023965 0.045038 0.016219 0.01     0.       0.       0.       0.082962 0.       0.       0.       0.       0.081913 0.085813 0.046476 0.       0.091594 0.       0.07023  0.       0.019302 0.       0.023411 0.037705 0.060179 0.      ],[1. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0.],500,100,0.3,0.002,1,18,idID,6,random
4,0.1513785816330077,0.1513785816330077,0.0024852873726,[0.048086  0.        0.048297  0.        0.        0.023965  0.0315266 0.016219  0.01      0.        0.        0.        0.082962  0.        0.        0.        0.        0.081913  0.085813  0.046476  0.        0.091594  0.        0.07023   0.        0.0328134 0.        0.023411  0.037705  0.060179  0.       ],[1. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0.],500,100,0.3,0.002,1,18,idID,6,random
5,0.14644680713229946,0.14644680713229946,0.0024535995966,[0.048086  0.        0.048297  0.        0.        0.023965  0.0315266 0.016219  0.01      0.        0.        0.        0.082962  0.        0.        0.        0.        0.081913  0.085813  0.046476  0.        0.091594  0.        0.049161  0.        0.0328134 0.        0.04448   0.037705  0.060179  0.       ],[1. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0.],500,100,0.3,0.002,1,18,idID,6,random
6,0.12454565511935752,0.12454565511935752,0.0022824428496,[0.048086  0.        0.048297  0.        0.        0.023965  0.0315266 0.016219  0.        0.        0.        0.        0.082962  0.        0.        0.        0.        0.081913  0.085813  0.046476  0.        0.091594  0.        0.049161  0.        0.0328134 0.        0.04448   0.037705  0.01      0.       ],[1. 0. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0.],500,100,0.3,0.002,1,18,idID,6,random
7,0.1153569684279627,0.1153569684279627,0.0022379484146,[0.048086  0.        0.048297  0.        0.        0.01      0.0315266 0.016219  0.        0.        0.        0.        0.082962  0.        0.        0.        0.        0.081913  0.085813  0.046476  0.        0.091594  0.        0.049161  0.        0.0328134 0.        0.04448   0.037705  0.        0.       ],[1. 0. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0.],500,100,0.3,0.002,1,18,idID,6,random
8,0.10154930609864607,0.10154930609864607,0.0020591984296000005,[0.048086  0.        0.048297  0.        0.        0.        0.0315266 0.016219  0.        0.        0.        0.        0.082962  0.        0.        0.        0.        0.081913  0.085813  0.046476  0.        0.091594  0.        0.049161  0.        0.0328134 0.        0.04448   0.01      0.        0.       ],[1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0.],500,100,0.3,0.002,1,18,idID,6,random
9,0.09769145378067519,0.09769145378067519,0.0020718109234000004,[0.048086  0.        0.048297  0.        0.        0.        0.0315266 0.016219  0.        0.        0.        0.        0.082962  0.        0.        0.        0.        0.081913  0.085813  0.046476  0.        0.0641158 0.        0.049161  0.        0.0328134 0.        0.0719582 0.01      0.        0.       ],[1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0.],500,100,0.3,0.002,1,18,idID,6,random
