iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.15957736611782314,0.15957736611782314,0.004358070132,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.242134 0.       0.       0.       0.185978 0.       0.       0.       0.       0.571888 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.0015,1,3,random,,best,single_objective
1,0.1558194360546312,0.1558194360546312,0.004358070132,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.218684 0.       0.       0.       0.191159 0.       0.       0.       0.       0.590158 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.0015,1,3,random,,best,single_objective
2,0.15441084685488576,0.15441084685488576,0.004358070132,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.208579 0.       0.       0.       0.194912 0.       0.       0.       0.       0.596509 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.0015,1,3,random,,best,single_objective
3,0.15441084685488576,0.15441084685488576,0.004358070132,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.208579 0.       0.       0.       0.194912 0.       0.       0.       0.       0.596509 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.0015,1,3,random,,best,single_objective
4,0.1538946571622894,0.1590416853907856,0.004358070132,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.20403  0.       0.       0.       0.197214 0.       0.       0.       0.       0.598756 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.0015,1,3,random,,best,single_objective
5,0.1538946571622894,0.1538946571622894,0.004358070132,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.20403  0.       0.       0.       0.197214 0.       0.       0.       0.       0.598756 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.0015,1,3,random,,best,single_objective
6,0.1538946571622894,0.15902447906769904,0.004358070132,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.20403  0.       0.       0.       0.197214 0.       0.       0.       0.       0.598756 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.0015,1,3,random,,best,single_objective
7,0.15340652151012177,0.16366616532094105,0.004358070132,[0.        0.        0.        0.        0.        0.        0.        0.        0.        0.2019897 0.        0.        0.        0.197214  0.        0.        0.        0.        0.6007963 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.0015,1,3,random,,best,single_objective
8,0.15340652151012177,0.15340652151012177,0.004358070132,[0.        0.        0.        0.        0.        0.        0.        0.        0.        0.2019897 0.        0.        0.        0.197214  0.        0.        0.        0.        0.6007963 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.0015,1,3,random,,best,single_objective
9,0.15340652151012177,0.15852007222712583,0.004358070132,[0.        0.        0.        0.        0.        0.        0.        0.        0.        0.2019897 0.        0.        0.        0.197214  0.        0.        0.        0.        0.6007963 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.0015,1,3,random,,best,single_objective
