iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,iDR,True,0.20079500263797556,0.002822776687,7,7,100,87,0.112234,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.229061, 0.259721, 0.100984, 0.153926, 0.234101, 0.011374, 0.010833]","[0, 12, 17, 18, 21, 26, 27]"
1,idID,True,0.19253975812713855,0.0030781223,7,7,100,87,0.112785,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.251988, 0.011001, 0.285717, 0.169333, 0.257532, 0.012512, 0.011917]","[0, 2, 12, 18, 21, 26, 27]"
2,TID,True,0.18884068517429775,0.003109693813,7,7,100,81,0.120852,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.251988, 0.285717, 0.169333, 0.257532, 0.01, 0.012512, 0.011917]","[0, 12, 18, 21, 25, 26, 27]"
3,idID,True,0.1766536701684732,0.00265681194,7,7,100,71,0.102101,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.300105, 0.011909, 0.340275, 0.306708, 0.011909, 0.014901, 0.014193]","[0, 5, 12, 21, 25, 26, 27]"
4,idID,True,0.17438535923743864,0.002673894323,7,7,100,58,0.097231,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.301583, 0.011968, 0.341951, 0.010049, 0.308219, 0.011968, 0.014263]","[0, 5, 12, 18, 21, 25, 27]"
5,idID,True,0.1455155001667488,0.003262175778,7,7,100,56,0.109135,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.016894, 0.014116, 0.482697, 0.014185, 0.435081, 0.016894, 0.020134]","[5, 9, 12, 18, 21, 25, 27]"
6,iDR,True,0.14415633870917866,0.0033186653289999997,7,7,100,50,0.103683,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.016116, 0.013466, 0.506517, 0.013532, 0.415046, 0.016116, 0.019207]","[5, 9, 12, 18, 21, 25, 27]"
7,TID,True,0.14107808935679841,0.0034269923349999998,7,7,100,48,0.104936,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.016116, 0.013466, 0.5480216, 0.013532, 0.3735414, 0.016116, 0.019207]","[5, 9, 12, 18, 21, 25, 27]"
8,idID,True,0.14024307426104654,0.0033711795010000004,7,7,100,47,0.111979,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.016173, 0.013514, 0.549964, 0.010035, 0.374865, 0.016173, 0.019275]","[5, 9, 12, 17, 21, 25, 27]"
9,idID,True,0.04922043124939232,0.004231764236999999,7,7,100,46,0.104093,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.025464, 0.021277, 0.015745, 0.865902, 0.0158, 0.025464, 0.030348]","[5, 9, 10, 12, 17, 25, 27]"
10,idID,True,0.044211797632053226,0.004292960407,7,7,100,31,0.101843,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.021611, 0.015992, 0.879503, 0.010157, 0.016048, 0.025864, 0.030825]","[9, 10, 12, 14, 17, 25, 27]"
11,idID,True,0.04311303253177874,0.004311261809,7,7,100,39,0.102208,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.01006, 0.021741, 0.884805, 0.010218, 0.016145, 0.02602, 0.031011]","[6, 9, 12, 14, 17, 25, 27]"
12,TID,True,0.04245956779260222,0.0043178764155,7,7,100,55,0.102422,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.01006, 0.021741, 0.8864194999999999, 0.010218, 0.0145305, 0.02602, 0.031011]","[6, 9, 12, 14, 17, 25, 27]"
13,TID,True,0.04115705004353007,0.0043117107755,7,7,100,60,0.120718,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.021741, 0.8864194999999999, 0.010218, 0.0145305, 0.02602, 0.031011, 0.01]","[9, 12, 14, 17, 25, 27, 29]"
14,iDR,True,0.04020271138670018,0.004314419997999999,7,7,100,54,0.100546,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.019611, 0.888404, 0.010241, 0.014563, 0.026078, 0.03108, 0.010022]","[9, 12, 14, 17, 25, 27, 29]"
15,idID,True,0.03928054064056948,0.004355490433,7,7,100,44,0.122091,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.019701, 0.892477, 0.010288, 0.010046, 0.026198, 0.031222, 0.010068]","[9, 12, 14, 24, 25, 27, 29]"
16,idID,True,0.034637094814206716,0.004372391975999998,6,6,100,66,0.117301,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.019901, 0.901534, 0.010392, 0.026464, 0.031539, 0.01017]","[9, 12, 14, 25, 27, 29]"
17,idID,True,0.030812775080773083,0.004396839644999998,5,5,100,57,0.092333,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.020105, 0.910797, 0.010499, 0.026736, 0.031863]","[9, 12, 14, 25, 27]"
18,iDR,True,0.029883867646832478,0.004399279410000001,5,5,100,42,0.104083,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.018131, 0.912632, 0.01052, 0.02679, 0.031927]","[9, 12, 14, 25, 27]"
19,idID,True,0.025079149749649417,0.004403950462,4,4,100,48,0.092452,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.018324, 0.922335, 0.027075, 0.032266]","[9, 12, 25, 27]"
20,idID,True,0.022331094923180705,0.004424166513,4,4,100,32,0.096368,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.010084, 0.930077, 0.027302, 0.032537]","[1, 12, 25, 27]"
21,idID,True,0.016094717676218562,0.004426680763,3,3,100,57,0.103034,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.939551, 0.02758, 0.032868]","[12, 25, 27]"
22,iDR,True,0.003052461949787613,0.0034977031640000002,3,3,100,38,0.104025,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.477565, 0.013171, 0.015697]","[8, 25, 27]"
23,idID,True,0.0028730080100531842,0.003499530296,3,3,100,36,0.106094,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.478316, 0.013192, 0.01415]","[8, 25, 27]"
24,iDR,True,0.002710453643217205,0.0035011720319999998,3,3,100,45,0.102278,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.478993, 0.013211, 0.012753]","[8, 25, 27]"
25,iDR,True,0.002563310811109024,0.003502659675,3,3,100,41,0.096927,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.479605, 0.013228, 0.011492]","[8, 25, 27]"
26,iDR,True,0.002430278843911987,0.003504000744,3,3,100,45,0.113307,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.480157, 0.013243, 0.010355]","[8, 25, 27]"
27,idID,True,0.002316607280791173,0.0035022964869999996,3,3,100,67,0.099093,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.480794, 0.011935, 0.010369]","[8, 25, 27]"
28,idID,True,0.00108699600571092,0.0035144911449999997,2,2,100,71,0.096328,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.485831, 0.01206]","[8, 25]"
29,idID,True,0.000980651557209932,0.003512949601,2,2,100,56,0.10464,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.486418, 0.010867]","[8, 25]"
30,iDR,False,0.000975177146391154,0.003328781724,2,2,100,98,0.102911,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.460159, 0.011423]","[8, 25]"
31,iDR,False,0.00087962844885044,0.0033271033309999996,2,2,100,49,0.105401,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.460685, 0.010292]","[8, 25]"
32,iDR,False,0.0008699740583611199,0.003144175277,2,2,100,99,0.113116,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.43464, 0.010789]","[8, 25]"
33,iDR,False,0.0008557310463127381,0.0029637466120000003,2,2,100,98,0.103439,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.408951, 0.011279]","[8, 25]"
34,idID,True,0.000771931870189518,0.0029616847540000005,2,2,100,45,0.101148,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.409413, 0.010163]","[8, 25]"
35,iDR,False,0.000755330188759434,0.0027843815360000003,2,2,100,100,0.105547,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.384201, 0.010597]","[8, 25]"
36,iDR,False,0.0007351789640666801,0.002611351515,2,2,100,99,0.099092,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.359597, 0.01102]","[8, 25]"
37,iDR,False,0.0007351789640666801,0.002611351515,2,2,100,62,0.102147,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.359597, 0.01102]","[8, 25]"
38,iDR,False,0.0007351789640666801,0.002611351515,2,2,100,66,0.108778,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.359597, 0.01102]","[8, 25]"
39,iDR,False,0.0007351789640666801,0.002611351515,2,2,100,72,0.104867,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.359597, 0.01102]","[8, 25]"
40,iDR,False,0.0007351789640666801,0.002611351515,2,2,100,73,0.101268,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.359597, 0.01102]","[8, 25]"
41,iDR,False,0.0007351789640666801,0.002611351515,2,2,100,66,0.116965,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.359597, 0.01102]","[8, 25]"
42,iDR,False,0.0007351789640666801,0.002611351515,2,2,100,70,0.12138,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.359597, 0.01102]","[8, 25]"
43,iDR,False,0.0007351789640666801,0.002611351515,2,2,100,62,0.107817,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.359597, 0.01102]","[8, 25]"
44,iDR,False,0.0007351789640666801,0.002611351515,2,2,100,67,0.114141,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.359597, 0.01102]","[8, 25]"
45,iDR,False,0.0007351789640666801,0.002611351515,2,2,100,72,0.111059,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.359597, 0.01102]","[8, 25]"
46,iDR,False,0.0007351789640666801,0.002611351515,2,2,100,67,0.106311,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.359597, 0.01102]","[8, 25]"
47,iDR,False,0.0007351789640666801,0.002611351515,2,2,100,75,0.100264,100,100,0.1,0.0025,1,2,15,best,74,random,bench_local,"[0.359597, 0.01102]","[8, 25]"
