iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.2010742381276375,0.2010742381276375,0.0030913872707,[0.        0.        0.118077  0.101479  0.018685  0.043762  0.010067  0.017739  0.060732  0.022539  0.        0.033067  0.077422  0.        0.        0.040743  0.026246  0.        0.        0.0269059 0.067287  0.        0.020452  0.099244  0.        0.        0.02448   0.0522781 0.        0.018626  0.       ],[0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 1. 0.],500,100,0.3,0.003,1,20,TID,84,best
1,0.1885950694774747,0.1885950694774747,0.0030255376806999994,[0.        0.        0.118077  0.101479  0.018685  0.043762  0.        0.017739  0.060732  0.010067  0.        0.033067  0.077422  0.        0.        0.040743  0.026246  0.        0.        0.0269059 0.067287  0.        0.020452  0.099244  0.        0.        0.02448   0.0522781 0.        0.018626  0.       ],[0. 0. 1. 1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 1. 0.],500,100,0.3,0.003,1,20,TID,84,best
2,0.18222963704524847,0.18222963704524847,0.0032346348642999997,[0.        0.        0.118077  0.101479  0.0484582 0.043762  0.        0.017739  0.060732  0.010067  0.        0.033067  0.077422  0.        0.        0.040743  0.026246  0.        0.        0.0269059 0.067287  0.        0.020452  0.0694708 0.        0.        0.02448   0.0522781 0.        0.018626  0.       ],[0. 0. 1. 1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 1. 0.],500,100,0.3,0.003,1,20,TID,84,best
3,0.14993572465468624,0.14993572465468624,0.0030481246222999994,[0.        0.        0.118077  0.101479  0.0484582 0.043762  0.        0.017739  0.060732  0.        0.        0.033067  0.077422  0.        0.        0.040743  0.026246  0.        0.        0.0269059 0.010067  0.        0.020452  0.0694708 0.        0.        0.02448   0.0522781 0.        0.018626  0.       ],[0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 1. 0.],500,100,0.3,0.003,1,20,TID,84,best
4,0.1444732857909956,0.1444732857909956,0.0033803224540999996,[0.        0.        0.0826539 0.101479  0.0838813 0.043762  0.        0.017739  0.060732  0.        0.        0.033067  0.077422  0.        0.        0.040743  0.026246  0.        0.        0.0269059 0.010067  0.        0.020452  0.0694708 0.        0.        0.02448   0.0522781 0.        0.018626  0.       ],[0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 1. 0.],500,100,0.3,0.003,1,20,TID,84,best
5,0.11443296153708314,0.11443296153708314,0.0031249222215,[0.        0.        0.0826539 0.101479  0.0838813 0.043762  0.        0.017739  0.060732  0.        0.        0.033067  0.077422  0.        0.        0.040743  0.026246  0.        0.        0.0269059 0.        0.        0.020452  0.010067  0.        0.        0.02448   0.0522781 0.        0.018626  0.       ],[0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 1. 0.],500,100,0.3,0.003,1,20,TID,84,best
6,0.1100787639181018,0.1100787639181018,0.00320689835952,[0.         0.         0.05785773 0.101479   0.0838813  0.043762   0.         0.017739   0.060732   0.         0.         0.033067   0.077422   0.         0.         0.040743   0.026246   0.         0.         0.0269059  0.         0.         0.020452   0.010067   0.         0.02479617 0.02448    0.0522781  0.         0.018626   0.        ],[0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 0. 1. 0.],500,100,0.3,0.003,1,20,TID,84,best
7,0.100347839625762,0.100347839625762,0.0031208598275199997,[0.         0.         0.05785773 0.101479   0.0838813  0.043762   0.         0.017739   0.060732   0.         0.         0.033067   0.077422   0.         0.         0.040743   0.026246   0.         0.         0.0269059  0.         0.         0.020452   0.         0.         0.02479617 0.010067   0.0522781  0.         0.018626   0.        ],[0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0.],500,100,0.3,0.003,1,20,TID,84,best
8,0.09243585795083437,0.09243585795083437,0.0030394271055199993,[0.         0.         0.05785773 0.101479   0.0838813  0.043762   0.         0.017739   0.060732   0.         0.         0.033067   0.077422   0.         0.         0.040743   0.026246   0.         0.         0.0269059  0.         0.         0.010067   0.         0.         0.02479617 0.         0.0522781  0.         0.018626   0.        ],[0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0.],500,100,0.3,0.003,1,20,TID,84,best
9,0.08768691830635444,0.08768691830635444,0.0030478904541199996,[0.         0.         0.05785773 0.0710353  0.0838813  0.043762   0.         0.017739   0.060732   0.         0.         0.033067   0.077422   0.         0.         0.040743   0.026246   0.         0.         0.0269059  0.         0.         0.010067   0.         0.         0.05523987 0.         0.0522781  0.         0.018626   0.        ],[0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0.],500,100,0.3,0.003,1,20,TID,84,best
