iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.21244848859202534,0.21244848859202534,0.0031656596907,[0.        0.        0.018576  0.        0.        0.014324  0.        0.        0.024254  0.        0.100136  0.073109  0.        0.059724  0.092235  0.        0.059723  0.067597  0.        0.        0.017943  0.        0.090224  0.0664398 0.027985  0.1135432 0.        0.0981141 0.        0.0760739 0.       ],[0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0.],500,100,0.3,0.003,1,16,random,0,best
1,0.2065489042364454,0.2065489042364454,0.003219267554,[0.       0.       0.017964 0.       0.       0.013852 0.       0.       0.023455 0.       0.096837 0.070701 0.       0.057757 0.089197 0.       0.057756 0.06537  0.       0.       0.017352 0.       0.087252 0.064251 0.027063 0.142744 0.       0.094882 0.       0.073568 0.      ],[0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0.],500,100,0.3,0.003,1,16,random,0,best
2,0.1957946999103061,0.1957946999103061,0.0031265765410000003,[0.       0.       0.017964 0.       0.       0.       0.       0.       0.013852 0.       0.096837 0.070701 0.       0.057757 0.089197 0.       0.057756 0.06537  0.       0.       0.017352 0.       0.087252 0.064251 0.027063 0.142744 0.       0.094882 0.       0.073568 0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0.],500,100,0.3,0.003,1,16,random,0,best
3,0.19122030567593304,0.19122030567593304,0.003134190829,[0.        0.        0.017964  0.        0.        0.        0.        0.        0.013852  0.        0.096837  0.070701  0.        0.057757  0.089197  0.        0.057756  0.06537   0.        0.        0.017352  0.        0.087252  0.064251  0.027063  0.142744  0.        0.1169524 0.        0.0514976 0.       ],[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0.],500,100,0.3,0.003,1,16,random,0,best
4,0.18554556488521895,0.18554556488521895,0.0030907875688000004,[0.        0.        0.017964  0.        0.        0.        0.        0.        0.013852  0.        0.096837  0.070701  0.        0.057757  0.0624379 0.        0.057756  0.06537   0.        0.        0.017352  0.        0.087252  0.064251  0.027063  0.142744  0.        0.1437115 0.        0.0514976 0.       ],[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0.],500,100,0.3,0.003,1,16,random,0,best
5,0.18131062923847904,0.18131062923847904,0.0031289505748000007,[0.        0.        0.017964  0.        0.        0.        0.        0.        0.013852  0.        0.096837  0.070701  0.        0.057757  0.0624379 0.        0.057756  0.045759  0.        0.        0.017352  0.        0.087252  0.064251  0.027063  0.142744  0.        0.1633225 0.        0.0514976 0.       ],[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0.],500,100,0.3,0.003,1,16,random,0,best
6,0.17947305953708964,0.17947305953708964,0.0031569383104000006,[0.        0.        0.017964  0.        0.        0.        0.        0.        0.013852  0.        0.096837  0.070701  0.        0.057757  0.0624379 0.        0.057756  0.045759  0.0192753 0.        0.017352  0.        0.087252  0.0449757 0.027063  0.142744  0.        0.1633225 0.        0.0514976 0.       ],[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0.],500,100,0.3,0.003,1,16,random,0,best
7,0.17555008169643543,0.17555008169643543,0.00313664527456,[0.         0.         0.017964   0.         0.         0.         0.         0.         0.013852   0.         0.096837   0.070701   0.         0.057757   0.0624379  0.         0.057756   0.045759   0.0192753  0.         0.017352   0.         0.087252   0.03148299 0.027063   0.142744   0.         0.17681521 0.         0.0514976  0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0.],500,100,0.3,0.003,1,16,random,0,best
8,0.1641445158520336,0.1641445158520336,0.00300255070456,[0.         0.         0.017964   0.         0.         0.         0.         0.         0.         0.         0.096837   0.070701   0.         0.057757   0.0624379  0.         0.057756   0.045759   0.0192753  0.         0.017352   0.         0.087252   0.03148299 0.013852   0.142744   0.         0.17681521 0.         0.0514976  0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0.],500,100,0.3,0.003,1,16,random,0,best
9,0.15820035676544247,0.15820035676544247,0.00300613676176,[0.         0.         0.017964   0.         0.         0.         0.         0.         0.         0.         0.096837   0.070701   0.         0.057757   0.0624379  0.         0.057756   0.045759   0.0192753  0.         0.017352   0.         0.0610764  0.03148299 0.013852   0.1689196  0.         0.17681521 0.         0.0514976  0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0.],500,100,0.3,0.003,1,16,random,0,best
