iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.11573134963205607,0.004292782589000001,7,7,100,58,0.054093,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.051585, 0.075552, 0.054535, 0.025058, 0.101904, 0.587006, 0.10436]","[0, 11, 14, 19, 22, 25, 29]"
1,idID,True,0.08420314238769226,0.004438982490000001,7,7,100,42,0.065812,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.036508, 0.053469, 0.038595, 0.017734, 0.072119, 0.707717, 0.073857]","[0, 11, 14, 19, 22, 25, 29]"
2,idID,True,0.06613256241812093,0.004519056547,7,7,100,28,0.058086,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.028251, 0.041376, 0.029866, 0.013723, 0.055807, 0.773825, 0.057152]","[0, 11, 14, 19, 22, 25, 29]"
3,idID,True,0.05255003489542131,0.004647684579000001,7,7,100,31,0.063352,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.029649, 0.043424, 0.031344, 0.014402, 0.058569, 0.812118, 0.010495]","[0, 11, 14, 19, 22, 25, 27]"
4,idID,True,0.040260488345883985,0.004599800396000001,7,7,100,43,0.061678,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.031163, 0.045641, 0.032944, 0.01051, 0.015137, 0.853574, 0.011031]","[0, 11, 14, 15, 19, 25, 27]"
5,idID,True,0.02996361945495306,0.004545308714,7,7,100,55,0.058446,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.032315, 0.01037, 0.034162, 0.010898, 0.015696, 0.885121, 0.011439]","[0, 10, 14, 15, 19, 25, 27]"
6,idID,True,0.023296302836885295,0.00465992773,7,7,100,48,0.057515,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010607, 0.034942, 0.011147, 0.010228, 0.016054, 0.905322, 0.0117]","[10, 14, 15, 18, 19, 25, 27]"
7,idID,True,0.02017860132932243,0.004687450419,6,6,100,57,0.058515,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.035317, 0.011267, 0.010338, 0.016226, 0.915028, 0.011825]","[14, 15, 18, 19, 25, 27]"
8,idID,True,0.014461218385145195,0.004668608036,6,6,100,37,0.056105,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01156, 0.01026, 0.010607, 0.016647, 0.938795, 0.012132]","[15, 16, 18, 19, 25, 27]"
9,idID,True,0.011463444219634538,0.004728764144,6,6,100,49,0.056453,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010067, 0.011637, 0.010329, 0.010678, 0.945076, 0.012213]","[4, 15, 16, 18, 25, 27]"
10,idID,True,0.009040741060558256,0.0047226653810000015,5,5,100,57,0.058212,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010176, 0.011763, 0.01044, 0.955276, 0.012345]","[4, 15, 16, 25, 27]"
11,TID,True,0.008326708799265857,0.004790871301000001,5,5,100,65,0.057588,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010176, 0.01, 0.011763, 0.955276, 0.012345]","[4, 8, 15, 25, 27]"
12,TID,True,0.008023411355083958,0.004796343448600001,5,5,100,61,0.054309,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010176, 0.01, 0.0105867, 0.9564523, 0.012345]","[4, 8, 15, 25, 27]"
13,TID,True,0.0076283800397283184,0.004847790723900001,5,5,100,77,0.059492,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010176, 0.01, 0.01, 0.9564523, 0.012345]","[4, 8, 18, 25, 27]"
14,TID,True,0.00746523386131328,0.004850821421400001,5,5,100,74,0.055331,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010176, 0.01, 0.01, 0.9576868000000001, 0.0111105]","[4, 8, 18, 25, 27]"
15,iDR,False,0.00746523386131328,0.004850821421400001,5,5,100,93,0.055382,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010176, 0.01, 0.01, 0.9576868000000001, 0.0111105]","[4, 8, 18, 25, 27]"
16,iDR,False,0.00746523386131328,0.004850821421400001,5,5,100,91,0.054068,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010176, 0.01, 0.01, 0.9576868000000001, 0.0111105]","[4, 8, 18, 25, 27]"
17,iDR,False,0.00746523386131328,0.004850821421400001,5,5,100,92,0.057684,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010176, 0.01, 0.01, 0.9576868000000001, 0.0111105]","[4, 8, 18, 25, 27]"
18,iDR,False,0.00746523386131328,0.004850821421400001,5,5,100,86,0.055539,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010176, 0.01, 0.01, 0.9576868000000001, 0.0111105]","[4, 8, 18, 25, 27]"
19,iDR,False,0.00746523386131328,0.004850821421400001,5,5,100,88,0.054666,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010176, 0.01, 0.01, 0.9576868000000001, 0.0111105]","[4, 8, 18, 25, 27]"
20,iDR,False,0.00746523386131328,0.004850821421400001,5,5,100,87,0.056754,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010176, 0.01, 0.01, 0.9576868000000001, 0.0111105]","[4, 8, 18, 25, 27]"
21,iDR,False,0.00746523386131328,0.004850821421400001,5,5,100,91,0.058572,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010176, 0.01, 0.01, 0.9576868000000001, 0.0111105]","[4, 8, 18, 25, 27]"
22,iDR,False,0.00746523386131328,0.004850821421400001,5,5,100,90,0.058079,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010176, 0.01, 0.01, 0.9576868000000001, 0.0111105]","[4, 8, 18, 25, 27]"
23,iDR,False,0.00746523386131328,0.004850821421400001,5,5,100,87,0.056117,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010176, 0.01, 0.01, 0.9576868000000001, 0.0111105]","[4, 8, 18, 25, 27]"
