iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.12469551009236612,0.004009948427,7,7,100,70,0.058859,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.120204, 0.099313, 0.092479, 0.111255, 0.509203, 0.020988, 0.046557]","[11, 13, 15, 23, 25, 27, 29]"
1,idID,True,0.08188112439401497,0.0031828376329999996,7,7,100,56,0.065156,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.060739, 0.050183, 0.04673, 0.056217, 0.257302, 0.505303, 0.023525]","[11, 13, 15, 23, 25, 27, 29]"
2,idID,True,0.0617316012599713,0.0038690522670000002,7,7,100,42,0.061841,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.034853, 0.028796, 0.026815, 0.032259, 0.573823, 0.289955, 0.013499]","[11, 13, 15, 23, 25, 27, 29]"
3,idID,True,0.05450779494350438,0.0038931562280000004,7,7,100,45,0.064973,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010255, 0.02953, 0.027498, 0.033081, 0.588448, 0.297345, 0.013843]","[4, 13, 15, 23, 25, 27, 29]"
4,idID,True,0.046073486996672394,0.004520790988,7,7,100,48,0.055927,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01439, 0.041437, 0.038585, 0.046419, 0.825712, 0.019425, 0.014032]","[4, 13, 15, 23, 25, 29, 30]"
5,idID,True,0.03684018553736688,0.004535848555000001,7,7,100,27,0.061573,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.014857, 0.039837, 0.047926, 0.852512, 0.010325, 0.020055, 0.014487]","[4, 15, 23, 25, 27, 29, 30]"
6,idID,True,0.027891078510662352,0.004541558321999999,7,7,100,37,0.06053,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.015443, 0.010394, 0.041407, 0.88612, 0.010732, 0.020846, 0.015058]","[4, 5, 15, 25, 27, 29, 30]"
7,idID,True,0.020021834738960364,0.004756250944000001,7,7,100,49,0.058548,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.015944, 0.010731, 0.010324, 0.914853, 0.01108, 0.021522, 0.015546]","[4, 5, 8, 25, 27, 29, 30]"
8,idID,True,0.015826837932873497,0.004771150091,7,7,100,54,0.060773,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01613, 0.010856, 0.010444, 0.010117, 0.925517, 0.011209, 0.015727]","[4, 5, 8, 16, 25, 27, 30]"
9,idID,True,0.012829901126300508,0.004804213627,6,6,100,57,0.060525,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.016307, 0.010559, 0.010228, 0.935675, 0.011332, 0.0159]","[4, 8, 16, 25, 27, 30]"
10,idID,True,0.010487618339299792,0.004850932776,5,5,100,56,0.058806,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.016475, 0.010668, 0.945343, 0.011449, 0.016064]","[4, 8, 25, 27, 30]"
11,idID,True,0.00875506282448317,0.004895332914,5,5,100,43,0.062033,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.016576, 0.010733, 0.010061, 0.951111, 0.011519]","[4, 8, 18, 25, 27]"
12,idID,True,0.008445470050945147,0.004786310313000001,5,5,100,62,0.056436,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010804, 0.010066, 0.010128, 0.957407, 0.011595]","[8, 14, 18, 25, 27]"
13,TID,True,0.007681362816239951,0.004855098953000001,5,5,100,79,0.05848,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01, 0.010804, 0.010128, 0.957407, 0.011595]","[4, 8, 18, 25, 27]"
14,TID,True,0.007527809725036455,0.0048579455255,5,5,100,71,0.054613,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01, 0.010804, 0.010128, 0.9585665, 0.0104355]","[4, 8, 18, 25, 27]"
