iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.1990803177224419,0.1990803177224419,0.003422068226,[0.13789    0.         0.         0.         0.12875085 0.         0.         0.         0.         0.         0.14951    0.         0.151525   0.14630715 0.         0.131014   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.155004   0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.003,1,6,random,,random,single_objective
1,0.19759576616474311,0.19759576616474311,0.003422068226,[0.141314 0.       0.       0.       0.138961 0.       0.       0.       0.       0.       0.144795 0.       0.145399 0.143836 0.       0.139254 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.146441 0.      ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.003,1,6,random,,random,single_objective
2,0.19734431010233508,0.19734431010233508,0.003422068226,[0.141314   0.         0.         0.         0.14039936 0.         0.         0.         0.         0.         0.144795   0.         0.145399   0.14239764 0.         0.139254   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.146441   0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.003,1,6,random,,random,single_objective
3,0.19714183751839937,0.19714183751839937,0.003422068226,[0.13990086 0.         0.         0.         0.1418125  0.         0.         0.         0.         0.         0.144795   0.         0.145399   0.14239764 0.         0.139254   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.146441   0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.003,1,6,random,,random,single_objective
4,0.19698336535275948,0.19698336535275948,0.003422068226,[0.141911 0.       0.       0.       0.142908 0.       0.       0.       0.       0.       0.143377 0.       0.143558 0.142659 0.       0.141717 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.14387  0.      ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.003,1,6,random,,random,single_objective
5,0.1967321813225626,0.1967321813225626,0.003422068226,[0.141911   0.         0.         0.         0.14433459 0.         0.         0.         0.         0.         0.143377   0.         0.143558   0.14123241 0.         0.141717   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14387    0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.003,1,6,random,,random,single_objective
6,0.1967321813225626,0.1967321813225626,0.003422068226,[0.141911   0.         0.         0.         0.14433459 0.         0.         0.         0.         0.         0.143377   0.         0.143558   0.14123241 0.         0.141717   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14387    0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.003,1,6,random,,random,single_objective
7,0.19648206347129885,0.19929252320447832,0.003422068226,[0.141911   0.         0.         0.         0.14574691 0.         0.         0.         0.         0.         0.143377   0.         0.143558   0.13982009 0.         0.141717   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14387    0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.003,1,6,random,,random,single_objective
8,0.19642291076381613,0.19642291076381613,0.003422068226,[0.14049189 0.         0.         0.         0.14574691 0.         0.         0.         0.         0.         0.143377   0.         0.143558   0.13982009 0.         0.14313611 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14387    0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.003,1,6,random,,random,single_objective
9,0.19627711809255333,0.19627711809255333,0.003422068226,[0.14049189 0.         0.         0.         0.14717828 0.         0.         0.         0.         0.         0.143377   0.         0.143558   0.13982009 0.         0.14170475 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14387    0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.003,1,6,random,,random,single_objective
10,0.17823744975994427,0.17823744975994427,0.003422068226,[0.125544 0.       0.       0.       0.12676  0.       0.       0.       0.       0.       0.126069 0.       0.126101 0.125422 0.       0.125764 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.118182 0.       0.126158 0.      ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0.],8.0,1000,100,0.01,0.003,1,6,random,,random,single_objective
11,0.17740952452712036,0.17740952452712036,0.003422068226,[0.125079 0.       0.       0.       0.125322 0.       0.       0.       0.       0.       0.125184 0.       0.12519  0.125055 0.       0.125123 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.123845 0.       0.125202 0.      ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0.],8.0,1000,100,0.01,0.003,1,6,random,,random,single_objective
12,0.17725790831721452,0.17725790831721452,0.003422068226,[0.125079  0.        0.        0.        0.1265739 0.        0.        0.        0.        0.        0.125184  0.        0.1239381 0.125055  0.        0.125123  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.123845  0.        0.125202  0.       ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0.],8.0,1000,100,0.01,0.003,1,6,random,,random,single_objective
13,0.17721196157821512,0.17721196157821512,0.003422068226,[0.124985 0.       0.       0.       0.125283 0.       0.       0.       0.       0.       0.125006 0.       0.124757 0.12498  0.       0.124994 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.124986 0.       0.125009 0.      ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0.],8.0,1000,100,0.01,0.003,1,6,random,,random,single_objective
14,0.17720269482513692,0.17720269482513692,0.003422068226,[0.124966 0.       0.       0.       0.125025 0.       0.       0.       0.       0.       0.12497  0.       0.12492  0.124965 0.       0.124968 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.125216 0.       0.124971 0.      ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0.],8.0,1000,100,0.01,0.003,1,6,random,,random,single_objective
15,0.16359282525943017,0.16359282525943017,0.003422068226,[0.113331 0.       0.       0.       0.113338 0.       0.       0.       0.       0.       0.113332 0.       0.113326 0.113331 0.       0.113331 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.206679 0.       0.113332 0.      ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0.],8.0,1000,100,0.01,0.003,1,6,random,,random,single_objective
