iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.14228290207884678,0.14228290207884678,0.001453734505,[0.       0.       0.       0.14247  0.       0.       0.028699 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.705864 0.       0.       0.011465 0.       0.       0.111503 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.001,1,5,random,72,random
1,0.1347532706436681,0.1347532706436681,0.001383727583,[0.       0.       0.       0.133076 0.       0.       0.026807 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.725256 0.       0.       0.010709 0.       0.       0.104151 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.001,1,5,random,72,random
2,0.017596365117485555,0.017596365117485555,0.0010747215680000002,[0.       0.       0.       0.133076 0.       0.       0.026807 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.010709 0.       0.       0.       0.       0.       0.104151 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.001,1,5,random,72,random
3,0.016785180924260314,0.016785180924260314,0.0010939036399999998,[0.       0.       0.       0.133076 0.       0.       0.026807 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.104151 0.       0.       0.       0.01     0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0.],500,100,0.1,0.001,1,5,random,72,random
4,0.012942676992742068,0.012942676992742068,0.001026926282,[0.       0.       0.       0.133076 0.       0.       0.01     0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.104151 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.001,1,5,random,72,random
5,0.011877687290582068,0.011877687290582068,0.001048916282,[0.       0.       0.       0.133076 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.104151 0.       0.01     0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],500,100,0.1,0.001,1,5,random,72,random
6,0.011449199358975488,0.011449199358975488,0.0010588210421,[0.        0.        0.        0.133076  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.0937359 0.        0.0204151 0.        0.        0.        0.        0.       ],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],500,100,0.1,0.001,1,5,random,72,random
7,0.011449199358975488,0.011449199358975488,0.0010588210421,[0.        0.        0.        0.133076  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.0937359 0.        0.0204151 0.        0.        0.        0.        0.       ],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],500,100,0.1,0.001,1,5,random,72,random
8,0.011087333720673208,0.011087333720673208,0.00106512946817,[0.         0.         0.         0.14244959 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.08436231 0.         0.0204151  0.         0.         0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],500,100,0.1,0.001,1,5,random,72,random
9,0.010640683710731059,0.010640683710731059,0.0010708070516329998,[0.         0.         0.         0.15088582 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.07592608 0.         0.0204151  0.         0.         0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],500,100,0.1,0.001,1,5,random,72,random
