iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.18883970181700538,0.18883970181700538,0.0035300878209999997,[0.         0.         0.         0.         0.         0.         0.         0.111279   0.         0.         0.         0.         0.         0.         0.         0.         0.112754   0.         0.11139    0.         0.11018601 0.         0.         0.         0.         0.11112299 0.110915   0.110333   0.110344   0.         0.111677  ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.],9.0,1000,100,0.01,0.003,1,9,TID,,best,single_objective
1,0.1886942057273548,0.1886942057273548,0.0035300878209999997,[0.         0.         0.         0.         0.         0.         0.         0.111279   0.         0.         0.         0.         0.         0.         0.         0.         0.112754   0.         0.11139    0.         0.11018601 0.         0.         0.         0.         0.11112299 0.110915   0.11144977 0.110344   0.         0.11056023],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.],9.0,1000,100,0.01,0.003,1,9,TID,,best,single_objective
2,0.1884376498792353,0.1884376498792353,0.0035300878209999997,[0.         0.         0.         0.         0.         0.         0.         0.111279   0.         0.         0.         0.         0.         0.         0.         0.         0.112754   0.         0.11139    0.         0.11018601 0.         0.         0.         0.         0.11223214 0.10980585 0.11144977 0.110344   0.         0.11056023],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.],9.0,1000,100,0.01,0.003,1,9,TID,,best,single_objective
3,0.18819726584209467,0.18819726584209467,0.0035300878209999997,[0.         0.         0.         0.         0.         0.         0.         0.11016621 0.         0.         0.         0.         0.         0.         0.         0.         0.112754   0.         0.11139    0.         0.11018601 0.         0.         0.         0.         0.11334493 0.10980585 0.11144977 0.110344   0.         0.11056023],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.],9.0,1000,100,0.01,0.003,1,9,TID,,best,single_objective
4,0.18794498530169249,0.18794498530169249,0.0035300878209999997,[0.         0.         0.         0.         0.         0.         0.         0.11016621 0.         0.         0.         0.         0.         0.         0.         0.         0.112754   0.         0.11139    0.         0.10908415 0.         0.         0.         0.         0.11444679 0.10980585 0.11144977 0.110344   0.         0.11056023],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.],9.0,1000,100,0.01,0.003,1,9,TID,,best,single_objective
5,0.18769019667051662,0.18769019667051662,0.0035300878209999997,[0.         0.         0.         0.         0.         0.         0.         0.11016621 0.         0.         0.         0.         0.         0.         0.         0.         0.112754   0.         0.11139    0.         0.10908415 0.         0.         0.         0.         0.11554485 0.10870779 0.11144977 0.110344   0.         0.11056023],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.],9.0,1000,100,0.01,0.003,1,9,TID,,best,single_objective
6,0.1874371006318786,0.1874371006318786,0.0035300878209999997,[0.         0.         0.         0.         0.         0.         0.         0.11016621 0.         0.         0.         0.         0.         0.         0.         0.         0.112754   0.         0.11139    0.         0.10908415 0.         0.         0.         0.         0.11663193 0.10762071 0.11144977 0.110344   0.         0.11056023],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.],9.0,1000,100,0.01,0.003,1,9,TID,,best,single_objective
7,0.18722918054562762,0.18722918054562762,0.0035300878209999997,[0.         0.         0.         0.         0.         0.         0.         0.11016621 0.         0.         0.         0.         0.         0.         0.         0.         0.112754   0.         0.11139    0.         0.10908415 0.         0.         0.         0.         0.11773537 0.10762071 0.11144977 0.10924056 0.         0.11056023],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.],9.0,1000,100,0.01,0.003,1,9,TID,,best,single_objective
8,0.18697766599601381,0.18697766599601381,0.0035300878209999997,[0.         0.         0.         0.         0.         0.         0.         0.11016621 0.         0.         0.         0.         0.         0.         0.         0.         0.112754   0.         0.11139    0.         0.10908415 0.         0.         0.         0.         0.11881157 0.10654451 0.11144977 0.10924056 0.         0.11056023],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.],9.0,1000,100,0.01,0.003,1,9,TID,,best,single_objective
9,0.18678069258881874,0.18678069258881874,0.0035300878209999997,[0.         0.         0.         0.         0.         0.         0.         0.11016621 0.         0.         0.         0.         0.         0.         0.         0.         0.112754   0.         0.11139    0.         0.10908415 0.         0.         0.         0.         0.11881157 0.10654451 0.11254218 0.10814815 0.         0.11056023],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.],9.0,1000,100,0.01,0.003,1,9,TID,,best,single_objective
10,0.18653094441802207,0.18653094441802207,0.0035300878209999997,[0.         0.         0.         0.         0.         0.         0.         0.11016621 0.         0.         0.         0.         0.         0.         0.         0.         0.112754   0.         0.11139    0.         0.10908415 0.         0.         0.         0.         0.11987702 0.10547906 0.11254218 0.10814815 0.         0.11056023],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.],9.0,1000,100,0.01,0.003,1,9,TID,,best,single_objective
11,0.1862809359297553,0.1862809359297553,0.0035300878209999997,[0.         0.         0.         0.         0.         0.         0.         0.11016621 0.         0.         0.         0.         0.         0.         0.         0.         0.112754   0.         0.11139    0.         0.10799331 0.         0.         0.         0.         0.12096786 0.10547906 0.11254218 0.10814815 0.         0.11056023],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.],9.0,1000,100,0.01,0.003,1,9,TID,,best,single_objective
12,0.18604251507549874,0.18604251507549874,0.0035300878209999997,[0.         0.         0.         0.         0.         0.         0.         0.11016621 0.         0.         0.         0.         0.         0.         0.         0.         0.112754   0.         0.11139    0.         0.10799331 0.         0.         0.         0.         0.12096786 0.10442427 0.11359697 0.10814815 0.         0.11056023],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.],9.0,1000,100,0.01,0.003,1,9,TID,,best,single_objective
13,0.18580450979763657,0.18580450979763657,0.0035300878209999997,[0.         0.         0.         0.         0.         0.         0.         0.10906455 0.         0.         0.         0.         0.         0.         0.         0.         0.112754   0.         0.11139    0.         0.10799331 0.         0.         0.         0.         0.12206952 0.10442427 0.11359697 0.10814815 0.         0.11056023],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1.],9.0,1000,100,0.01,0.003,1,9,TID,,best,single_objective
