iter,move,improve,obj,return,n_assets,X,Z,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy
0,idID,True,0.21088434846233858,0.002137905707090467,10,"[0.19252268 0.17643182 0.11999264 0.01152142 0.09906994 0.08793399
 0.05707659 0.06747256 0.06077133 0.127207  ]",[ 1  2  5  9 15 16 17 20 22 27],100,85,0.018676,1000,100,0.003,0.002,1,10,10,idID,3,random
1,idID,True,0.21087703141300035,0.0021382047093396386,10,"[0.19255565 0.17646204 0.12001319 0.01152339 0.09908691 0.08794905
 0.05691511 0.06748412 0.06078174 0.12722879]",[ 1  2  5  9 15 16 17 20 22 27],100,63,0.01683,1000,100,0.003,0.002,1,10,10,idID,3,random
2,idID,True,0.2036601797553139,0.0026564029919589525,10,"[0.09732521 0.08919086 0.06065939 0.50038499 0.05008243 0.04445292
 0.02876714 0.03410913 0.03072149 0.06430644]",[ 1  2  5  9 15 16 17 20 22 27],100,66,0.016997,1000,100,0.003,0.002,1,10,10,idID,3,random
3,idID,True,0.13680742057044284,0.0025033445796528867,10,"[0.05054034 0.04631623 0.03150002 0.25984664 0.02600747 0.02308411
 0.01493859 0.01771265 0.01595347 0.51410049]",[ 1  2  5  9 15 16 17 20 22 27],100,93,0.018667,1000,100,0.003,0.002,1,10,10,idID,3,random
4,idID,True,0.13679723608714245,0.002503334182373776,10,"[0.05054303 0.04631869 0.0315017  0.25986044 0.02600886 0.02308533
 0.01493938 0.01766045 0.01595431 0.51412781]",[ 1  2  5  9 15 16 17 20 22 27],100,73,0.017419,1000,100,0.003,0.002,1,10,10,idID,3,random
5,idID,True,0.10001741223776835,0.002450024729068451,10,"[0.03424621 0.03138394 0.02134446 0.17607246 0.0176227  0.01564182
 0.01012241 0.01196611 0.01081009 0.67078979]",[ 1  2  5  9 15 16 17 20 22 27],100,69,0.01737,1000,100,0.003,0.002,1,10,10,idID,3,random
6,idID,True,0.10001270279176663,0.002450087227459599,10,"[0.03424725 0.0313849  0.02134511 0.1760778  0.01762324 0.0156423
 0.01009235 0.01196647 0.01081042 0.67081016]",[ 1  2  5  9 15 16 17 20 22 27],100,62,0.016713,1000,100,0.003,0.002,1,10,10,idID,3,random
7,idID,True,0.09898757877435926,0.0024853386777273514,10,"[0.03451033 0.03162599 0.02150908 0.1774304  0.01576246 0.01016987
 0.0120584  0.01007682 0.01089346 0.67596319]",[ 1  2  5  9 16 17 20 21 22 27],100,59,0.016489,1000,100,0.003,0.002,1,10,10,idID,3,random
8,idID,True,0.09897992051553642,0.002485330948208652,10,"[0.03451158 0.03162713 0.02150986 0.17743682 0.01576303 0.01017024
 0.01202266 0.01007718 0.01089386 0.67598764]",[ 1  2  5  9 16 17 20 21 22 27],100,68,0.017056,1000,100,0.003,0.002,1,10,10,idID,3,random
9,idID,True,0.09897209438455298,0.0024854351466556193,10,"[0.03451321 0.03162863 0.02151087 0.17744521 0.01571648 0.01017072
 0.01202323 0.01007766 0.01089437 0.67601961]",[ 1  2  5  9 16 17 20 21 22 27],100,65,0.017175,1000,100,0.003,0.002,1,10,10,idID,3,random
10,idID,True,0.09895794427413342,0.0024852599845180696,10,"[0.03441323 0.0316319  0.0215131  0.17746358 0.01571811 0.01017178
 0.01202447 0.0100787  0.0108955  0.67608961]",[ 1  2  5  9 16 17 20 21 22 27],100,64,0.018502,1000,100,0.003,0.002,1,10,10,idID,3,random
11,idID,True,0.09894209249596306,0.0024853068598590256,10,"[0.03441546 0.03163395 0.02144995 0.17747504 0.01571913 0.01017243
 0.01202525 0.01007935 0.0108962  0.67613325]",[ 1  2  5  9 16 17 20 21 22 27],100,66,0.017396,1000,100,0.003,0.002,1,10,10,idID,3,random
12,idID,True,0.09893742128980368,0.002485325193956273,10,"[0.0344165  0.0316349  0.0214506  0.1774804  0.0157196  0.01017274
 0.01202561 0.01004942 0.01089653 0.6761537 ]",[ 1  2  5  9 16 17 20 21 22 27],100,75,0.017447,1000,100,0.003,0.002,1,10,10,idID,3,random
13,idID,True,0.09892978129383151,0.002485317484968539,10,"[0.03441774 0.03163604 0.02145137 0.17748681 0.01572017 0.01017311
 0.01198997 0.01004978 0.01089693 0.67617809]",[ 1  2  5  9 16 17 20 21 22 27],100,62,0.016677,1000,100,0.003,0.002,1,10,10,idID,3,random
14,idID,True,0.09892216286377663,0.0024853097985539974,10,"[0.03441898 0.03163718 0.02145214 0.17749319 0.01572073 0.01017347
 0.01195443 0.01005014 0.01089732 0.67620241]",[ 1  2  5  9 16 17 20 21 22 27],100,68,0.017012,1000,100,0.003,0.002,1,10,10,idID,3,random
15,idID,True,0.09890804111484564,0.0024851351017844475,10,"[0.03431926 0.03164045 0.02145436 0.17751152 0.01572236 0.01017452
 0.01195566 0.01005118 0.01089844 0.67627224]",[ 1  2  5  9 16 17 20 21 22 27],100,70,0.017133,1000,100,0.003,0.002,1,10,10,idID,3,random
