iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.18758468371042192,0.0022838161960000002,7,7,100,100,0.0398,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.16391, 0.223576, 0.135325, 0.12011, 0.082939, 0.082999, 0.191142]","[5, 14, 15, 16, 20, 22, 27]"
1,idID,True,0.1742199069877981,0.0018391923509999998,7,7,100,100,0.039886,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.208424, 0.172076, 0.152729, 0.105463, 0.10554, 0.012716, 0.243052]","[5, 15, 16, 20, 22, 25, 27]"
2,idID,True,0.17411821003384131,0.001863345682,7,7,100,78,0.036831,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.211657, 0.174745, 0.139588, 0.107099, 0.107177, 0.012913, 0.246822]","[5, 15, 16, 20, 22, 25, 27]"
3,idID,True,0.15904527346242092,0.0015660084149999999,7,7,100,69,0.035905,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.234439, 0.011076, 0.193554, 0.154613, 0.118627, 0.014303, 0.273389]","[5, 7, 15, 16, 20, 25, 27]"
4,idID,True,0.15492244190477839,0.001910287151,7,7,100,65,0.035913,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.287145, 0.013566, 0.012248, 0.189373, 0.145297, 0.017519, 0.334852]","[5, 7, 10, 16, 20, 25, 27]"
5,idID,True,0.15474809074421067,0.0019100632629999999,7,7,100,74,0.036751,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.287497, 0.013583, 0.011037, 0.189605, 0.145475, 0.01754, 0.335263]","[5, 7, 10, 16, 20, 25, 27]"
6,idID,True,0.13796100810012568,0.0022790045599999998,7,7,100,65,0.035443,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.012189, 0.350437, 0.016557, 0.013453, 0.177323, 0.02138, 0.40866]","[0, 5, 7, 10, 20, 25, 27]"
7,idID,True,0.1354520754979624,0.002253596922,7,7,100,64,0.041591,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.012269, 0.010066, 0.35275, 0.013542, 0.178494, 0.021521, 0.411358]","[0, 1, 5, 10, 20, 25, 27]"
8,idID,True,0.10049166502453248,0.002184866697,7,7,100,72,0.039969,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.014755, 0.012106, 0.42423, 0.016286, 0.012026, 0.025882, 0.494714]","[0, 1, 5, 10, 12, 25, 27]"
9,idID,True,0.10011049200244253,0.0021861634559999996,7,7,100,62,0.037422,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.013299, 0.012124, 0.424857, 0.01631, 0.012044, 0.02592, 0.495446]","[0, 1, 5, 10, 12, 25, 27]"
10,idID,True,0.09976518470893879,0.002187334561,7,7,100,74,0.03906,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.011985, 0.01214, 0.425423, 0.016332, 0.01206, 0.025955, 0.496106]","[0, 1, 5, 10, 12, 25, 27]"
11,idID,True,0.09945210345459678,0.002188386231,7,7,100,64,0.037518,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.010799, 0.012155, 0.425933, 0.016352, 0.012074, 0.025986, 0.496701]","[0, 1, 5, 10, 12, 25, 27]"
12,idID,True,0.09922916875229566,0.0021859683789999997,7,7,100,69,0.037098,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.010812, 0.010953, 0.426451, 0.016372, 0.012089, 0.026018, 0.497305]","[0, 1, 5, 10, 12, 25, 27]"
13,idID,True,0.09889146369429934,0.0021861243459999997,7,7,100,70,0.03662,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.01083, 0.010971, 0.42715, 0.014759, 0.012109, 0.026061, 0.498121]","[0, 1, 5, 10, 12, 25, 27]"
14,idID,True,0.09845332699266829,0.0022137776220000002,7,7,100,67,0.036069,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.010882, 0.011023, 0.429192, 0.012167, 0.010048, 0.026186, 0.500502]","[0, 1, 5, 12, 19, 25, 27]"
15,idID,True,0.09841632557204621,0.002207004014,7,7,100,61,0.035421,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.010911, 0.011052, 0.430319, 0.012199, 0.010074, 0.023629, 0.501816]","[0, 1, 5, 12, 19, 25, 27]"
16,idID,True,0.09765196575117358,0.002227153642,7,7,100,60,0.036804,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.011402, 0.011549, 0.404702, 0.012748, 0.010527, 0.024692, 0.524381]","[0, 1, 5, 12, 19, 25, 27]"
17,idID,True,0.07373755574294504,0.0021813733310000003,7,7,100,63,0.03551,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.023479, 0.023782, 0.833372, 0.026251, 0.021677, 0.050846, 0.020592]","[0, 1, 5, 12, 19, 25, 28]"
18,idID,True,0.07025284537712079,0.002110847622,7,7,100,100,0.039752,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.02373, 0.024037, 0.842294, 0.026532, 0.021909, 0.010107, 0.05139]","[0, 1, 5, 12, 19, 24, 25]"
19,idID,True,0.06498148824814606,0.002104937362,6,6,100,59,0.036282,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.023972, 0.024282, 0.850895, 0.026803, 0.022133, 0.051915]","[0, 1, 5, 12, 19, 25]"
20,idID,True,0.05834611129173495,0.002129042302,6,6,100,100,0.039609,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.024382, 0.024697, 0.010171, 0.865437, 0.022511, 0.052802]","[0, 1, 4, 5, 19, 25]"
21,idID,True,0.05082975098808536,0.002065603043,6,6,100,75,0.036917,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.024691, 0.02501, 0.0103, 0.876402, 0.010127, 0.053471]","[0, 1, 4, 5, 21, 25]"
22,idID,True,0.04602468815401437,0.002018328489,6,6,100,71,0.036316,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.025067, 0.010457, 0.889756, 0.010281, 0.010152, 0.054286]","[0, 4, 5, 21, 24, 25]"
23,idID,True,0.04063706136085967,0.0018898431699999997,6,6,100,62,0.035059,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.026229, 0.010942, 0.930987, 0.010463, 0.010757, 0.010622]","[0, 4, 5, 19, 21, 24]"
24,idID,True,0.034427833537126175,0.001859064322,5,5,100,66,0.035748,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.026506, 0.011058, 0.940831, 0.010871, 0.010734]","[0, 4, 5, 21, 24]"
25,idID,True,0.032798803467444786,0.001860523025,5,5,100,65,0.037131,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.023919, 0.011087, 0.943331, 0.0109, 0.010763]","[0, 4, 5, 21, 24]"
26,idID,True,0.029714735728901612,0.0017595714939999997,4,4,100,59,0.035471,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.024187, 0.953907, 0.011022, 0.010884]","[0, 5, 21, 24]"
27,idID,True,0.029254883257920493,0.0017988684250000002,4,4,100,63,0.036104,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.024212, 0.954883, 0.010895, 0.01001]","[0, 5, 24, 28]"
28,idID,True,0.02772753354008029,0.001800055623,4,4,100,70,0.036113,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.021844, 0.957201, 0.010921, 0.010034]","[0, 5, 24, 28]"
29,idID,True,0.02559851103644336,0.0017751306419999998,4,4,100,71,0.036059,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.021864, 0.958083, 0.010009, 0.010043]","[0, 5, 16, 28]"
30,idID,True,0.02028378890774917,0.0017341291119999998,3,3,100,73,0.036576,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.022086, 0.967804, 0.010111]","[0, 5, 16]"
31,idID,True,0.020035753087142477,0.0017710708420000001,3,3,100,74,0.036538,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.022088, 0.96791, 0.010001]","[0, 5, 14]"
32,idID,True,0.009735500387391294,0.0017875647259999999,3,3,100,79,0.037296,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.979754, 0.010123, 0.010122]","[5, 14, 30]"
33,idID,True,0.005067986249175569,0.0017815096269999998,2,2,100,64,0.035357,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.989773, 0.010227]","[5, 14]"
34,idID,True,0.0034731817823169726,0.001764791158,2,2,100,65,0.034621,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.989998, 0.010002]","[5, 27]"
35,idID,True,0.0033819489,0.00185006,2,2,100,61,0.034107,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.01, 0.99]","[4, 5]"
36,idID,True,0.0029405474999999997,0.00178934,2,2,100,66,0.036542,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.99, 0.01]","[5, 25]"
37,idID,False,0.0029405474999999997,0.00178934,2,2,100,62,0.03448,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.99, 0.01]","[5, 25]"
38,idID,False,0.0029405474999999997,0.00178934,2,2,100,67,0.035614,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.99, 0.01]","[5, 25]"
39,idID,False,0.0029405474999999997,0.00178934,2,2,100,70,0.035577,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.99, 0.01]","[5, 25]"
40,idID,False,0.0029405474999999997,0.00178934,2,2,100,65,0.034433,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.99, 0.01]","[5, 25]"
41,idID,False,0.0029405474999999997,0.00178934,2,2,100,61,0.034652,1000,100,0.1,0.001,1,2,15,idID,3,random,ccef,"[0.99, 0.01]","[5, 25]"
