iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.10961804457739424,0.10961804457739424,0.002883797908,[0.       0.       0.       0.       0.       0.       0.       0.049309 0.056118 0.       0.       0.       0.066632 0.       0.066895 0.       0.       0.       0.       0.023744 0.       0.070794 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.087489 0.       0.       0.       0.       0.097597 0.       0.051217 0.01     0.053238 0.       0.       0.       0.       0.       0.       0.098281 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.031197 0.013436 0.       0.       0.       0.       0.       0.       0.065741 0.       0.       0.       0.       0.       0.054617 0.       0.       0.       0.       0.       0.       0.       0.       0.103695],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],17.0,500,100,0.01,0.0015,3,17,best,12,random
1,0.10957505047237437,0.10957505047237437,0.002883868928,[0.       0.       0.       0.       0.       0.       0.       0.049342 0.056155 0.       0.       0.       0.06601  0.       0.06694  0.       0.       0.       0.       0.02376  0.       0.070841 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.087547 0.       0.       0.       0.       0.097662 0.       0.051251 0.010007 0.053273 0.       0.       0.       0.       0.       0.       0.098347 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.031218 0.013445 0.       0.       0.       0.       0.       0.       0.065785 0.       0.       0.       0.       0.       0.054653 0.       0.       0.       0.       0.       0.       0.       0.       0.103764],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],17.0,500,100,0.01,0.0015,3,17,best,12,random
2,0.10953269230220657,0.10953269230220657,0.002883946628,[0.       0.       0.       0.       0.       0.       0.       0.049375 0.056192 0.       0.       0.       0.065393 0.       0.066984 0.       0.       0.       0.       0.023776 0.       0.070888 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.087605 0.       0.       0.       0.       0.097727 0.       0.051285 0.010014 0.053308 0.       0.       0.       0.       0.       0.       0.098412 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.031239 0.013454 0.       0.       0.       0.       0.       0.       0.065828 0.       0.       0.       0.       0.       0.054689 0.       0.       0.       0.       0.       0.       0.       0.       0.103833],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],17.0,500,100,0.01,0.0015,3,17,best,12,random
3,0.10947435981732181,0.10947435981732181,0.00288318809157,[0.         0.         0.         0.         0.         0.         0.         0.049375   0.056192   0.         0.         0.         0.065393   0.         0.066984   0.         0.         0.         0.         0.023776   0.         0.070888   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.087605   0.         0.         0.         0.         0.097727   0.         0.051285   0.010014   0.053308   0.         0.         0.         0.         0.         0.         0.098412   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.031239   0.01400089 0.         0.         0.         0.         0.         0.         0.065828   0.         0.         0.         0.         0.         0.05414211 0.         0.         0.         0.         0.         0.         0.         0.         0.103833  ],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],17.0,500,100,0.01,0.0015,3,17,best,12,random
4,0.1091369386046463,0.1091369386046463,0.0029037241615700003,[0.         0.         0.01       0.         0.         0.         0.         0.049375   0.056192   0.         0.         0.         0.065393   0.         0.066984   0.         0.         0.         0.         0.023776   0.         0.070888   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.087605   0.         0.         0.         0.         0.097727   0.         0.051285   0.         0.053308   0.         0.         0.         0.         0.         0.         0.098412   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.031239   0.01400089 0.         0.         0.         0.         0.         0.         0.065828   0.         0.         0.         0.         0.         0.05414211 0.         0.         0.         0.         0.         0.         0.         0.         0.103833  ],[0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],17.0,500,100,0.01,0.0015,3,17,best,12,random
5,0.09474434453165248,0.09474434453165248,0.00275161264852,[0.         0.         0.         0.         0.         0.         0.         0.049375   0.056192   0.         0.         0.         0.065393   0.         0.066984   0.         0.         0.         0.         0.023776   0.         0.070888   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.087605   0.         0.         0.         0.         0.097727   0.         0.051285   0.         0.053308   0.         0.         0.         0.         0.         0.         0.098412   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.031239   0.01400089 0.         0.         0.         0.         0.         0.         0.065828   0.         0.         0.         0.         0.         0.01       0.         0.         0.         0.         0.         0.         0.         0.         0.103833  ],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],16.0,500,100,0.01,0.0015,3,17,best,12,random
6,0.0946837215574787,0.0946837215574787,0.0027518395622300003,[0.         0.         0.         0.         0.         0.         0.         0.049375   0.056192   0.         0.         0.         0.06473907 0.         0.066984   0.         0.         0.         0.         0.023776   0.         0.070888   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.087605   0.         0.         0.         0.         0.097727   0.         0.051285   0.         0.053308   0.         0.         0.         0.         0.         0.         0.09906593 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.031239   0.01400089 0.         0.         0.         0.         0.         0.         0.065828   0.         0.         0.         0.         0.         0.01       0.         0.         0.         0.         0.         0.         0.         0.         0.103833  ],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],16.0,500,100,0.01,0.0015,3,17,best,12,random
7,0.0937683775737549,0.0937683775737549,0.00274281956223,[0.         0.         0.         0.         0.         0.         0.         0.049375   0.056192   0.         0.         0.         0.06473907 0.         0.066984   0.         0.         0.         0.         0.023776   0.         0.070888   0.         0.         0.         0.         0.         0.01       0.         0.         0.         0.087605   0.         0.         0.         0.         0.097727   0.         0.051285   0.         0.053308   0.         0.         0.         0.         0.         0.         0.09906593 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.031239   0.01400089 0.         0.         0.         0.         0.         0.         0.065828   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.103833  ],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],16.0,500,100,0.01,0.0015,3,17,best,12,random
8,0.09368953353564946,0.09368953353564946,0.0027431354888916,[0.         0.         0.         0.         0.         0.         0.         0.049375   0.056192   0.         0.         0.         0.06409168 0.         0.066984   0.         0.         0.         0.         0.023776   0.         0.070888   0.         0.         0.         0.         0.         0.01       0.         0.         0.         0.087605   0.         0.         0.         0.         0.097727   0.         0.051285   0.         0.053308   0.         0.         0.         0.         0.         0.         0.09906593 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.031239   0.01400089 0.         0.         0.         0.         0.         0.         0.065828   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.10448039],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],16.0,500,100,0.01,0.0015,3,17,best,12,random
9,0.07909260447633777,0.07909260447633777,0.0022449142528916,[0.         0.         0.         0.         0.         0.         0.         0.049375   0.056192   0.         0.         0.         0.06409168 0.         0.066984   0.         0.         0.         0.         0.023776   0.         0.070888   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.087605   0.         0.         0.         0.         0.01       0.         0.051285   0.         0.053308   0.         0.         0.         0.         0.         0.         0.09906593 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.031239   0.01400089 0.         0.         0.         0.         0.         0.         0.065828   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.10448039],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],15.0,500,100,0.01,0.0015,3,17,best,12,random
