iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.21393868707026548,0.21393868707026548,0.003132679136,[0.028503 0.034993 0.077159 0.035467 0.       0.040371 0.026594 0.       0.09043  0.       0.084768 0.       0.019112 0.066257 0.070015 0.010159 0.050984 0.       0.       0.       0.064414 0.       0.025977 0.01386  0.       0.014591 0.023858 0.017769 0.073654 0.010161 0.044837],[1. 1. 1. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 1. 1.],500,100,0.1,0.002,1,24,random,62,first
1,0.1801335794466909,0.1801335794466909,0.0027430894820000004,[0.028503 0.034993 0.077159 0.035467 0.       0.040371 0.026594 0.       0.09043  0.       0.084768 0.       0.019112 0.066257 0.070015 0.010159 0.050984 0.       0.       0.       0.064414 0.       0.025977 0.01386  0.       0.014591 0.023858 0.017769 0.010161 0.       0.044837],[1. 1. 1. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1.],500,100,0.1,0.002,1,24,random,62,first
2,0.1445767333698512,0.1445767333698512,0.002584356919,[0.028503 0.034993 0.010161 0.035467 0.       0.040371 0.026594 0.       0.09043  0.       0.084768 0.       0.019112 0.066257 0.070015 0.010159 0.050984 0.       0.       0.       0.064414 0.       0.025977 0.01386  0.       0.014591 0.023858 0.017769 0.       0.       0.044837],[1. 1. 1. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],500,100,0.1,0.002,1,24,random,62,first
3,0.11869714068349628,0.11869714068349628,0.00234589474,[0.028503 0.034993 0.010161 0.035467 0.       0.040371 0.026594 0.       0.09043  0.       0.084768 0.       0.019112 0.066257 0.010159 0.       0.050984 0.       0.       0.       0.064414 0.       0.025977 0.01386  0.       0.014591 0.023858 0.017769 0.       0.       0.044837],[1. 1. 1. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],500,100,0.1,0.002,1,24,random,62,first
4,0.09074924946251521,0.09074924946251521,0.0021746328819999996,[0.028503 0.034993 0.       0.035467 0.       0.040371 0.026594 0.       0.09043  0.       0.010161 0.       0.019112 0.066257 0.010159 0.       0.050984 0.       0.       0.       0.064414 0.       0.025977 0.01386  0.       0.014591 0.023858 0.017769 0.       0.       0.044837],[1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],500,100,0.1,0.002,1,24,random,62,first
5,0.07759495621676496,0.07759495621676496,0.002122890592,[0.028503 0.034993 0.       0.035467 0.       0.040371 0.026594 0.       0.09043  0.       0.010161 0.       0.019112 0.066257 0.       0.       0.010159 0.       0.       0.       0.064414 0.       0.025977 0.01386  0.       0.014591 0.023858 0.017769 0.       0.       0.044837],[1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],500,100,0.1,0.002,1,24,random,62,first
6,0.06674816937617173,0.06674816937617173,0.0020374921139999997,[0.028503 0.034993 0.       0.035467 0.       0.040371 0.026594 0.       0.09043  0.       0.010161 0.       0.019112 0.066257 0.       0.       0.       0.       0.       0.       0.064414 0.       0.025977 0.01386  0.       0.014591 0.023858 0.017769 0.       0.       0.010159],[1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],500,100,0.1,0.002,1,24,random,62,first
7,0.06618598569673079,0.06618598569673079,0.0020659373363999998,[0.028503  0.034993  0.        0.035467  0.        0.040371  0.026594  0.        0.0968714 0.        0.010161  0.        0.019112  0.066257  0.        0.        0.        0.        0.        0.        0.0579726 0.        0.025977  0.01386   0.        0.014591  0.023858  0.017769  0.        0.        0.010159 ],[1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],500,100,0.1,0.002,1,24,random,62,first
8,0.06573201788897481,0.06573201788897481,0.00206525653,[0.028503  0.034993  0.        0.035467  0.        0.040371  0.0239346 0.        0.0968714 0.        0.010161  0.        0.019112  0.066257  0.        0.        0.        0.        0.        0.        0.0579726 0.        0.025977  0.01386   0.        0.014591  0.023858  0.0204284 0.        0.        0.010159 ],[1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],500,100,0.1,0.002,1,24,random,62,first
9,0.060828530881238824,0.060828530881238824,0.0020038085180000003,[0.028503  0.034993  0.        0.035467  0.        0.040371  0.0239346 0.        0.0968714 0.        0.        0.        0.010161  0.066257  0.        0.        0.        0.        0.        0.        0.0579726 0.        0.025977  0.01386   0.        0.014591  0.023858  0.0204284 0.        0.        0.010159 ],[1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],500,100,0.1,0.002,1,24,random,62,first
10,0.06018086069534582,0.06018086069534582,0.0020882800980000006,[0.028503  0.034993  0.        0.035467  0.01      0.040371  0.0239346 0.        0.0968714 0.        0.        0.        0.010161  0.066257  0.        0.        0.        0.        0.        0.        0.0579726 0.        0.025977  0.01386   0.        0.014591  0.023858  0.0204284 0.        0.        0.       ],[1. 1. 0. 1. 1. 1. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 0.],500,100,0.1,0.002,1,24,random,62,first
11,0.05774285737514685,0.05774285737514685,0.002044416634,[0.028503  0.034993  0.        0.035467  0.010161  0.040371  0.0239346 0.        0.0968714 0.        0.        0.        0.        0.066257  0.        0.        0.        0.        0.        0.        0.0579726 0.        0.025977  0.01386   0.        0.014591  0.023858  0.0204284 0.        0.        0.       ],[1. 1. 0. 1. 1. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 0.],500,100,0.1,0.002,1,24,random,62,first
