iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.1531694000833773,0.1531694000833773,0.0030103422090000005,[0.012218 0.051151 0.030971 0.       0.       0.       0.501792 0.       0.037287 0.       0.016498 0.079379 0.       0.       0.       0.       0.018388 0.024949 0.       0.       0.01757  0.       0.       0.       0.       0.081108 0.       0.       0.04626  0.       0.      ],[1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],500,100,0.3,0.001,1,13,idID,97,first
1,0.14966948171757097,0.14966948171757097,0.0031029988470000006,[0.       0.051151 0.030971 0.       0.01     0.       0.501792 0.       0.037287 0.       0.016498 0.079379 0.       0.       0.       0.       0.018388 0.024949 0.       0.       0.01757  0.       0.       0.       0.       0.081108 0.       0.       0.04626  0.       0.      ],[0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],500,100,0.3,0.001,1,13,idID,97,first
2,0.13636885803506632,0.13636885803506632,0.0028002018420000005,[0.       0.051151 0.030971 0.       0.       0.       0.501792 0.       0.01     0.       0.016498 0.079379 0.       0.       0.       0.       0.018388 0.024949 0.       0.       0.01757  0.       0.       0.       0.       0.081108 0.       0.       0.04626  0.       0.      ],[0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],500,100,0.3,0.001,1,13,idID,97,first
3,0.09926425560846439,0.09926425560846439,0.002368142284,[0.       0.051151 0.030971 0.       0.       0.       0.501792 0.       0.       0.       0.016498 0.01     0.       0.       0.       0.       0.018388 0.024949 0.       0.       0.01757  0.       0.       0.       0.       0.081108 0.       0.       0.04626  0.       0.      ],[0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],500,100,0.3,0.001,1,13,idID,97,first
4,0.07594483347472838,0.07594483347472838,0.0019753016399999997,[0.       0.051151 0.030971 0.       0.       0.       0.501792 0.       0.       0.       0.016498 0.       0.       0.       0.       0.       0.018388 0.024949 0.       0.       0.01757  0.       0.       0.       0.       0.01     0.       0.       0.04626  0.       0.      ],[0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],500,100,0.3,0.001,1,13,idID,97,first
5,0.07412605955594875,0.07412605955594875,0.0019847543448,[0.        0.0358057 0.030971  0.        0.        0.        0.501792  0.        0.        0.        0.016498  0.        0.        0.        0.        0.        0.018388  0.024949  0.        0.        0.01757   0.        0.        0.        0.        0.0253453 0.        0.        0.04626   0.        0.       ],[0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],500,100,0.3,0.001,1,13,idID,97,first
6,0.07285617367010708,0.07285617367010708,0.0019735583283,[0.        0.0358057 0.0216797 0.        0.        0.        0.501792  0.        0.        0.        0.016498  0.        0.        0.        0.        0.        0.0276793 0.024949  0.        0.        0.01757   0.        0.        0.        0.        0.0253453 0.        0.        0.04626   0.        0.       ],[0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],500,100,0.3,0.001,1,13,idID,97,first
7,0.07075926702625339,0.07075926702625339,0.0019252767662999999,[0.        0.0358057 0.0216797 0.        0.        0.        0.501792  0.        0.        0.        0.016498  0.        0.        0.        0.        0.        0.0276793 0.024949  0.        0.        0.01757   0.        0.        0.        0.        0.0253453 0.        0.013878  0.032382  0.        0.       ],[0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],500,100,0.3,0.001,1,13,idID,97,first
8,0.06960070822054835,0.06960070822054835,0.0019363142402999997,[0.        0.0358057 0.0216797 0.        0.        0.        0.501792  0.        0.        0.        0.016498  0.        0.        0.        0.        0.        0.0276793 0.024949  0.        0.        0.012299  0.        0.        0.        0.        0.0306163 0.        0.013878  0.032382  0.        0.       ],[0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],500,100,0.3,0.001,1,13,idID,97,first
9,0.058843395566865256,0.058843395566865256,0.0018987819946999999,[0.        0.0358057 0.0216797 0.        0.        0.        0.501792  0.        0.        0.        0.016498  0.        0.        0.        0.        0.        0.012299  0.024949  0.        0.        0.        0.        0.        0.        0.        0.0306163 0.        0.013878  0.032382  0.        0.       ],[0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],500,100,0.3,0.001,1,13,idID,97,first
10,0.05207877047324228,0.05207877047324228,0.0018547341028,[0.        0.0358057 0.013878  0.        0.        0.        0.501792  0.        0.        0.        0.016498  0.        0.        0.        0.        0.        0.012299  0.024949  0.        0.        0.        0.        0.        0.        0.        0.0306163 0.        0.        0.032382  0.        0.       ],[0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],500,100,0.3,0.001,1,13,idID,97,first
11,0.049010045897008594,0.049010045897008594,0.0018355075168,[0.        0.0358057 0.        0.        0.        0.        0.501792  0.        0.        0.        0.016498  0.        0.        0.        0.        0.01      0.012299  0.024949  0.        0.        0.        0.        0.        0.        0.        0.0306163 0.        0.        0.032382  0.        0.       ],[0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],500,100,0.3,0.001,1,13,idID,97,first
12,0.04517779058211539,0.04517779058211539,0.0018334491988,[0.        0.0358057 0.        0.        0.        0.        0.501792  0.        0.        0.        0.016498  0.        0.        0.        0.        0.        0.01      0.024949  0.        0.        0.        0.        0.        0.        0.        0.0306163 0.        0.        0.032382  0.        0.       ],[0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],500,100,0.3,0.001,1,13,idID,97,first
