iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.11928831472726814,0.007807478788,7,7,100,36,0.12692,100,100,0.1,0.0075,1,2,15,best,53,random,bench_local,"[0.080977, 0.589205, 0.035784, 0.08548, 0.140842, 0.042891, 0.02482]","[1, 4, 8, 15, 23, 24, 28]"
1,idID,True,0.11833948442215704,0.007825639637999999,7,7,100,29,0.115008,100,100,0.1,0.0075,1,2,15,best,53,random,bench_local,"[0.082195, 0.598069, 0.036322, 0.086766, 0.01015, 0.142961, 0.043536]","[1, 4, 8, 15, 22, 23, 24]"
2,idID,True,0.11661171539972583,0.007883425242,7,7,100,40,0.168961,100,100,0.1,0.0075,1,2,15,best,53,random,bench_local,"[0.083387, 0.606744, 0.036849, 0.088024, 0.010297, 0.130531, 0.044167]","[1, 4, 8, 15, 22, 23, 24]"
3,idID,True,0.11479137814579041,0.007914604589,7,7,100,45,0.144227,100,100,0.1,0.0075,1,2,15,best,53,random,bench_local,"[0.075679, 0.611847, 0.037159, 0.088764, 0.010384, 0.131629, 0.044538]","[1, 4, 8, 15, 22, 23, 24]"
4,idID,True,0.11230947226263688,0.007913141507000001,7,7,100,41,0.136097,100,100,0.1,0.0075,1,2,15,best,53,random,bench_local,"[0.077792, 0.628928, 0.091242, 0.010279, 0.010674, 0.135304, 0.045781]","[1, 4, 15, 19, 22, 23, 24]"
5,idID,True,0.10453722756982832,0.008647728534999998,7,7,100,55,0.125906,100,100,0.1,0.0075,1,2,15,best,53,random,bench_local,"[0.084671, 0.684542, 0.010884, 0.011188, 0.011618, 0.147268, 0.049829]","[1, 4, 12, 19, 22, 23, 24]"
6,idID,True,0.10290566797165769,0.008609302651999998,7,7,100,52,0.127455,100,100,0.1,0.0075,1,2,15,best,53,random,bench_local,"[0.084746, 0.685148, 0.010009, 0.011198, 0.011628, 0.147398, 0.049873]","[1, 4, 16, 19, 22, 23, 24]"
7,iDR,True,0.10266373605899914,0.008613567678,7,7,100,57,0.113515,100,100,0.1,0.0075,1,2,15,best,53,random,bench_local,"[0.084841, 0.685916, 0.01002, 0.010089, 0.011641, 0.147563, 0.049929]","[1, 4, 16, 19, 22, 23, 24]"
8,idID,True,0.10135460818799996,0.008697903284,6,6,100,61,0.119789,100,100,0.1,0.0075,1,2,15,best,53,random,bench_local,"[0.0857, 0.692859, 0.010191, 0.011759, 0.149057, 0.050434]","[1, 4, 19, 22, 23, 24]"
9,iDR,True,0.10101056276553617,0.008702664745,6,6,100,51,0.11435,100,100,0.1,0.0075,1,2,15,best,53,random,bench_local,"[0.085801, 0.693675, 0.010203, 0.010596, 0.149232, 0.050493]","[1, 4, 19, 22, 23, 24]"
10,TID,True,0.09906850151567988,0.008656149769000001,6,6,100,70,0.125884,100,100,0.1,0.0075,1,2,15,best,53,random,bench_local,"[0.085801, 0.693675, 0.01, 0.010203, 0.149232, 0.050493]","[1, 4, 16, 19, 23, 24]"
