iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.15995789269718136,0.15995789269718136,0.004106698812,[0.       0.       0.       0.       0.       0.       0.04091  0.       0.       0.       0.       0.       0.       0.102461 0.       0.       0.       0.015161 0.       0.69735  0.       0.120459 0.       0.       0.       0.       0.       0.       0.       0.023659 0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0.],500,100,0.1,0.0035,1,6,random,83,random
1,0.1299426227171085,0.1299426227171085,0.004268008429999999,[0.       0.       0.       0.       0.       0.       0.031405 0.       0.       0.       0.       0.       0.       0.078656 0.       0.       0.       0.011639 0.       0.767666 0.       0.092472 0.       0.       0.       0.       0.       0.       0.       0.018162 0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0.],500,100,0.1,0.0035,1,6,random,83,random
2,0.12224177956398317,0.12224177956398317,0.00430600535,[0.       0.       0.       0.       0.       0.       0.029166 0.       0.       0.       0.       0.       0.       0.073048 0.       0.       0.       0.010809 0.       0.78423  0.       0.085879 0.       0.       0.       0.       0.       0.       0.       0.016867 0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0.],500,100,0.1,0.0035,1,6,random,83,random
3,0.0740939760394114,0.0740939760394114,0.004160711692,[0.       0.       0.       0.       0.       0.       0.029166 0.       0.       0.       0.       0.       0.       0.073048 0.       0.       0.       0.       0.       0.78423  0.       0.010809 0.       0.       0.       0.       0.       0.       0.       0.016867 0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0.],500,100,0.1,0.0035,1,6,random,83,random
4,0.06493596235514891,0.06493596235514891,0.004128327987,[0.       0.       0.       0.       0.       0.       0.029166 0.       0.       0.       0.       0.       0.       0.073048 0.       0.       0.       0.       0.       0.78423  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.010809 0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],500,100,0.1,0.0035,1,6,random,83,random
5,0.06347400832417541,0.06347400832417541,0.00410960565,[0.       0.       0.       0.       0.       0.       0.029166 0.       0.       0.       0.       0.       0.       0.073048 0.       0.       0.01     0.       0.       0.78423  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0035,1,6,random,83,random
6,0.04747334269951592,0.04747334269951592,0.004057069046,[0.       0.       0.       0.       0.       0.       0.01     0.       0.       0.       0.       0.       0.       0.073048 0.       0.       0.       0.       0.       0.78423  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0035,1,6,random,83,random
7,0.043942710106175925,0.043942710106175925,0.0041397790459999995,[0.       0.       0.       0.       0.01     0.       0.       0.       0.       0.       0.       0.       0.       0.073048 0.       0.       0.       0.       0.       0.78423  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0035,1,6,random,83,random
8,0.04173400193413876,0.04173400193413876,0.0041925416164,[0.        0.        0.        0.        0.0173048 0.        0.        0.        0.        0.        0.        0.        0.        0.0657432 0.        0.        0.        0.        0.        0.78423   0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0035,1,6,random,83,random
9,0.04173400193413876,0.04173400193413876,0.0041925416164,[0.        0.        0.        0.        0.0173048 0.        0.        0.        0.        0.        0.        0.        0.        0.0657432 0.        0.        0.        0.        0.        0.78423   0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0035,1,6,random,83,random
