iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.1734891692382389,0.1734891692382389,0.003694213987000001,[0.06944  0.04309  0.02609  0.       0.       0.       0.       0.       0.031411 0.       0.013898 0.066871 0.       0.022807 0.517449 0.040043 0.015491 0.021017 0.       0.       0.014801 0.       0.       0.010293 0.       0.068327 0.       0.       0.038971 0.       0.      ],[1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0.],500,100,0.1,0.0025,1,16,random,97,first
1,0.17047090304436485,0.17047090304436485,0.0036780482810000008,[0.06944  0.04309  0.02609  0.       0.       0.       0.       0.       0.031411 0.       0.013898 0.066871 0.       0.022807 0.517449 0.040043 0.015491 0.021017 0.       0.       0.014801 0.       0.       0.       0.       0.068327 0.       0.01     0.038971 0.       0.      ],[1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],500,100,0.1,0.0025,1,16,random,97,first
2,0.1651292721298631,0.1651292721298631,0.003653119819000001,[0.06944  0.04309  0.02609  0.       0.       0.       0.       0.       0.031411 0.       0.013898 0.066871 0.       0.022807 0.517449 0.040043 0.01     0.021017 0.       0.       0.014801 0.       0.       0.       0.       0.068327 0.       0.       0.038971 0.       0.      ],[1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],500,100,0.1,0.0025,1,16,random,97,first
3,0.14643698083425755,0.14643698083425755,0.0033707385080000004,[0.06944  0.04309  0.02609  0.       0.       0.       0.       0.       0.031411 0.       0.013898 0.066871 0.       0.022807 0.517449 0.040043 0.       0.021017 0.       0.       0.014801 0.       0.       0.       0.       0.01     0.       0.       0.038971 0.       0.      ],[1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],500,100,0.1,0.0025,1,16,random,97,first
4,0.13564031530574847,0.13564031530574847,0.0031704692430000007,[0.06944  0.04309  0.02609  0.       0.       0.       0.       0.       0.01     0.       0.013898 0.066871 0.       0.022807 0.517449 0.040043 0.       0.021017 0.       0.       0.014801 0.       0.       0.       0.       0.       0.       0.       0.038971 0.       0.      ],[1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],500,100,0.1,0.0025,1,16,random,97,first
5,0.10657842603222525,0.10657842603222525,0.0028034763010000006,[0.06944  0.04309  0.02609  0.       0.       0.       0.       0.       0.       0.       0.013898 0.01     0.       0.022807 0.517449 0.040043 0.       0.021017 0.       0.       0.014801 0.       0.       0.       0.       0.       0.       0.       0.038971 0.       0.      ],[1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],500,100,0.1,0.0025,1,16,random,97,first
6,0.0883210845608274,0.0883210845608274,0.0026132393710000005,[0.06944  0.01     0.02609  0.       0.       0.       0.       0.       0.       0.       0.013898 0.       0.       0.022807 0.517449 0.040043 0.       0.021017 0.       0.       0.014801 0.       0.       0.       0.       0.       0.       0.       0.038971 0.       0.      ],[1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],500,100,0.1,0.0025,1,16,random,97,first
7,0.08660262002503738,0.08660262002503738,0.002594849371,[0.06944  0.       0.02609  0.       0.       0.       0.       0.       0.       0.       0.013898 0.       0.       0.022807 0.517449 0.040043 0.       0.021017 0.       0.       0.014801 0.       0.       0.       0.       0.       0.       0.01     0.038971 0.       0.      ],[1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0.],500,100,0.1,0.0025,1,16,random,97,first
8,0.08642687432972213,0.08642687432972213,0.002594384969,[0.072049 0.       0.023481 0.       0.       0.       0.       0.       0.       0.       0.013898 0.       0.       0.022807 0.517449 0.040043 0.       0.021017 0.       0.       0.014801 0.       0.       0.       0.       0.       0.       0.01     0.038971 0.       0.      ],[1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0.],500,100,0.1,0.0025,1,16,random,97,first
9,0.08616987942552523,0.08616987942552523,0.0025947254700000003,[0.072049  0.        0.023481  0.        0.        0.        0.        0.        0.        0.        0.0125082 0.        0.        0.022807  0.517449  0.040043  0.        0.021017  0.        0.        0.014801  0.        0.        0.        0.        0.        0.        0.0113898 0.038971  0.        0.       ],[1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0.],500,100,0.1,0.0025,1,16,random,97,first
