iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,TID,True,0.2187546173486996,0.0037513540419,8,8,100,73,0.036193,100,100,0.1,0.0035,1,2,15,random,11,random,bench_local,"[0.25686990000000004, 0.0520992, 0.112482, 0.122218, 0.11332, 0.0494898, 0.264981, 0.028541100000000003]","[3, 6, 8, 11, 14, 15, 21, 27]"
1,iDR,True,0.21808335386897712,0.0037489593,8,8,100,100,0.037774,100,100,0.1,0.0035,1,2,15,random,11,random,bench_local,"[0.259814, 0.052696, 0.113771, 0.123619, 0.103157, 0.050057, 0.268018, 0.028868]","[3, 6, 8, 11, 14, 15, 21, 27]"
2,idID,True,0.20492458438464606,0.003569647227,8,8,100,82,0.047345,100,100,0.1,0.0035,1,2,15,random,11,random,bench_local,"[0.293118, 0.059451, 0.128355, 0.11638, 0.056473, 0.302373, 0.032568, 0.011282]","[3, 6, 8, 14, 15, 21, 27, 28]"
3,TID,True,0.20234511014989057,0.003550770391,8,8,100,63,0.039839,100,100,0.1,0.0035,1,2,15,random,11,random,bench_local,"[0.293118, 0.059451, 0.128355, 0.104742, 0.056473, 0.302373, 0.044206, 0.011282]","[3, 6, 8, 14, 15, 21, 27, 28]"
4,TID,True,0.2004102972687742,0.003623094742,9,9,100,49,0.032382,100,100,0.1,0.0035,1,2,15,random,11,random,bench_local,"[0.293118, 0.010474200000000001, 0.059451, 0.128355, 0.0942678, 0.056473, 0.302373, 0.044206, 0.011282]","[3, 4, 6, 8, 14, 15, 21, 27, 28]"
5,idID,True,0.20014984551747664,0.003642874693,9,9,100,58,0.040532,100,100,0.1,0.0035,1,2,15,random,11,random,bench_local,"[0.294783, 0.010534, 0.059789, 0.129084, 0.094803, 0.051114, 0.30409, 0.044457, 0.011346]","[3, 4, 6, 8, 14, 15, 21, 27, 28]"
6,iDR,True,0.19908303664240112,0.003649173433,9,9,100,94,0.050676,100,100,0.1,0.0035,1,2,15,random,11,random,bench_local,"[0.296556, 0.010597, 0.054134, 0.12986, 0.095373, 0.051421, 0.305919, 0.044724, 0.011414]","[3, 4, 6, 8, 14, 15, 21, 27, 28]"
7,TID,True,0.1985304150132769,0.0036127504843,9,9,100,50,0.040149,100,100,0.1,0.0035,1,2,15,random,11,random,bench_local,"[0.296556, 0.010597, 0.054134, 0.12986, 0.0858357, 0.0609583, 0.305919, 0.044724, 0.011414]","[3, 4, 6, 8, 14, 15, 21, 27, 28]"
8,TID,True,0.19772487414858808,0.0036781221652199994,9,9,100,59,0.024506,100,100,0.1,0.0035,1,2,15,random,11,random,bench_local,"[0.296556, 0.01669283, 0.054134, 0.12986, 0.0858357, 0.054862469999999997, 0.305919, 0.044724, 0.011414]","[3, 4, 6, 8, 14, 15, 21, 27, 28]"
9,iDR,True,0.1967270677147396,0.0036840349859999996,9,9,100,100,0.051019,100,100,0.1,0.0035,1,2,15,random,11,random,bench_local,"[0.298171, 0.016784, 0.048986, 0.130567, 0.086303, 0.055161, 0.307585, 0.044968, 0.011476]","[3, 4, 6, 8, 14, 15, 21, 27, 28]"
