iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.14440653255439675,0.14440653255439675,0.002737825339,[0.       0.       0.       0.       0.017752 0.       0.       0.04006  0.015219 0.       0.011965 0.       0.       0.       0.022835 0.       0.       0.       0.01666  0.       0.042045 0.       0.043595 0.       0.013777 0.02577  0.033635 0.       0.       0.668148 0.04854 ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 1. 1.],13.0,500,100,0.1,0.0025,1,13,TID,59,best
1,0.137326691809803,0.137326691809803,0.0026911782130000002,[0.       0.       0.       0.       0.01664  0.       0.       0.037551 0.014266 0.       0.011216 0.       0.       0.       0.021405 0.       0.       0.       0.015617 0.       0.039412 0.       0.040865 0.       0.012914 0.024156 0.031528 0.       0.       0.688931 0.0455  ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 1. 1.],13.0,500,100,0.1,0.0025,1,13,TID,59,best
2,0.13024775859829363,0.13024775859829363,0.0026461731060000004,[0.       0.       0.       0.       0.015567 0.       0.       0.035131 0.013347 0.       0.010493 0.       0.       0.       0.020025 0.       0.       0.       0.01461  0.       0.036872 0.       0.038231 0.       0.012082 0.022599 0.029496 0.       0.       0.70898  0.042567],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 1. 1.],13.0,500,100,0.1,0.0025,1,13,TID,59,best
3,0.11424497671865877,0.11424497671865877,0.002561767399,[0.       0.       0.       0.       0.015567 0.       0.       0.035131 0.013347 0.       0.       0.       0.       0.       0.020025 0.       0.       0.       0.01461  0.       0.036872 0.       0.038231 0.       0.012082 0.022599 0.010493 0.       0.       0.70898  0.042567],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 1. 1.],12.0,500,100,0.1,0.0025,1,13,TID,59,best
4,0.11256232306904523,0.11256232306904523,0.0025601200561,[0.        0.        0.        0.        0.015567  0.        0.        0.035131  0.013347  0.        0.        0.        0.        0.        0.020025  0.        0.        0.        0.01461   0.        0.036872  0.        0.038231  0.        0.012082  0.022599  0.010493  0.        0.        0.7132367 0.0383103],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 1. 1.],12.0,500,100,0.1,0.0025,1,13,TID,59,best
5,0.10886497717956109,0.10886497717956109,0.0025490200581,[0.        0.        0.        0.        0.015567  0.        0.        0.035131  0.013347  0.        0.        0.        0.        0.        0.020025  0.        0.        0.        0.01461   0.        0.036872  0.        0.038231  0.        0.012082  0.022599  0.        0.01      0.        0.7132367 0.0383103],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1.],12.0,500,100,0.1,0.0025,1,13,TID,59,best
6,0.10554911709918391,0.10554911709918391,0.0025018261531000005,[0.        0.        0.        0.        0.015567  0.        0.        0.035131  0.01      0.        0.        0.        0.        0.        0.020025  0.        0.        0.        0.01461   0.        0.036872  0.        0.038231  0.        0.012082  0.022599  0.        0.        0.        0.7132367 0.0383103],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
7,0.1046917847879748,0.1046917847879748,0.0025023499178,[0.        0.        0.        0.        0.015567  0.        0.        0.035131  0.01      0.        0.        0.        0.        0.        0.020025  0.        0.        0.        0.01461   0.        0.036872  0.        0.0344079 0.        0.012082  0.0264221 0.        0.        0.        0.7132367 0.0383103],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
8,0.10389278010839523,0.10389278010839523,0.0025017983611,[0.        0.        0.        0.        0.015567  0.        0.        0.0316179 0.01      0.        0.        0.        0.        0.        0.020025  0.        0.        0.        0.01461   0.        0.036872  0.        0.0344079 0.        0.012082  0.0299352 0.        0.        0.        0.7132367 0.0383103],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
9,0.1031672423914761,0.1031672423914761,0.00250130196007,[0.         0.         0.         0.         0.015567   0.         0.         0.02845611 0.01       0.         0.         0.         0.         0.         0.020025   0.         0.         0.         0.01461    0.         0.036872   0.         0.0344079  0.         0.012082   0.03309699 0.         0.         0.         0.7132367  0.0383103 ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
10,0.10222458538357854,0.10222458538357854,0.00253141163527,[0.         0.         0.         0.         0.0192542  0.         0.         0.02845611 0.01       0.         0.         0.         0.         0.         0.020025   0.         0.         0.         0.01461    0.         0.0331848  0.         0.0344079  0.         0.012082   0.03309699 0.         0.         0.         0.7132367  0.0383103 ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
11,0.10072623909922523,0.10072623909922523,0.00252906878839,[0.         0.         0.         0.         0.0192542  0.         0.         0.02845611 0.01       0.         0.         0.         0.         0.         0.020025   0.         0.         0.         0.01461    0.         0.02986632 0.         0.0344079  0.         0.012082   0.03309699 0.         0.         0.         0.71655518 0.0383103 ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
12,0.09993537076938624,0.09993537076938624,0.0025251298708900004,[0.         0.         0.         0.         0.0192542  0.         0.         0.02845611 0.01       0.         0.         0.         0.         0.         0.0180225  0.         0.         0.         0.01461    0.         0.02986632 0.         0.0344079  0.         0.012082   0.03309699 0.         0.         0.         0.71855768 0.0383103 ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
13,0.09858401250407056,0.09858401250407056,0.00251596704712,[0.         0.         0.         0.         0.0192542  0.         0.         0.02845611 0.01       0.         0.         0.         0.         0.         0.0180225  0.         0.         0.         0.01461    0.         0.02986632 0.         0.03096711 0.         0.012082   0.03309699 0.         0.         0.         0.72199847 0.0383103 ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
14,0.09846687042524233,0.09846687042524233,0.002515940167432,[0.         0.         0.         0.         0.0192542  0.         0.         0.02845611 0.01       0.         0.         0.         0.         0.         0.0180225  0.         0.         0.         0.01461    0.         0.02687969 0.         0.03096711 0.         0.01506863 0.03309699 0.         0.         0.         0.72199847 0.0383103 ],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
15,0.0976785867606763,0.0976785867606763,0.002548446456982,[0.         0.         0.         0.         0.02308523 0.         0.         0.02845611 0.01       0.         0.         0.         0.         0.         0.0180225  0.         0.         0.         0.01461    0.         0.02687969 0.         0.03096711 0.         0.01506863 0.03309699 0.         0.         0.         0.72199847 0.03447927],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
16,0.0965404252822282,0.0965404252822282,0.0025400319852550003,[0.         0.         0.         0.         0.02308523 0.         0.         0.0256105  0.01       0.         0.         0.         0.         0.         0.0180225  0.         0.         0.         0.01461    0.         0.02687969 0.         0.03096711 0.         0.01506863 0.03309699 0.         0.         0.         0.72484408 0.03447927],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
17,0.09529865725101588,0.09529865725101588,0.0025381342792822003,[0.         0.         0.         0.         0.02308523 0.         0.         0.0256105  0.01       0.         0.         0.         0.         0.         0.0180225  0.         0.         0.         0.01461    0.         0.02419172 0.         0.03096711 0.         0.01506863 0.03309699 0.         0.         0.         0.72753205 0.03447927],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
18,0.09406169252728039,0.09406169252728039,0.0025298877378892,[0.         0.         0.         0.         0.02308523 0.         0.         0.0256105  0.01       0.         0.         0.         0.         0.         0.0180225  0.         0.         0.         0.01461    0.         0.02419172 0.         0.0278704  0.         0.01506863 0.03309699 0.         0.         0.         0.73062876 0.03447927],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
19,0.09347302015931336,0.09347302015931336,0.0025206205806892,[0.         0.         0.         0.         0.02308523 0.         0.         0.0256105  0.01       0.         0.         0.         0.         0.         0.0180225  0.         0.         0.         0.01461    0.         0.02419172 0.         0.0278704  0.         0.01506863 0.02978729 0.         0.         0.         0.73393846 0.03447927],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
20,0.09234519035123541,0.09234519035123541,0.0025131986934355003,[0.         0.         0.         0.         0.02308523 0.         0.         0.0256105  0.01       0.         0.         0.         0.         0.         0.0180225  0.         0.         0.         0.01461    0.         0.02419172 0.         0.02508336 0.         0.01506863 0.02978729 0.         0.         0.         0.7367255  0.03447927],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
21,0.09173144576708583,0.09173144576708583,0.0025295246277805003,[0.         0.         0.         0.         0.02308523 0.         0.         0.0256105  0.01344793 0.         0.         0.         0.         0.         0.0180225  0.         0.         0.         0.01461    0.         0.02419172 0.         0.02508336 0.         0.01506863 0.02978729 0.         0.         0.         0.7367255  0.03103134],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
22,0.0910801183387245,0.0910801183387245,0.0025558547223159997,[0.         0.         0.         0.         0.02618836 0.         0.         0.0256105  0.01344793 0.         0.         0.         0.         0.         0.0180225  0.         0.         0.         0.01461    0.         0.02419172 0.         0.02508336 0.         0.01506863 0.02978729 0.         0.         0.         0.7367255  0.02792821],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
23,0.09043669450892397,0.09043669450892397,0.0025548044386656,[0.         0.         0.         0.         0.02618836 0.         0.         0.0256105  0.01344793 0.         0.         0.         0.         0.         0.0180225  0.         0.         0.         0.01461    0.         0.02419172 0.         0.02508336 0.         0.01356177 0.02978729 0.         0.         0.         0.73823236 0.02792821],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
24,0.09025736194838496,0.09025736194838496,0.0025556854398312,[0.         0.         0.         0.         0.02618836 0.         0.         0.02304945 0.01344793 0.         0.         0.         0.         0.         0.0180225  0.         0.         0.         0.01717105 0.         0.02419172 0.         0.02508336 0.         0.01356177 0.02978729 0.         0.         0.         0.73823236 0.02792821],[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1.],11.0,500,100,0.1,0.0025,1,13,TID,59,best
