iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.1652137063369205,0.1652137063369205,0.003899989054,[0.04754  0.       0.       0.       0.       0.08208  0.       0.       0.       0.       0.       0.07486  0.       0.       0.       0.       0.       0.       0.529773 0.       0.       0.265748 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],5.0,500,100,0.1,0.001,1,5,random,17,first
1,0.14798054964618348,0.14798054964618348,0.0030443368380000005,[0.027412 0.       0.       0.       0.       0.047329 0.       0.       0.       0.       0.       0.043166 0.       0.       0.       0.       0.       0.       0.305476 0.       0.       0.576617 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],5.0,500,100,0.1,0.001,1,5,random,17,first
2,0.11896696270915649,0.11896696270915649,0.002697709513,[0.019258 0.       0.       0.       0.       0.033251 0.       0.       0.       0.       0.       0.030326 0.       0.       0.       0.       0.       0.       0.214613 0.       0.       0.702552 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],5.0,500,100,0.1,0.001,1,5,random,17,first
3,0.09795499871220811,0.09795499871220811,0.0025100197910000004,[0.014843 0.       0.       0.       0.       0.025628 0.       0.       0.       0.       0.       0.023374 0.       0.       0.       0.       0.       0.       0.165412 0.       0.       0.770744 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],5.0,500,100,0.1,0.001,1,5,random,17,first
4,0.08288035024577282,0.08288035024577282,0.002392336859,[0.012075 0.       0.       0.       0.       0.020848 0.       0.       0.       0.       0.       0.019015 0.       0.       0.       0.       0.       0.       0.134563 0.       0.       0.8135   0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],5.0,500,100,0.1,0.001,1,5,random,17,first
5,0.07169834632279161,0.07169834632279161,0.002311646968,[0.010177 0.       0.       0.       0.       0.017571 0.       0.       0.       0.       0.       0.016026 0.       0.       0.       0.       0.       0.       0.113412 0.       0.       0.842814 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],5.0,500,100,0.1,0.001,1,5,random,17,first
6,0.06768557265693537,0.06768557265693537,0.002321958202,[0.       0.       0.       0.       0.       0.017752 0.       0.       0.       0.       0.       0.016191 0.       0.       0.       0.       0.       0.       0.114578 0.       0.       0.85148  0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,500,100,0.1,0.001,1,5,random,17,first
7,0.05997026270361169,0.05997026270361169,0.002264671547,[0.       0.       0.       0.       0.       0.015456 0.       0.       0.       0.       0.       0.014097 0.       0.       0.       0.       0.       0.       0.099761 0.       0.       0.870685 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,500,100,0.1,0.001,1,5,random,17,first
8,0.05381211057625361,0.05381211057625361,0.002220512959,[0.       0.       0.       0.       0.       0.013686 0.       0.       0.       0.       0.       0.012483 0.       0.       0.       0.       0.       0.       0.088338 0.       0.       0.885493 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,500,100,0.1,0.001,1,5,random,17,first
9,0.048788380068905006,0.048788380068905006,0.0021854237300000003,[0.       0.       0.       0.       0.       0.01228  0.       0.       0.       0.       0.       0.0112   0.       0.       0.       0.       0.       0.       0.079262 0.       0.       0.897258 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,500,100,0.1,0.001,1,5,random,17,first
10,0.044615777957096654,0.044615777957096654,0.002156875346,[0.       0.       0.       0.       0.       0.011136 0.       0.       0.       0.       0.       0.010157 0.       0.       0.       0.       0.       0.       0.071877 0.       0.       0.90683  0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,500,100,0.1,0.001,1,5,random,17,first
11,0.039816251489791205,0.039816251489791205,0.002125630225,[0.       0.       0.       0.       0.       0.01125  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.072615 0.       0.       0.916135 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,500,100,0.1,0.001,1,5,random,17,first
12,0.016721809579181377,0.016721809579181377,0.0025300301559999998,[0.       0.       0.       0.       0.       0.01038  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.066996 0.       0.       0.       0.       0.       0.       0.       0.       0.922624 0.       0.       0.      ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],3.0,500,100,0.1,0.001,1,5,random,17,first
13,0.013288662553687056,0.013288662553687056,0.0025381182439999997,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.067699 0.       0.       0.       0.       0.       0.       0.       0.       0.932301 0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2.0,500,100,0.1,0.001,1,5,random,17,first
14,0.012123315886473219,0.012123315886473219,0.002519332864,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.061344 0.       0.       0.       0.       0.       0.       0.       0.       0.938656 0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2.0,500,100,0.1,0.001,1,5,random,17,first
15,0.010982290870283306,0.010982290870283306,0.0025011995776,[0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.0552096 0.        0.        0.        0.        0.        0.        0.        0.        0.9447904 0.        0.        0.       ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2.0,500,100,0.1,0.001,1,5,random,17,first
16,0.009941820106945479,0.009941820106945479,0.0024848796198400002,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.04968864 0.         0.         0.         0.         0.         0.         0.         0.         0.95031136 0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],2.0,500,100,0.1,0.001,1,5,random,17,first
