iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,TID,True,0.007327230059458783,0.004858001719800001,5,5,100,87,40.41358,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
1,TID,True,0.007327230059458783,0.004858001719800001,5,5,100,88,0.063073,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
2,idID,True,0.007327230059458783,0.004858001719800001,5,5,100,92,0.06173,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
3,TID,True,0.007327230059458783,0.004858001719800001,5,5,100,96,0.057815,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
4,TID,True,0.007327230059458783,0.004858001719800001,5,5,100,91,0.06049,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
5,TID,True,0.007327230059458783,0.004858001719800001,5,5,100,89,0.059784,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
6,idID,True,0.007327230059458783,0.004858001719800001,5,5,100,86,0.058735,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
7,TID,True,0.007327230059458783,0.004858001719800001,5,5,100,90,0.053831,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
8,TID,True,0.007327230059458783,0.004858001719800001,5,5,100,95,0.054263,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
9,TID,True,0.007327230059458783,0.004858001719800001,5,5,100,91,0.054117,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
10,idID,True,0.007327230059458783,0.004858001719800001,5,5,100,88,0.058084,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
11,TID,True,0.007327230059458783,0.004858001719800001,5,5,100,90,0.055048,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
12,TID,True,0.007327230059458783,0.004858001719800001,5,5,100,90,0.054711,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
13,TID,True,0.007327230059458783,0.004858001719800001,5,5,100,86,0.054536,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
14,TID,True,0.007327230059458783,0.004858001719800001,5,5,100,92,0.058483,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
15,TID,True,0.007327230059458783,0.004858001719800001,5,5,100,84,0.055054,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
16,TID,True,0.007327230059458783,0.004858001719800001,5,5,100,90,0.055564,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
