iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.18735544842939397,0.18735544842939397,0.002758675374,[0.028201 0.       0.069972 0.048049 0.       0.048691 0.       0.       0.047582 0.       0.016991 0.044408 0.       0.       0.       0.       0.       0.       0.035323 0.037759 0.       0.503086 0.       0.       0.027939 0.       0.       0.06148  0.030519 0.       0.      ],[1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0.],500,100,0.3,0.0005,1,14,TID,17,random
1,0.1705929049370623,0.1705929049370623,0.002643320789,[0.024503 0.       0.060796 0.041748 0.       0.042306 0.       0.       0.041342 0.       0.014763 0.038585 0.       0.       0.       0.       0.       0.       0.030691 0.032808 0.       0.568248 0.       0.       0.024275 0.       0.       0.053418 0.026517 0.       0.      ],[1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0.],500,100,0.3,0.0005,1,14,TID,17,random
2,0.13004367738141867,0.13004367738141867,0.002412839411,[0.017114 0.       0.042463 0.029159 0.       0.029548 0.       0.       0.028875 0.       0.010311 0.026949 0.       0.       0.       0.       0.       0.       0.021436 0.022915 0.       0.698445 0.       0.       0.016955 0.       0.       0.03731  0.018521 0.       0.      ],[1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0.],500,100,0.3,0.0005,1,14,TID,17,random
3,0.1132188260218245,0.1132188260218245,0.0023061597680000003,[0.017114 0.       0.042463 0.010311 0.       0.029548 0.       0.       0.028875 0.       0.       0.026949 0.       0.       0.       0.       0.       0.       0.021436 0.022915 0.       0.698445 0.       0.       0.016955 0.       0.       0.03731  0.018521 0.       0.      ],[1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0.],500,100,0.3,0.0005,1,14,TID,17,random
4,0.11044659686068359,0.11044659686068359,0.0023778542972000003,[0.017114  0.        0.0297241 0.010311  0.        0.029548  0.        0.        0.0416139 0.        0.        0.026949  0.        0.        0.        0.        0.        0.        0.021436  0.022915  0.        0.698445  0.        0.        0.016955  0.        0.        0.03731   0.018521  0.        0.       ],[1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0.],500,100,0.3,0.0005,1,14,TID,17,random
5,0.016128961359090678,0.016128961359090678,0.0010382963462,[0.017114  0.        0.0297241 0.        0.        0.029548  0.        0.        0.0416139 0.        0.        0.026949  0.        0.        0.        0.        0.        0.        0.021436  0.022915  0.        0.010311  0.        0.        0.016955  0.        0.        0.03731   0.018521  0.        0.       ],[1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0.],500,100,0.3,0.0005,1,14,TID,17,random
6,0.012201445486987424,0.012201445486987424,0.0009900546975,[0.017114  0.        0.010311  0.        0.        0.029548  0.        0.        0.0416139 0.        0.        0.026949  0.        0.        0.        0.        0.        0.        0.021436  0.022915  0.        0.        0.        0.        0.016955  0.        0.        0.03731   0.018521  0.        0.       ],[1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0.],500,100,0.3,0.0005,1,14,TID,17,random
7,0.009944212182855877,0.009944212182855877,0.0009269646705000001,[0.017114  0.        0.        0.        0.        0.029548  0.        0.        0.0416139 0.        0.        0.026949  0.        0.        0.        0.        0.        0.        0.021436  0.022915  0.        0.        0.        0.        0.016955  0.        0.        0.03731   0.010311  0.        0.       ],[1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0.],500,100,0.3,0.0005,1,14,TID,17,random
8,0.007579312149470499,0.007579312149470499,0.0008064737795000001,[0.017114  0.        0.        0.        0.        0.029548  0.        0.        0.0416139 0.        0.        0.026949  0.        0.        0.        0.        0.        0.        0.021436  0.010311  0.        0.        0.        0.        0.016955  0.        0.        0.03731   0.        0.        0.       ],[1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0.],500,100,0.3,0.0005,1,14,TID,17,random
9,0.004787144563593205,0.004787144563593205,0.000534250535,[0.017114 0.       0.       0.       0.       0.029548 0.       0.       0.010311 0.       0.       0.026949 0.       0.       0.       0.       0.       0.       0.021436 0.       0.       0.       0.       0.       0.016955 0.       0.       0.03731  0.       0.       0.      ],[1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0.],500,100,0.3,0.0005,1,14,TID,17,random
10,0.0045829830121997366,0.0045829830121997366,0.0005395336268,[0.0119798 0.        0.        0.        0.        0.029548  0.        0.        0.010311  0.        0.        0.026949  0.        0.        0.        0.        0.        0.        0.021436  0.        0.        0.        0.        0.        0.016955  0.        0.        0.0424442 0.        0.        0.       ],[1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0.],500,100,0.3,0.0005,1,14,TID,17,random
