iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.1790303448432565,0.1790303448432565,0.004951503576,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.253839   0.         0.         0.         0.         0.         0.         0.52233784 0.         0.         0.         0.         0.         0.         0.         0.         0.22382316 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],3.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
1,0.1785588263985811,0.1785588263985811,0.004951503576,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.253839   0.         0.         0.         0.         0.         0.         0.52457607 0.         0.         0.         0.         0.         0.         0.         0.         0.22158493 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],3.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
2,0.17843440391544396,0.17843440391544396,0.004951503576,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.25605485 0.         0.         0.         0.         0.         0.         0.52457607 0.         0.         0.         0.         0.         0.         0.         0.         0.21936908 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],3.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
3,0.17803141497214506,0.17803141497214506,0.004951503576,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.2534943  0.         0.         0.         0.         0.         0.         0.52713662 0.         0.         0.         0.         0.         0.         0.         0.         0.21936908 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],3.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
4,0.17755719612485604,0.17755719612485604,0.004951503576,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.2534943  0.         0.         0.         0.         0.         0.         0.52933031 0.         0.         0.         0.         0.         0.         0.         0.         0.21717539 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],3.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
5,0.17708200702020294,0.17708200702020294,0.004951503576,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.2534943  0.         0.         0.         0.         0.         0.         0.53150206 0.         0.         0.         0.         0.         0.         0.         0.         0.21500363 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],3.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
6,0.17660597103843154,0.17660597103843154,0.004951503576,[0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.2534943 0.        0.        0.        0.        0.        0.        0.5336521 0.        0.        0.        0.        0.        0.        0.        0.        0.2128536 0.        0.       ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],3.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
7,0.1764736518064362,0.1764736518064362,0.004951503576,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.25562284 0.         0.         0.         0.         0.         0.         0.5336521  0.         0.         0.         0.         0.         0.         0.         0.         0.21072506 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],3.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
8,0.17599846049254075,0.17599846049254075,0.004951503576,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.25562284 0.         0.         0.         0.         0.         0.         0.53575935 0.         0.         0.         0.         0.         0.         0.         0.         0.20861781 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],3.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
9,0.17585986053284908,0.17585986053284908,0.004951503576,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.25770901 0.         0.         0.         0.         0.         0.         0.53575935 0.         0.         0.         0.         0.         0.         0.         0.         0.20653163 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],3.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
