iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.10166289394501139,0.10166289394501139,0.0048933945,[0.       0.       0.       0.       0.       0.       0.       0.       0.099756 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.109197 0.       0.       0.       0.761917 0.       0.       0.       0.       0.       0.       0.02913  0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0.],500,100,0.3,0.0005,1,4,random,59,best
1,0.08568597305703025,0.08568597305703025,0.004847739611,[0.       0.       0.       0.       0.       0.       0.       0.       0.080573 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.088198 0.       0.       0.       0.8077   0.       0.       0.       0.       0.       0.       0.023528 0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0.],500,100,0.3,0.0005,1,4,random,59,best
2,0.05966573491659475,0.05966573491659475,0.002907902481,[0.       0.       0.       0.       0.       0.       0.       0.       0.067578 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.073973 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.019733 0.838716],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],500,100,0.3,0.0005,1,4,random,59,best
3,0.048927245115578805,0.048927245115578805,0.002801778641,[0.       0.       0.       0.       0.       0.       0.       0.       0.053993 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.059102 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.015766 0.871139],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],500,100,0.3,0.0005,1,4,random,59,best
4,0.03960951380027195,0.03960951380027195,0.002714385301,[0.       0.       0.       0.       0.       0.       0.       0.       0.042806 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.046856 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.012499 0.897838],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],500,100,0.3,0.0005,1,4,random,59,best
5,0.03319142482446767,0.03319142482446767,0.0027235191660000004,[0.       0.       0.       0.       0.       0.       0.       0.       0.043348 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.047449 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.909203],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],500,100,0.3,0.0005,1,4,random,59,best
6,0.026493082137852293,0.026493082137852293,0.00264989617,[0.       0.       0.       0.       0.       0.       0.       0.       0.034058 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.03728  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.928661],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],500,100,0.3,0.0005,1,4,random,59,best
7,0.02097976881293373,0.02097976881293373,0.0025910896930000002,[0.       0.       0.       0.       0.       0.       0.       0.       0.026637 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.029157 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.944206],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],500,100,0.3,0.0005,1,4,random,59,best
8,0.010997534394268309,0.010997534394268309,0.004865412561,[0.       0.       0.       0.       0.       0.       0.       0.       0.025229 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.027616 0.       0.       0.       0.       0.       0.       0.947154 0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],500,100,0.3,0.0005,1,4,random,59,best
9,0.008622217157681787,0.008622217157681787,0.004849394339000001,[0.       0.       0.       0.       0.       0.       0.       0.       0.019647 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.021505 0.       0.       0.       0.       0.       0.       0.958848 0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],500,100,0.3,0.0005,1,4,random,59,best
