iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.055882142889217806,0.055882142889217806,0.004840163012,[0.       0.       0.030587 0.       0.       0.       0.       0.       0.       0.       0.       0.894719 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.074695 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,3,best,44,random
1,0.05099365194063875,0.05099365194063875,0.004874621263,[0.       0.       0.027673 0.       0.       0.       0.       0.       0.       0.       0.       0.904746 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.06758  0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,3,best,44,random
2,0.04688682256949257,0.04688682256949257,0.004903097741,[0.       0.       0.025266 0.       0.       0.       0.       0.       0.       0.       0.       0.913031 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.061703 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,3,best,44,random
3,0.040169988320355954,0.040169988320355954,0.004271057763,[0.       0.       0.023244 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.919989 0.       0.       0.       0.       0.       0.       0.       0.       0.056766 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,3,best,44,random
4,0.03698939628346289,0.03698939628346289,0.004289425676999999,[0.       0.       0.021286 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.926731 0.       0.       0.       0.       0.       0.       0.       0.       0.051984 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,3,best,44,random
5,0.034023782881837245,0.034023782881837245,0.004306347288,[0.       0.       0.019481 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.932944 0.       0.       0.       0.       0.       0.       0.       0.       0.047575 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,3,best,44,random
6,0.019111346902051816,0.019111346902051816,0.0046027216680000005,[0.       0.       0.018257 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.044585 0.       0.       0.       0.937158 0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,3,best,44,random
7,0.017533628952388372,0.017533628952388372,0.004619028525000001,[0.       0.       0.016693 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.040765 0.       0.       0.       0.942543 0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,3,best,44,random
8,0.016073491584941032,0.016073491584941032,0.0046340088140000004,[0.       0.       0.015255 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.037254 0.       0.       0.       0.947491 0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,3,best,44,random
9,0.014724559232894677,0.014724559232894677,0.004647772263,[0.       0.       0.013935 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.03403  0.       0.       0.       0.952036 0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,3,best,44,random
