iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.19890709,0.19890709,0.004856600000000001,[0.  0.  0.  0.  0.1 0.  0.  0.  0.1 0.  0.1 0.1 0.  0.1 0.1 0.  0.  0.  0.1 0.  0.  0.1 0.  0.  0.  0.1 0.  0.  0.1 0.  0. ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0.],10.0,1000,100,0.01,0.002,1,11,random,,best,single_objective
1,0.17570814,0.17570814,0.004856600000000001,[0.  0.  0.  0.  0.1 0.  0.  0.  0.1 0.  0.1 0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.1 0.  0.  0.  0.1 0.  0.1 0.1 0.  0. ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,1000,100,0.01,0.002,1,11,random,,best,single_objective
2,0.17018772000000004,0.17018772000000004,0.004856600000000001,[0.  0.  0.  0.  0.1 0.  0.  0.  0.1 0.  0.  0.1 0.  0.1 0.  0.  0.1 0.  0.1 0.  0.  0.1 0.  0.  0.  0.1 0.  0.1 0.1 0.  0. ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0.],10.0,1000,100,0.01,0.002,1,11,random,,best,single_objective
3,0.15701761189023108,0.15701761189023108,0.004856600000000001,[0.       0.       0.       0.       0.111111 0.       0.       0.       0.111111 0.       0.       0.       0.       0.111111 0.       0.       0.111111 0.       0.111111 0.       0.       0.111111 0.       0.       0.       0.111111 0.       0.111111 0.111111 0.       0.      ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0.],9.0,1000,100,0.01,0.002,1,11,random,,best,single_objective
4,0.15681642762469897,0.15681642762469897,0.004856600000000001,[0.         0.         0.         0.         0.111111   0.         0.         0.         0.111111   0.         0.         0.         0.         0.10999989 0.         0.         0.111111   0.         0.111111   0.         0.         0.111111   0.         0.         0.         0.111111   0.         0.11222211 0.111111   0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0.],9.0,1000,100,0.01,0.002,1,11,random,,best,single_objective
5,0.15663426433717426,0.15663426433717426,0.004856600000000001,[0.         0.         0.         0.         0.111111   0.         0.         0.         0.111111   0.         0.         0.         0.         0.10999989 0.         0.         0.111111   0.         0.111111   0.         0.         0.10999989 0.         0.         0.         0.111111   0.         0.11333322 0.111111   0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0.],9.0,1000,100,0.01,0.002,1,11,random,,best,single_objective
6,0.15643543722873574,0.15643543722873574,0.004856600000000001,[0.         0.         0.         0.         0.111111   0.         0.         0.         0.111111   0.         0.         0.         0.         0.10889989 0.         0.         0.111111   0.         0.111111   0.         0.         0.10999989 0.         0.         0.         0.112211   0.         0.11333322 0.111111   0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0.],9.0,1000,100,0.01,0.002,1,11,random,,best,single_objective
7,0.15212282015971973,0.15212282015971973,0.004856600000000001,[0.       0.       0.       0.       0.105889 0.       0.       0.       0.105889 0.       0.       0.       0.       0.105772 0.       0.       0.105889 0.       0.105889 0.       0.       0.10583  0.       0.       0.       0.105948 0.       0.153004 0.105889 0.       0.      ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0.],9.0,1000,100,0.01,0.002,1,11,random,,best,single_objective
8,0.15212282015971973,0.15212282015971973,0.004856600000000001,[0.       0.       0.       0.       0.105889 0.       0.       0.       0.105889 0.       0.       0.       0.       0.105772 0.       0.       0.105889 0.       0.105889 0.       0.       0.10583  0.       0.       0.       0.105948 0.       0.153004 0.105889 0.       0.      ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0.],9.0,1000,100,0.01,0.002,1,11,random,,best,single_objective
9,0.15190679653741793,0.15359705009474814,0.004856600000000001,[0.       0.       0.       0.       0.105591 0.       0.       0.       0.105591 0.       0.       0.       0.       0.105584 0.       0.       0.105591 0.       0.105591 0.       0.       0.105587 0.       0.       0.       0.152797 0.       0.108078 0.105591 0.       0.      ],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0.],9.0,1000,100,0.01,0.002,1,11,random,,best,single_objective
