iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.2008482823556865,0.2008482823556865,0.004512427012,[0.       0.047066 0.       0.       0.       0.025608 0.       0.012196 0.       0.       0.       0.256199 0.       0.       0.       0.       0.       0.       0.       0.50761  0.       0.048598 0.029147 0.015135 0.       0.013924 0.       0.       0.       0.044518 0.      ],[0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0.],500,100,0.1,0.004,1,10,TID,21,best
1,0.19941659598734765,0.19941659598734765,0.004494288371999999,[0.       0.048303 0.       0.       0.       0.026281 0.       0.012517 0.       0.       0.       0.236642 0.       0.       0.       0.       0.       0.       0.       0.520956 0.       0.049876 0.029913 0.015533 0.       0.01429  0.       0.       0.       0.045688 0.      ],[0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0.],500,100,0.1,0.004,1,10,TID,21,best
2,0.1938214716567005,0.1938214716567005,0.004509479441999999,[0.       0.045911 0.       0.       0.       0.02498  0.       0.011897 0.       0.       0.       0.224925 0.       0.       0.       0.       0.       0.       0.       0.544677 0.       0.047406 0.028432 0.014764 0.       0.013582 0.       0.       0.       0.043426 0.      ],[0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0.],500,100,0.1,0.004,1,10,TID,21,best
3,0.187832597006998,0.187832597006998,0.004524532531999999,[0.       0.04354  0.       0.       0.       0.02369  0.       0.011282 0.       0.       0.       0.213307 0.       0.       0.       0.       0.       0.       0.       0.568196 0.       0.044957 0.026963 0.014001 0.       0.01288  0.       0.       0.       0.041183 0.      ],[0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0.],500,100,0.1,0.004,1,10,TID,21,best
4,0.1850926261010623,0.1850926261010623,0.0046453282861,[0.        0.04354   0.        0.        0.0213307 0.02369   0.        0.011282  0.        0.        0.        0.1919763 0.        0.        0.        0.        0.        0.        0.        0.568196  0.        0.044957  0.026963  0.014001  0.        0.01288   0.        0.        0.        0.041183  0.       ],[0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0.],500,100,0.1,0.004,1,10,TID,21,best
5,0.17871399415356434,0.17871399415356434,0.004653699004000001,[0.       0.041199 0.       0.       0.020184 0.022416 0.       0.010675 0.       0.       0.       0.181655 0.       0.       0.       0.       0.       0.       0.       0.591412 0.       0.04254  0.025513 0.013248 0.       0.012188 0.       0.       0.       0.038969 0.      ],[0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0.],500,100,0.1,0.004,1,10,TID,21,best
6,0.17509900650543098,0.17509900650543098,0.004627368199999999,[0.       0.041227 0.       0.       0.020198 0.022431 0.       0.       0.       0.       0.       0.181778 0.       0.       0.       0.       0.       0.       0.       0.591812 0.       0.042569 0.02553  0.013257 0.       0.012196 0.       0.010007 0.       0.038995 0.      ],[0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0.],500,100,0.1,0.004,1,10,TID,21,best
7,0.17242137381881636,0.17242137381881636,0.004616727128999999,[0.       0.04199  0.       0.       0.020572 0.022846 0.       0.       0.       0.       0.       0.166629 0.       0.       0.       0.       0.       0.       0.       0.602769 0.       0.043357 0.026003 0.013502 0.       0.012422 0.       0.010192 0.       0.039717 0.      ],[0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0.],500,100,0.1,0.004,1,10,TID,21,best
8,0.1697331514511685,0.1697331514511685,0.0046068246069999996,[0.       0.042702 0.       0.       0.020921 0.023233 0.       0.       0.       0.       0.       0.152507 0.       0.       0.       0.       0.       0.       0.       0.612984 0.       0.044092 0.026444 0.013731 0.       0.012633 0.       0.010365 0.       0.04039  0.      ],[0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0.],500,100,0.1,0.004,1,10,TID,21,best
9,0.167047198197159,0.167047198197159,0.004693189321099999,[0.        0.042702  0.        0.        0.0361717 0.023233  0.        0.        0.        0.        0.        0.1372563 0.        0.        0.        0.        0.        0.        0.        0.612984  0.        0.044092  0.026444  0.013731  0.        0.012633  0.        0.010365  0.        0.04039   0.       ],[0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0.],500,100,0.1,0.004,1,10,TID,21,best
