iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,iDR,True,0.11101351171607377,0.003878157744,7,7,100,100,0.037285,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.019008, 0.10246, 0.06111, 0.092318, 0.54017, 0.073735, 0.1112]","[2, 10, 13, 22, 25, 27, 29]"
1,iDR,True,0.11063622154678232,0.003882707131,7,7,100,100,0.037478,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.01714, 0.102655, 0.061226, 0.092494, 0.541198, 0.073875, 0.111412]","[2, 10, 13, 22, 25, 27, 29]"
2,iDR,True,0.1102932366728739,0.0038868184430000006,7,7,100,100,0.037564,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.015452, 0.102831, 0.061331, 0.092653, 0.542127, 0.074002, 0.111603]","[2, 10, 13, 22, 25, 27, 29]"
3,iDR,True,0.10931637916653301,0.003888336552,7,7,100,100,0.037373,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.015547, 0.103466, 0.055539, 0.093225, 0.545473, 0.074459, 0.112292]","[2, 10, 13, 22, 25, 27, 29]"
4,iDR,True,0.10840875334998855,0.003889711598,7,7,100,100,0.037575,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.015634, 0.104044, 0.050264, 0.093746, 0.548519, 0.074875, 0.112919]","[2, 10, 13, 22, 25, 27, 29]"
5,iDR,True,0.10806314281131948,0.003878174439,7,7,100,100,0.037341,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.015518, 0.103271, 0.04989, 0.093049, 0.544442, 0.08175, 0.11208]","[2, 10, 13, 22, 25, 27, 29]"
6,iDR,True,0.10346720757850171,0.003925413017,7,7,100,100,0.037468,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.014717, 0.097939, 0.047314, 0.088245, 0.567964, 0.077529, 0.106293]","[2, 10, 13, 22, 25, 27, 29]"
7,iDR,True,0.10201377364125429,0.003946166684,7,7,100,100,0.036873,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.014875, 0.098991, 0.047822, 0.089193, 0.574065, 0.078362, 0.096691]","[2, 10, 13, 22, 25, 27, 29]"
8,iDR,True,0.09736322265778236,0.003992149438,7,7,100,100,0.036803,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.014067, 0.093617, 0.045226, 0.084351, 0.59719, 0.074108, 0.091442]","[2, 10, 13, 22, 25, 27, 29]"
9,iDR,True,0.09592446187083854,0.004010089988,7,7,100,100,0.037136,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.0142, 0.085051, 0.045653, 0.085148, 0.602833, 0.074808, 0.092306]","[2, 10, 13, 22, 25, 27, 29]"
10,iDR,True,0.09572310012438355,0.0039976793270000005,7,7,100,100,0.037013,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.014095, 0.08442, 0.045314, 0.084516, 0.598357, 0.081678, 0.091621]","[2, 10, 13, 22, 25, 27, 29]"
11,iDR,True,0.09441997338693596,0.003992065759,7,7,100,100,0.036791,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.014215, 0.085139, 0.0457, 0.076713, 0.603457, 0.082374, 0.092402]","[2, 10, 13, 22, 25, 27, 29]"
12,iDR,True,0.0930082483283388,0.004010705747,7,7,100,100,0.03702,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.014348, 0.085933, 0.046126, 0.077428, 0.609085, 0.083142, 0.083937]","[2, 10, 13, 22, 25, 27, 29]"
13,iDR,True,0.09219006237657441,0.004012418300000001,7,7,100,100,0.036966,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.014415, 0.086331, 0.041706, 0.077787, 0.611908, 0.083527, 0.084326]","[2, 10, 13, 22, 25, 27, 29]"
14,iDR,True,0.0918856355547413,0.004016062179,7,7,100,100,0.037648,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.012992, 0.086456, 0.041766, 0.077899, 0.612791, 0.083648, 0.084448]","[2, 10, 13, 22, 25, 27, 29]"
15,iDR,True,0.08736504520788313,0.004060922967,7,7,100,100,0.037789,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.012242, 0.081464, 0.039354, 0.073401, 0.635149, 0.078818, 0.079572]","[2, 10, 13, 22, 25, 27, 29]"
16,iDR,True,0.08598538501188845,0.004077088685000001,7,7,100,100,0.037749,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.012343, 0.07392, 0.039677, 0.074004, 0.640366, 0.079465, 0.080226]","[2, 10, 13, 22, 25, 27, 29]"
17,iDR,True,0.0857167729180455,0.0040802833689999995,7,7,100,100,0.037706,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.011122, 0.074011, 0.039726, 0.074095, 0.641157, 0.079563, 0.080325]","[2, 10, 13, 22, 25, 27, 29]"
18,iDR,True,0.08447658198720193,0.004075992284,7,7,100,100,0.03792,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.011205, 0.074564, 0.040023, 0.067183, 0.645944, 0.080157, 0.080925]","[2, 10, 13, 22, 25, 27, 29]"
19,iDR,True,0.08423251713934678,0.004078894018,7,7,100,100,0.036901,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.010096, 0.074648, 0.040068, 0.067258, 0.646668, 0.080247, 0.081016]","[2, 10, 13, 22, 25, 27, 29]"
20,iDR,True,0.08348503132332795,0.0040806507419999995,7,7,100,86,0.037843,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.010137, 0.074948, 0.036206, 0.067529, 0.649269, 0.08057, 0.081342]","[2, 10, 13, 22, 25, 27, 29]"
21,iDR,True,0.0820962362323585,0.004097770544,7,7,100,92,0.038569,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.01022, 0.075563, 0.036503, 0.068083, 0.654593, 0.081231, 0.073808]","[2, 10, 13, 22, 25, 27, 29]"
22,iDR,True,0.0814011432709852,0.004099436856000001,7,7,100,83,0.037022,1000,100,0.1,0.0035,1,2,15,iDR,0,random,ccef,"[0.010257, 0.07584, 0.032973, 0.068332, 0.656991, 0.081529, 0.074078]","[2, 10, 13, 22, 25, 27, 29]"
