iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.09882108302415427,0.09882108302415427,0.008825747902,[0.       0.       0.       0.053479 0.698569 0.018096 0.       0.10002  0.       0.047899 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.081937 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
1,0.07730267808375356,0.07730267808375356,0.009298068807999998,[0.       0.       0.       0.041092 0.768385 0.013905 0.       0.076854 0.       0.036805 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.062959 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
2,0.07674767237157311,0.07674767237157311,0.009310016623,[0.       0.       0.       0.040779 0.770151 0.013799 0.       0.076268 0.       0.036524 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.062479 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
3,0.06308435208731007,0.06308435208731007,0.009600631181999999,[0.       0.       0.       0.033158 0.813108 0.01122  0.       0.062014 0.       0.029698 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.050802 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
4,0.06259937129293985,0.06259937129293985,0.009610826062,[0.       0.       0.       0.032891 0.814615 0.01113  0.       0.061514 0.       0.029458 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.050392 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
5,0.062116865761253616,0.062116865761253616,0.00962096042,[0.       0.       0.       0.032625 0.816113 0.01104  0.       0.061017 0.       0.02922  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.049985 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
6,0.06163691149517513,0.06163691149517513,0.009631033502,[0.       0.       0.       0.032361 0.817602 0.010951 0.       0.060523 0.       0.028983 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.04958  0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
7,0.061159803252834925,0.061159803252834925,0.009641039712,[0.       0.       0.       0.032099 0.819081 0.010862 0.       0.060032 0.       0.028748 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.049178 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
8,0.06068483959857368,0.06068483959857368,0.009650980131,[0.       0.       0.       0.031838 0.820551 0.010774 0.       0.059544 0.       0.028514 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.048778 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
9,0.06021279988317711,0.06021279988317711,0.009660864542999997,[0.       0.       0.       0.031579 0.822012 0.010686 0.       0.059059 0.       0.028282 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.048381 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
10,0.05974409365132108,0.05974409365132108,0.009670696471,[0.       0.       0.       0.031322 0.823464 0.010599 0.       0.058578 0.       0.028051 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.047987 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
11,0.05927740684610558,0.05927740684610558,0.009680442305,[0.       0.       0.       0.031066 0.824905 0.010512 0.       0.0581   0.       0.027822 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.047595 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
12,0.05881374711865774,0.05881374711865774,0.00969014157,[0.       0.       0.       0.030812 0.826338 0.010426 0.       0.057625 0.       0.027594 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.047206 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
13,0.058352518025788974,0.058352518025788974,0.0096997565,[0.       0.       0.       0.030559 0.82776  0.010341 0.       0.057153 0.       0.027368 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.046819 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
14,0.05789393368273815,0.05789393368273815,0.009709323102,[0.       0.       0.       0.030308 0.829174 0.010256 0.       0.056684 0.       0.027143 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.046435 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
15,0.0574383337472836,0.0574383337472836,0.009718831613999999,[0.       0.       0.       0.030059 0.830579 0.010172 0.       0.056218 0.       0.02692  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.046053 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
16,0.05698485239490343,0.05698485239490343,0.009728265553000002,[0.       0.       0.       0.029811 0.831974 0.010088 0.       0.055755 0.       0.026698 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.045674 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6.0,500,100,0.01,0.005,1,6,TID,9,random
17,0.05410583651624251,0.05410583651624251,0.009809471512999999,[0.       0.       0.       0.030115 0.840452 0.       0.       0.056323 0.       0.02697  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.046139 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],5.0,500,100,0.01,0.005,1,6,TID,9,random
18,0.04694529517545475,0.04694529517545475,0.009954716800999998,[0.       0.       0.       0.025971 0.862406 0.       0.       0.048573 0.       0.023259 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.039791 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],5.0,500,100,0.01,0.005,1,6,TID,9,random
19,0.041456628756865836,0.041456628756865836,0.010064815502,[0.       0.       0.       0.02283  0.879048 0.       0.       0.042698 0.       0.020446 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.034978 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],5.0,500,100,0.01,0.005,1,6,TID,9,random
20,0.03711622004117324,0.03711622004117324,0.010151161498000001,[0.       0.       0.       0.020367 0.892099 0.       0.       0.038091 0.       0.01824  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.031204 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],5.0,500,100,0.01,0.005,1,6,TID,9,random
21,0.0335975543100876,0.0335975543100876,0.010220674484,[0.       0.       0.       0.018383 0.902607 0.       0.       0.034381 0.       0.016464 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.028165 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],5.0,500,100,0.01,0.005,1,6,TID,9,random
22,0.03068819874709651,0.03068819874709651,0.010277865382999999,[0.       0.       0.       0.016752 0.911251 0.       0.       0.03133  0.       0.015003 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.025665 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],5.0,500,100,0.01,0.005,1,6,TID,9,random
23,0.028241899458869135,0.028241899458869135,0.010325719060999999,[0.       0.       0.       0.015386 0.918485 0.       0.       0.028776 0.       0.01378  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.023573 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],5.0,500,100,0.01,0.005,1,6,TID,9,random
24,0.026156431817226992,0.026156431817226992,0.010366362183,[0.       0.       0.       0.014226 0.924629 0.       0.       0.026607 0.       0.012741 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.021796 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],5.0,500,100,0.01,0.005,1,6,TID,9,random
25,0.02435785713091058,0.02435785713091058,0.010401313099,[0.       0.       0.       0.013229 0.929912 0.       0.       0.024742 0.       0.011848 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.020268 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],5.0,500,100,0.01,0.005,1,6,TID,9,random
