iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,iDR,True,0.1916961366483407,0.002726097561,7,7,100,55,0.108986,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.077576, 0.093419, 0.026165, 0.074979, 0.1133, 0.060829, 0.553733]","[0, 6, 7, 19, 23, 28, 29]"
1,idID,True,0.1826447181341623,0.002500772886,7,7,100,41,0.109402,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.08173, 0.098422, 0.027566, 0.010535, 0.078994, 0.119367, 0.583385]","[0, 6, 7, 15, 19, 23, 29]"
2,iDR,True,0.1813507649222817,0.0025105956569999996,7,7,100,54,0.106191,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.074163, 0.099233, 0.027793, 0.010622, 0.079645, 0.120351, 0.588193]","[0, 6, 7, 15, 19, 23, 29]"
3,iDR,True,0.1737944537163219,0.00248184249,7,7,100,48,0.106653,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.070043, 0.09372, 0.026249, 0.010032, 0.075221, 0.113665, 0.61107]","[0, 6, 7, 15, 19, 23, 29]"
4,idID,True,0.17260606904831588,0.00250556337,6,6,100,50,0.102904,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.070753, 0.09467, 0.026515, 0.075983, 0.114817, 0.617262]","[0, 6, 7, 19, 23, 29]"
5,iDR,True,0.17078244687917754,0.0024879873089999997,6,6,100,48,0.109645,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.071295, 0.095395, 0.026718, 0.068908, 0.115696, 0.621988]","[0, 6, 7, 19, 23, 29]"
6,idID,True,0.15645749697481892,0.0025525345149999996,6,6,100,40,0.109182,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.101624, 0.028463, 0.010653, 0.073408, 0.123251, 0.662602]","[6, 7, 15, 19, 23, 29]"
7,idID,True,0.11938420353626851,0.002467044469,6,6,100,66,0.106922,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.011277, 0.114603, 0.032098, 0.012014, 0.082783, 0.747225]","[4, 6, 7, 15, 19, 29]"
8,idID,True,0.0934932037027738,0.0022523238350000002,6,6,100,52,0.107391,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.012162, 0.123599, 0.034618, 0.012957, 0.010785, 0.805879]","[4, 6, 7, 15, 21, 29]"
9,iDR,True,0.08939343007262274,0.0022480435849999997,6,6,100,46,0.104479,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.012314, 0.112631, 0.035051, 0.013119, 0.01092, 0.815964]","[4, 6, 7, 15, 21, 29]"
10,idID,True,0.08549948640704703,0.002244100516,6,6,100,53,0.106162,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.012454, 0.102523, 0.03545, 0.013268, 0.011044, 0.82526]","[4, 6, 7, 15, 21, 29]"
11,TID,True,0.08245412925257292,0.0022414759271999997,7,7,100,64,0.107529,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.012454, 0.0922707, 0.03545, 0.013268, 0.011044, 0.0102523, 0.82526]","[4, 6, 7, 15, 21, 27, 29]"
12,idID,True,0.07110181671060581,0.002166010003,7,7,100,49,0.107029,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.012779, 0.09468, 0.010261, 0.013615, 0.011332, 0.01052, 0.846812]","[4, 6, 12, 15, 21, 27, 29]"
13,iDR,True,0.07068728452074836,0.002168765367,7,7,100,49,0.105278,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.012796, 0.094809, 0.010275, 0.01227, 0.011347, 0.010534, 0.847967]","[4, 6, 12, 15, 21, 27, 29]"
14,iDR,True,0.06702127644266183,0.002164703888,7,7,100,47,0.104635,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.012919, 0.086145, 0.010373, 0.012387, 0.011456, 0.010635, 0.856085]","[4, 6, 12, 15, 21, 27, 29]"
15,idID,True,0.030087205072197316,0.002104297696,7,7,100,50,0.104838,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.013984, 0.011228, 0.013408, 0.010824, 0.0124, 0.011512, 0.926644]","[4, 12, 15, 16, 21, 27, 29]"
16,iDR,True,0.029323999723945934,0.002104572338,7,7,100,35,0.10351,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.014001, 0.011242, 0.013425, 0.010837, 0.011174, 0.011526, 0.927794]","[4, 12, 15, 16, 21, 27, 29]"
17,idID,True,0.028812063791777583,0.002107216229,7,7,100,46,0.106014,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.01402, 0.011257, 0.012099, 0.010852, 0.011189, 0.011542, 0.929042]","[4, 12, 15, 16, 21, 27, 29]"
18,idID,True,0.026821046779635864,0.002127141901,7,7,100,49,0.106019,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.014037, 0.01127, 0.012113, 0.010865, 0.010012, 0.011556, 0.930147]","[4, 12, 15, 16, 23, 27, 29]"
19,idID,True,0.02174311592341022,0.002109800433,6,6,100,49,0.104206,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.014179, 0.011384, 0.012236, 0.010975, 0.011673, 0.939554]","[4, 12, 15, 16, 27, 29]"
20,idID,True,0.01994671700909893,0.002099763153,6,6,100,44,0.105034,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.012961, 0.010406, 0.011185, 0.010032, 0.01067, 0.944745]","[4, 12, 15, 16, 27, 29]"
21,idID,True,0.016033576404470794,0.002118180201,5,5,100,63,0.104428,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.013092, 0.010511, 0.011298, 0.010778, 0.95432]","[4, 12, 15, 27, 29]"
22,iDR,True,0.01563061169523549,0.00210671382,5,5,100,56,0.10304,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.011798, 0.010525, 0.011313, 0.010792, 0.955572]","[4, 12, 15, 27, 29]"
23,idID,True,0.011205077578354601,0.002081367862,4,4,100,62,0.1057,1000,100,0.1,0.002,1,2,15,best,6,random,ccef,"[0.011923, 0.011433, 0.010907, 0.965736]","[4, 15, 27, 29]"
