iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.19718608841274513,0.19718608841274513,0.004933660403,[0.         0.         0.         0.         0.26304536 0.124915   0.         0.         0.         0.13487364 0.         0.117577   0.         0.         0.         0.118455   0.         0.         0.         0.116732   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.124402   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.002,1,7,TID,,random,single_objective
1,0.19704176030071466,0.19704176030071466,0.004933660403,[0.         0.         0.         0.         0.26304536 0.124915   0.         0.         0.         0.13487364 0.         0.11640123 0.         0.         0.         0.11963077 0.         0.         0.         0.116732   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.124402   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.002,1,7,TID,,random,single_objective
2,0.19679581311305652,0.19679581311305652,0.004933660403,[0.         0.         0.         0.         0.26421268 0.124915   0.         0.         0.         0.13487364 0.         0.11640123 0.         0.         0.         0.11963077 0.         0.         0.         0.11556468 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.124402   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.002,1,7,TID,,random,single_objective
3,0.1965326906755191,0.1965326906755191,0.004933660403,[0.         0.         0.         0.         0.26537669 0.124915   0.         0.         0.         0.13487364 0.         0.11523722 0.         0.         0.         0.11963077 0.         0.         0.         0.11556468 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.124402   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.002,1,7,TID,,random,single_objective
4,0.19627088106345494,0.19627088106345494,0.004933660403,[0.         0.         0.         0.         0.26652906 0.124915   0.         0.         0.         0.13487364 0.         0.11408485 0.         0.         0.         0.11963077 0.         0.         0.         0.11556468 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.124402   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.002,1,7,TID,,random,single_objective
5,0.195984769997868,0.195984769997868,0.004933660403,[0.         0.         0.         0.         0.2678778  0.124915   0.         0.         0.         0.1335249  0.         0.11408485 0.         0.         0.         0.11963077 0.         0.         0.         0.11556468 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.124402   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.002,1,7,TID,,random,single_objective
6,0.1957289265300679,0.1957289265300679,0.004933660403,[0.         0.         0.         0.         0.26912695 0.12366585 0.         0.         0.         0.1335249  0.         0.11408485 0.         0.         0.         0.11963077 0.         0.         0.         0.11556468 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.124402   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.002,1,7,TID,,random,single_objective
7,0.19558222523339547,0.19558222523339547,0.004933660403,[0.         0.         0.         0.         0.26912695 0.12366585 0.         0.         0.         0.13218965 0.         0.11408485 0.         0.         0.         0.12096602 0.         0.         0.         0.11556468 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.124402   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.002,1,7,TID,,random,single_objective
8,0.1953213549588506,0.1953213549588506,0.004933660403,[0.         0.         0.         0.         0.2702678  0.12366585 0.         0.         0.         0.13218965 0.         0.112944   0.         0.         0.         0.12096602 0.         0.         0.         0.11556468 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.124402   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.002,1,7,TID,,random,single_objective
9,0.1950618269383262,0.1950618269383262,0.004933660403,[0.         0.         0.         0.         0.27139724 0.12366585 0.         0.         0.         0.13218965 0.         0.11181456 0.         0.         0.         0.12096602 0.         0.         0.         0.11556468 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.124402   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.002,1,7,TID,,random,single_objective
10,0.19480365295161173,0.19480365295161173,0.004933660403,[0.         0.         0.         0.         0.27251538 0.12366585 0.         0.         0.         0.13218965 0.         0.11069641 0.         0.         0.         0.12096602 0.         0.         0.         0.11556468 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.124402   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.002,1,7,TID,,random,single_objective
11,0.1945468441591723,0.1945468441591723,0.004933660403,[0.         0.         0.         0.         0.27362235 0.12366585 0.         0.         0.         0.13218965 0.         0.10958945 0.         0.         0.         0.12096602 0.         0.         0.         0.11556468 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.124402   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.002,1,7,TID,,random,single_objective
12,0.19426309043499843,0.19426309043499843,0.004933660403,[0.         0.         0.         0.         0.27494425 0.12366585 0.         0.         0.         0.13086776 0.         0.10958945 0.         0.         0.         0.12096602 0.         0.         0.         0.11556468 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.124402   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.002,1,7,TID,,random,single_objective
13,0.19400807958328548,0.19400807958328548,0.004933660403,[0.         0.         0.         0.         0.2761809  0.12242919 0.         0.         0.         0.13086776 0.         0.10958945 0.         0.         0.         0.12096602 0.         0.         0.         0.11556468 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.124402   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.002,1,7,TID,,random,single_objective
14,0.19372615917087146,0.19372615917087146,0.004933660403,[0.         0.         0.         0.         0.27748958 0.12242919 0.         0.         0.         0.12955908 0.         0.10958945 0.         0.         0.         0.12096602 0.         0.         0.         0.11556468 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.124402   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.002,1,7,TID,,random,single_objective
15,0.19348104878041697,0.19348104878041697,0.004933660403,[0.         0.         0.         0.         0.27864523 0.12242919 0.         0.         0.         0.12955908 0.         0.10958945 0.         0.         0.         0.12096602 0.         0.         0.         0.11440903 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.124402   0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],7.0,1000,100,0.01,0.002,1,7,TID,,random,single_objective
