iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.0696357246100256,0.002625754213,7,7,100,53,0.114713,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.012787, 0.068929, 0.041111, 0.062107, 0.058558, 0.681699, 0.074809]","[2, 10, 13, 22, 25, 27, 29]"
1,idID,True,0.05666853587924118,0.002520880474,7,7,100,37,0.111426,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.01349, 0.072718, 0.043371, 0.01055, 0.061777, 0.719173, 0.078921]","[2, 10, 13, 18, 25, 27, 29]"
2,idID,True,0.04395573382070829,0.002541147699,7,7,100,25,0.105188,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.010669, 0.014393, 0.046273, 0.011256, 0.065911, 0.767296, 0.084202]","[0, 2, 13, 18, 25, 27, 29]"
3,idID,True,0.03191119149633807,0.002589261795,7,7,100,37,0.102234,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.011524, 0.015547, 0.049982, 0.012158, 0.071194, 0.828794, 0.010801]","[0, 2, 13, 18, 25, 27, 30]"
4,idID,True,0.026527627874822123,0.002510292101,7,7,100,37,0.107154,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.012275, 0.01656, 0.010652, 0.05324, 0.01295, 0.882817, 0.011505]","[0, 2, 4, 13, 18, 27, 30]"
5,idID,True,0.024431696048929374,0.0025441283299999996,7,7,100,30,0.106265,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.012356, 0.010066, 0.010722, 0.053592, 0.013036, 0.888647, 0.011581]","[0, 1, 4, 13, 18, 27, 30]"
6,idID,True,0.016656357500621822,0.0025032219289999997,7,7,100,37,0.126756,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.012919, 0.010525, 0.010456, 0.011211, 0.01363, 0.929151, 0.012109]","[0, 1, 3, 4, 18, 27, 30]"
7,idID,True,0.014667229413298672,0.002541660034,7,7,100,22,0.112105,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.010556, 0.010487, 0.011244, 0.01367, 0.010029, 0.93187, 0.012144]","[1, 3, 4, 18, 25, 27, 30]"
8,idID,True,0.011685163186940052,0.002520744784,6,6,100,45,0.11661,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.010668, 0.011363, 0.013815, 0.010135, 0.941746, 0.012273]","[1, 4, 18, 25, 27, 30]"
9,idID,True,0.00905487704800986,0.0025028887359999996,5,5,100,31,0.12188,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.011486, 0.013964, 0.010244, 0.951901, 0.012405]","[4, 18, 25, 27, 30]"
10,iDR,True,0.008784141497583824,0.002503036409,5,5,100,28,0.103772,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.0115, 0.013981, 0.010257, 0.953083, 0.011178]","[4, 18, 25, 27, 30]"
11,TID,True,0.008530078231460894,0.0025029894613999995,5,5,100,19,0.106308,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.0115, 0.013981, 0.010257, 0.9542008, 0.0100602]","[4, 18, 25, 27, 30]"
12,idID,True,0.006279297275449645,0.002504242002,4,4,100,27,0.110676,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.011617, 0.014123, 0.010361, 0.963899]","[4, 18, 25, 27]"
13,iDR,True,0.005997008836080669,0.0025002945949999995,4,4,100,21,0.110557,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.011633, 0.012729, 0.010376, 0.965262]","[4, 18, 25, 27]"
14,iDR,False,0.005997008836080669,0.0025002945949999995,4,4,100,25,0.101682,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.011633, 0.012729, 0.010376, 0.965262]","[4, 18, 25, 27]"
15,idID,False,0.005774154990044331,0.0025109059159999997,4,4,100,21,0.109396,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.011665, 0.010027, 0.010404, 0.967903]","[4, 8, 25, 27]"
16,TID,True,0.005586205032353216,0.0025009591704999996,4,4,100,28,0.106836,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.010498500000000001, 0.010027, 0.010404, 0.9690694999999999]","[4, 8, 25, 27]"
17,iDR,False,0.005586205032353216,0.0025009591704999996,4,4,100,20,0.109048,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.010498500000000001, 0.010027, 0.010404, 0.9690694999999999]","[4, 8, 25, 27]"
18,iDR,False,0.005586205032353216,0.0025009591704999996,4,4,100,17,0.103518,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.010498500000000001, 0.010027, 0.010404, 0.9690694999999999]","[4, 8, 25, 27]"
19,iDR,False,0.005586205032353216,0.0025009591704999996,4,4,100,26,0.100335,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.010498500000000001, 0.010027, 0.010404, 0.9690694999999999]","[4, 8, 25, 27]"
20,iDR,False,0.005586205032353216,0.0025009591704999996,4,4,100,26,0.106214,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.010498500000000001, 0.010027, 0.010404, 0.9690694999999999]","[4, 8, 25, 27]"
21,iDR,False,0.005586205032353216,0.0025009591704999996,4,4,100,23,0.097966,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.010498500000000001, 0.010027, 0.010404, 0.9690694999999999]","[4, 8, 25, 27]"
22,iDR,False,0.005586205032353216,0.0025009591704999996,4,4,100,20,0.108391,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.010498500000000001, 0.010027, 0.010404, 0.9690694999999999]","[4, 8, 25, 27]"
23,iDR,False,0.005586205032353216,0.0025009591704999996,4,4,100,21,0.10697,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.010498500000000001, 0.010027, 0.010404, 0.9690694999999999]","[4, 8, 25, 27]"
24,iDR,False,0.005586205032353216,0.0025009591704999996,4,4,100,21,0.103946,100,100,0.1,0.0025,1,2,15,best,0,first,bench_local,"[0.010498500000000001, 0.010027, 0.010404, 0.9690694999999999]","[4, 8, 25, 27]"
