iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.18606083206097632,0.18606083206097632,0.0034065277930000006,[0.       0.       0.       0.       0.       0.071374 0.       0.061687 0.       0.080352 0.010389 0.       0.       0.569337 0.       0.       0.042073 0.       0.       0.052615 0.       0.       0.       0.       0.035894 0.034275 0.       0.021771 0.       0.       0.020233],[0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0025,1,11,TID,45,best
1,0.1800164579748554,0.1800164579748554,0.0033676505695000004,[0.        0.        0.        0.        0.        0.071374  0.        0.061687  0.        0.080352  0.010389  0.        0.        0.569337  0.        0.        0.042073  0.        0.        0.0368305 0.        0.        0.        0.        0.035894  0.034275  0.        0.0375555 0.        0.        0.020233 ],[0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0025,1,11,TID,45,best
2,0.1328586193079064,0.1328586193079064,0.0031230042745,[0.        0.        0.        0.        0.        0.071374  0.        0.061687  0.        0.010389  0.        0.        0.        0.569337  0.        0.        0.042073  0.        0.        0.0368305 0.        0.        0.        0.        0.035894  0.034275  0.        0.0375555 0.        0.        0.020233 ],[0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0025,1,11,TID,45,best
3,0.12888598439214655,0.12888598439214655,0.0032324678559999998,[0.        0.        0.        0.        0.0185061 0.071374  0.        0.0431809 0.        0.010389  0.        0.        0.        0.569337  0.        0.        0.042073  0.        0.        0.0368305 0.        0.        0.        0.        0.035894  0.034275  0.        0.0375555 0.        0.        0.020233 ],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0025,1,11,TID,45,best
4,0.1267133800733573,0.1267133800733573,0.0032584184824,[0.        0.        0.        0.        0.0185061 0.071374  0.        0.0431809 0.        0.010389  0.        0.        0.        0.569337  0.        0.        0.0294511 0.        0.        0.0368305 0.        0.        0.        0.        0.035894  0.034275  0.        0.0501774 0.        0.        0.020233 ],[0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0025,1,11,TID,45,best
5,0.11826445924126196,0.11826445924126196,0.0031371268369,[0.        0.        0.        0.        0.010389  0.071374  0.        0.0431809 0.        0.        0.        0.        0.        0.569337  0.        0.        0.0294511 0.        0.        0.0368305 0.        0.        0.        0.        0.035894  0.034275  0.        0.0501774 0.        0.        0.020233 ],[0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0025,1,11,TID,45,best
6,0.11471675508742675,0.11471675508742675,0.0031370384437,[0.         0.         0.         0.         0.010389   0.071374   0.         0.0431809  0.         0.         0.         0.         0.         0.569337   0.         0.         0.0294511  0.         0.         0.02578135 0.         0.         0.         0.         0.035894   0.04532415 0.         0.0501774  0.         0.         0.020233  ],[0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0025,1,11,TID,45,best
7,0.11219054885634272,0.11219054885634272,0.00313697656846,[0.         0.         0.         0.         0.010389   0.071374   0.         0.0431809  0.         0.         0.         0.         0.         0.569337   0.         0.         0.0294511  0.         0.         0.01804695 0.         0.         0.         0.         0.035894   0.05305856 0.         0.0501774  0.         0.         0.020233  ],[0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0025,1,11,TID,45,best
8,0.09894558142858477,0.09894558142858477,0.002819584906345,[0.         0.         0.         0.         0.         0.071374   0.         0.0431809  0.         0.         0.         0.         0.         0.569337   0.         0.         0.0294511  0.         0.         0.01804695 0.         0.         0.         0.         0.035894   0.010389   0.         0.0501774  0.         0.         0.020233  ],[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0025,1,11,TID,45,best
9,0.09296711002898793,0.09296711002898793,0.0028319825701449996,[0.         0.         0.         0.         0.         0.0499618  0.         0.0431809  0.         0.         0.         0.         0.         0.569337   0.         0.         0.0294511  0.         0.         0.01804695 0.         0.         0.         0.         0.035894   0.010389   0.         0.0715896  0.         0.         0.020233  ],[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0025,1,11,TID,45,best
