iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.08005490571675522,0.08005490571675522,0.0032265930090000002,[0.       0.086329 0.       0.       0.       0.       0.       0.       0.       0.040935 0.       0.       0.       0.015915 0.       0.05206  0.0159   0.       0.       0.       0.       0.090504 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.062252 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.069044 0.036823 0.       0.       0.       0.       0.       0.105823 0.       0.       0.056134 0.       0.       0.10231  0.10331  0.       0.       0.010572 0.       0.       0.       0.       0.       0.       0.       0.       0.010056 0.       0.       0.       0.069327 0.       0.       0.       0.       0.       0.       0.072706 0.       0.       0.       0.      ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],300,100,0.1,0.002,4,17,iDR,95,best
1,0.07083679985394628,0.07083679985394628,0.003011133641,[0.       0.086329 0.       0.       0.       0.       0.       0.       0.       0.040935 0.       0.       0.       0.015915 0.       0.010056 0.0159   0.       0.       0.       0.       0.090504 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.062252 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.069044 0.036823 0.       0.       0.       0.       0.       0.105823 0.       0.       0.056134 0.       0.       0.10231  0.10331  0.       0.       0.010572 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.069327 0.       0.       0.       0.       0.       0.       0.072706 0.       0.       0.       0.      ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],300,100,0.1,0.002,4,17,iDR,95,best
2,0.06972623250753707,0.06972623250753707,0.002997323849,[0.       0.086329 0.       0.       0.       0.       0.       0.       0.       0.040935 0.       0.       0.       0.015915 0.       0.       0.0159   0.       0.       0.       0.       0.090504 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.062252 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.01     0.069044 0.036823 0.       0.       0.       0.       0.       0.105823 0.       0.       0.056134 0.       0.       0.10231  0.10331  0.       0.       0.010572 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.069327 0.       0.       0.       0.       0.       0.       0.072706 0.       0.       0.       0.      ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],300,100,0.1,0.002,4,17,iDR,95,best
3,0.0693007500230951,0.0693007500230951,0.0029650233609999996,[0.       0.086329 0.       0.       0.       0.       0.       0.       0.       0.040935 0.       0.       0.       0.015915 0.       0.       0.0159   0.       0.       0.       0.       0.090504 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.062252 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.01     0.069044 0.036823 0.       0.       0.       0.       0.       0.105823 0.       0.       0.056134 0.       0.       0.10231  0.10331  0.       0.       0.       0.       0.       0.       0.01     0.       0.       0.       0.       0.       0.       0.       0.       0.069327 0.       0.       0.       0.       0.       0.       0.072706 0.       0.       0.       0.      ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],300,100,0.1,0.002,4,17,iDR,95,best
4,0.0683569526079264,0.0683569526079264,0.0029208845602000004,[0.        0.086329  0.        0.        0.        0.        0.        0.        0.        0.040935  0.        0.        0.        0.015915  0.        0.        0.0159    0.        0.        0.        0.        0.0814536 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.062252  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.069044  0.036823  0.        0.        0.        0.        0.        0.105823  0.        0.        0.056134  0.        0.        0.10231   0.1123604 0.        0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.        0.        0.        0.        0.069327  0.        0.        0.        0.        0.        0.        0.072706  0.        0.        0.        0.       ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],300,100,0.1,0.002,4,17,iDR,95,best
5,0.0679924442866425,0.0679924442866425,0.0029417455691999996,[0.        0.086329  0.        0.        0.        0.        0.        0.        0.        0.040935  0.        0.        0.        0.015915  0.        0.        0.0159    0.        0.        0.        0.        0.0814536 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.010231  0.        0.        0.        0.        0.        0.        0.062252  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.069044  0.036823  0.        0.        0.        0.        0.        0.105823  0.        0.        0.056134  0.        0.        0.092079  0.1123604 0.        0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.        0.        0.        0.        0.069327  0.        0.        0.        0.        0.        0.        0.072706  0.        0.        0.        0.       ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],300,100,0.1,0.002,4,17,iDR,95,best
6,0.06746325114768514,0.06746325114768514,0.0029235646818,[0.        0.0776961 0.        0.        0.        0.        0.        0.        0.        0.040935  0.        0.        0.        0.015915  0.        0.        0.0159    0.        0.        0.        0.        0.0814536 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.010231  0.        0.        0.        0.        0.        0.        0.062252  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.0776769 0.036823  0.        0.        0.        0.        0.        0.105823  0.        0.        0.056134  0.        0.        0.092079  0.1123604 0.        0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.        0.        0.        0.        0.069327  0.        0.        0.        0.        0.        0.        0.072706  0.        0.        0.        0.       ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],300,100,0.1,0.002,4,17,iDR,95,best
7,0.05485798625577775,0.05485798625577775,0.0026419291658,[0.        0.0776961 0.        0.        0.        0.        0.        0.        0.        0.040935  0.        0.        0.        0.015915  0.        0.        0.0159    0.        0.        0.        0.        0.0814536 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.010231  0.        0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.0776769 0.036823  0.        0.        0.        0.        0.        0.105823  0.        0.        0.056134  0.        0.        0.092079  0.1123604 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.069327  0.        0.        0.        0.        0.        0.        0.072706  0.        0.        0.        0.       ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],300,100,0.1,0.002,4,17,iDR,95,best
8,0.053857903276124754,0.053857903276124754,0.0026125291658,[0.        0.0776961 0.        0.        0.        0.        0.        0.        0.        0.040935  0.        0.        0.        0.015915  0.        0.        0.0159    0.        0.        0.        0.        0.0814536 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.010231  0.01      0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.0776769 0.036823  0.        0.        0.        0.        0.        0.105823  0.        0.        0.056134  0.        0.        0.092079  0.1123604 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.069327  0.        0.        0.        0.        0.        0.        0.072706  0.        0.        0.        0.       ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],300,100,0.1,0.002,4,17,iDR,95,best
9,0.04480789374457452,0.04480789374457452,0.0023032436578,[0.        0.0776961 0.        0.        0.        0.        0.        0.        0.        0.040935  0.        0.        0.        0.015915  0.        0.        0.0159    0.        0.        0.        0.        0.0814536 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.0776769 0.036823  0.        0.        0.        0.        0.        0.010231  0.        0.        0.056134  0.        0.        0.092079  0.1123604 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.069327  0.        0.        0.        0.        0.        0.        0.072706  0.        0.        0.        0.       ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],300,100,0.1,0.002,4,17,iDR,95,best
