iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,89,0.074187,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
1,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,90,0.064129,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
2,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,92,0.062802,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
3,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,92,0.060153,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
4,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,89,0.059433,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
5,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,91,0.063592,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
6,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,89,0.063514,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
7,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,83,0.05794,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
8,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,96,0.061798,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
9,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,90,0.058053,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
10,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,85,0.059663,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
