iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.20053480534456963,0.20053480534456963,0.0037286713574000005,[0.017136  0.011956  0.013288  0.013623  0.026856  0.021117  0.023577  0.024912  0.028979  0.028145  0.021018  0.        0.018095  0.        0.021358  0.018099  0.014787  0.012874  0.016854  0.021485  0.014535  0.        0.024702  0.        0.021132  0.1807872 0.3531458 0.01739   0.        0.021036  0.013113 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 1.],500,100,0.3,0.0035,1,26,iDR,52,best
1,0.18431695492079725,0.18431695492079725,0.0036615776994000006,[0.017136  0.011956  0.        0.013623  0.026856  0.021117  0.023577  0.024912  0.028979  0.013288  0.021018  0.        0.018095  0.        0.021358  0.018099  0.014787  0.012874  0.016854  0.021485  0.014535  0.        0.024702  0.        0.021132  0.1807872 0.3531458 0.01739   0.        0.021036  0.013113 ],[1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 1.],500,100,0.3,0.0035,1,26,iDR,52,best
2,0.17246247067949264,0.17246247067949264,0.0035798706444,[0.017136  0.011956  0.        0.        0.026856  0.021117  0.023577  0.024912  0.028979  0.013288  0.021018  0.        0.018095  0.        0.021358  0.018099  0.014787  0.012874  0.016854  0.021485  0.014535  0.        0.024702  0.        0.013623  0.1807872 0.3531458 0.01739   0.        0.021036  0.013113 ],[1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 1.],500,100,0.3,0.0035,1,26,iDR,52,best
3,0.16434937703787406,0.16434937703787406,0.0035692450784,[0.012874  0.011956  0.        0.        0.026856  0.021117  0.023577  0.024912  0.028979  0.013288  0.021018  0.        0.018095  0.        0.021358  0.018099  0.014787  0.        0.016854  0.021485  0.014535  0.        0.024702  0.        0.013623  0.1807872 0.3531458 0.01739   0.        0.021036  0.013113 ],[1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 1.],500,100,0.3,0.0035,1,26,iDR,52,best
4,0.1569979884628287,0.1569979884628287,0.003526008360400001,[0.012874  0.011956  0.        0.        0.026856  0.021117  0.023577  0.024912  0.028979  0.        0.021018  0.        0.018095  0.        0.021358  0.018099  0.014787  0.        0.016854  0.021485  0.014535  0.        0.024702  0.        0.013288  0.1807872 0.3531458 0.01739   0.        0.021036  0.013113 ],[1. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 1.],500,100,0.3,0.0035,1,26,iDR,52,best
5,0.14865268703520884,0.14865268703520884,0.0035084195694000003,[0.        0.011956  0.        0.        0.026856  0.021117  0.023577  0.024912  0.028979  0.        0.021018  0.        0.018095  0.        0.021358  0.012874  0.014787  0.        0.016854  0.021485  0.014535  0.        0.024702  0.        0.013288  0.1807872 0.3531458 0.01739   0.        0.021036  0.013113 ],[0. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 1.],500,100,0.3,0.0035,1,26,iDR,52,best
6,0.14825302751597785,0.14825302751597785,0.0035070285699,[0.        0.011956  0.        0.        0.026856  0.021117  0.023577  0.024912  0.028979  0.        0.021018  0.        0.018095  0.        0.021358  0.012874  0.014787  0.        0.016854  0.021485  0.0101745 0.        0.024702  0.        0.013288  0.1807872 0.3531458 0.01739   0.        0.021036  0.0174735],[0. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 1.],500,100,0.3,0.0035,1,26,iDR,52,best
7,0.145920252301079,0.145920252301079,0.0035225823168,[0.        0.011956  0.        0.        0.026856  0.021117  0.0165039 0.024912  0.028979  0.        0.021018  0.        0.018095  0.        0.021358  0.012874  0.014787  0.        0.016854  0.021485  0.0101745 0.        0.024702  0.        0.013288  0.1878603 0.3531458 0.01739   0.        0.021036  0.0174735],[0. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 1.],500,100,0.3,0.0035,1,26,iDR,52,best
8,0.14347045479451973,0.14347045479451973,0.0035450075968,[0.        0.011956  0.        0.        0.026856  0.021117  0.0165039 0.024912  0.028979  0.        0.021018  0.        0.018095  0.        0.021358  0.012874  0.014787  0.        0.016854  0.021485  0.0101745 0.        0.024702  0.        0.        0.1878603 0.3531458 0.01739   0.01      0.021036  0.0174735],[0. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0. 1. 1. 1. 1. 1. 1.],500,100,0.3,0.0035,1,26,iDR,52,best
9,0.14217396155938977,0.14217396155938977,0.0035840931088,[0.        0.011956  0.        0.        0.0333015 0.021117  0.0165039 0.024912  0.028979  0.        0.021018  0.        0.018095  0.        0.021358  0.012874  0.014787  0.        0.016854  0.0150395 0.0101745 0.        0.024702  0.        0.        0.1878603 0.3531458 0.01739   0.01      0.021036  0.0174735],[0. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0. 1. 1. 1. 1. 1. 1.],500,100,0.3,0.0035,1,26,iDR,52,best
10,0.13307857556989333,0.13307857556989333,0.0035039283607999996,[0.        0.011956  0.        0.        0.0333015 0.021117  0.0165039 0.024912  0.028979  0.        0.021018  0.        0.018095  0.        0.021358  0.012874  0.014787  0.        0.016854  0.0150395 0.0101745 0.        0.024702  0.        0.        0.1878603 0.3531458 0.01739   0.        0.01      0.0174735],[0. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0. 1. 1. 1. 0. 1. 1.],500,100,0.3,0.0035,1,26,iDR,52,best
11,0.12957899389101835,0.12957899389101835,0.0035078410088,[0.        0.011956  0.        0.        0.0333015 0.021117  0.0165039 0.024912  0.028979  0.        0.021018  0.        0.018095  0.        0.021358  0.        0.014787  0.        0.016854  0.0150395 0.0101745 0.        0.024702  0.        0.        0.1878603 0.3531458 0.01739   0.        0.012874  0.0174735],[0. 1. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 1. 1. 1. 0. 1. 1.],500,100,0.3,0.0035,1,26,iDR,52,best
