iter,move,improve,obj,return,n_assets,X,Z,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy
0,iDR,True,0.26033848262028103,0.005117367184219463,10,"[0.07176689 0.12842512 0.02429297 0.13119578 0.13421129 0.06428122
 0.1176602  0.12909958 0.08911879 0.10994815]",[ 3  4  5  6  7  9 11 18 19 23],100,28,0.057104,1000,100,0.01,0.002,1,10,10,best,9,random
1,idID,True,0.21405410593203444,0.003951521763130357,10,"[0.03860917 0.06909018 0.01306914 0.53260047 0.07220302 0.03458203
 0.06329887 0.06945303 0.04794415 0.05914994]",[ 3  4  5  6  7  9 11 18 19 23],100,23,0.054247,1000,100,0.01,0.002,1,10,10,best,9,random
2,idID,True,0.20577316874954507,0.003984172463157147,10,"[0.03958218 0.07083136 0.0133985  0.54602282 0.07402265 0.0648941
 0.01025202 0.07120335 0.04915242 0.06064061]",[ 3  4  5  6  7 11 12 18 19 23],100,36,0.049976,1000,100,0.01,0.002,1,10,10,best,9,random
3,idID,True,0.19223408450237897,0.003900329793879874,10,"[0.04228968 0.07567636 0.01431498 0.58337183 0.06933298 0.01095327
 0.0760738  0.05251454 0.06478854 0.01068402]",[ 3  4  5  6 11 12 18 19 23 26],100,35,0.0499,1000,100,0.01,0.002,1,10,10,best,9,random
4,iDR,True,0.19150620380189304,0.0038927532333795337,10,"[0.0420444  0.07523745 0.01423196 0.58578822 0.06893085 0.01088975
 0.07563258 0.05220996 0.06441277 0.01062205]",[ 3  4  5  6 11 12 18 19 23 26],100,31,0.05029,1000,100,0.01,0.002,1,10,10,best,9,random
5,idID,True,0.19142213989101434,0.0038916926321590785,10,"[0.04207623 0.0752944  0.01424273 0.58623161 0.06898303 0.01089799
 0.07493293 0.05224948 0.06446153 0.01063009]",[ 3  4  5  6 11 12 18 19 23 26],100,33,0.050267,1000,100,0.01,0.002,1,10,10,best,9,random
6,iDR,True,0.19124587849391406,0.0038917246854507266,10,"[0.04210337 0.07534296 0.01425192 0.58660974 0.06902752 0.01090502
 0.07498126 0.05228318 0.06385808 0.01063695]",[ 3  4  5  6 11 12 18 19 23 26],100,34,0.049953,1000,100,0.01,0.002,1,10,10,best,9,random
7,iDR,True,0.19107077419654503,0.003891756458968031,10,"[0.04213027 0.07539111 0.01426102 0.58698458 0.06907163 0.01091199
 0.07502917 0.05231659 0.06325989 0.01064375]",[ 3  4  5  6 11 12 18 19 23 26],100,29,0.049734,1000,100,0.01,0.002,1,10,10,best,9,random
8,idID,True,0.18087525324192136,0.0038137040372367647,10,"[0.04506052 0.08063472 0.01525291 0.62781058 0.01069552 0.07387571
 0.01167094 0.05595532 0.06765975 0.01138404]",[ 3  4  5  6  8 11 12 19 23 26],100,37,0.050401,1000,100,0.01,0.002,1,10,10,best,9,random
9,iDR,True,0.18066935183122185,0.003813684879297127,10,"[0.04509103 0.08068931 0.01526324 0.62823565 0.01070276 0.07392573
 0.01167884 0.0559932  0.0670285  0.01139175]",[ 3  4  5  6  8 11 12 19 23 26],100,41,0.051192,1000,100,0.01,0.002,1,10,10,best,9,random
10,iDR,True,0.17988648286775347,0.0038060702220984234,10,"[0.04480952 0.08018556 0.01516794 0.63055662 0.01063594 0.0734642
 0.01160593 0.05564363 0.06661003 0.01132063]",[ 3  4  5  6  8 11 12 19 23 26],100,34,0.049855,1000,100,0.01,0.002,1,10,10,best,9,random
