iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.17963716138553093,0.17963716138553093,0.0044015569860000004,[0.        0.        0.        0.        0.        0.        0.        0.2585682 0.        0.        0.        0.        0.190419  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.393855  0.        0.1571568 0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
1,0.17917440249842898,0.17917440249842898,0.0044015569860000004,[0.         0.         0.         0.         0.         0.         0.         0.25598252 0.         0.         0.         0.         0.190419   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.393855   0.         0.15974248 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
2,0.17871225598317825,0.17871225598317825,0.0044015569860000004,[0.         0.         0.         0.         0.         0.         0.         0.25342269 0.         0.         0.         0.         0.190419   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.393855   0.         0.16230231 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
3,0.17825079561887897,0.17825079561887897,0.0044015569860000004,[0.         0.         0.         0.         0.         0.         0.         0.25088847 0.         0.         0.         0.         0.190419   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.393855   0.         0.16483653 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
4,0.17779009285677416,0.17779009285677416,0.0044015569860000004,[0.         0.         0.         0.         0.         0.         0.         0.24837958 0.         0.         0.         0.         0.190419   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.393855   0.         0.16734542 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
5,0.17733021687517075,0.17733021687517075,0.0044015569860000004,[0.         0.         0.         0.         0.         0.         0.         0.24589579 0.         0.         0.         0.         0.190419   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.393855   0.         0.16982921 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
6,0.17687123463318144,0.17687123463318144,0.0044015569860000004,[0.         0.         0.         0.         0.         0.         0.         0.24343683 0.         0.         0.         0.         0.190419   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.393855   0.         0.17228817 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
7,0.17641321092331205,0.17641321092331205,0.0044015569860000004,[0.         0.         0.         0.         0.         0.         0.         0.24100246 0.         0.         0.         0.         0.190419   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.393855   0.         0.17472254 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
8,0.17595620842291834,0.17595620842291834,0.0044015569860000004,[0.         0.         0.         0.         0.         0.         0.         0.23859243 0.         0.         0.         0.         0.190419   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.393855   0.         0.17713257 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
9,0.1756087520824011,0.1756087520824011,0.0044015569860000004,[0.         0.         0.         0.         0.         0.         0.         0.23859243 0.         0.         0.         0.         0.18851481 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.393855   0.         0.17903676 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,3,TID,,best,single_objective
