iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.18627091121474548,0.18627091121474548,0.004491533832000001,[0.       0.       0.159621 0.       0.       0.       0.       0.       0.       0.       0.       0.547426 0.       0.       0.       0.       0.       0.       0.       0.292953 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.004,1,3,random,,best,single_objective
1,0.18576894656743242,0.19197797694125726,0.004491533832000001,[0.         0.         0.159621   0.         0.         0.         0.         0.         0.         0.         0.         0.55035553 0.         0.         0.         0.         0.         0.         0.         0.29002347 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.004,1,3,random,,best,single_objective
2,0.18526172789870082,0.18526172789870082,0.004491533832000001,[0.         0.         0.159621   0.         0.         0.         0.         0.         0.         0.         0.         0.55325576 0.         0.         0.         0.         0.         0.         0.         0.28712324 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.004,1,3,random,,best,single_objective
3,0.1805247294469354,0.1805247294469354,0.004491533832000001,[0.       0.       0.177232 0.       0.       0.       0.       0.       0.       0.       0.       0.583845 0.       0.       0.       0.       0.       0.       0.       0.238923 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.004,1,3,random,,best,single_objective
4,0.17998087780160843,0.17998087780160843,0.004491533832000001,[0.         0.         0.177232   0.         0.         0.         0.         0.         0.         0.         0.         0.58623423 0.         0.         0.         0.         0.         0.         0.         0.23653377 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.004,1,3,random,,best,single_objective
5,0.17998087780160843,0.17998087780160843,0.004491533832000001,[0.         0.         0.177232   0.         0.         0.         0.         0.         0.         0.         0.         0.58623423 0.         0.         0.         0.         0.         0.         0.         0.23653377 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.004,1,3,random,,best,single_objective
6,0.1783350971185379,0.18433445971192486,0.004491533832000001,[0.       0.       0.187753 0.       0.       0.       0.       0.       0.       0.       0.       0.595132 0.       0.       0.       0.       0.       0.       0.       0.217115 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.004,1,3,random,,best,single_objective
7,0.17771508095646887,0.17771508095646887,0.004491533832000001,[0.       0.       0.193551 0.       0.       0.       0.       0.       0.       0.       0.       0.598267 0.       0.       0.       0.       0.       0.       0.       0.208181 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.004,1,3,random,,best,single_objective
8,0.17749449176792664,0.17749449176792664,0.004491533832000001,[0.       0.       0.196656 0.       0.       0.       0.       0.       0.       0.       0.       0.599382 0.       0.       0.       0.       0.       0.       0.       0.203962 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.004,1,3,random,,best,single_objective
9,0.17749449176792664,0.17749449176792664,0.004491533832000001,[0.       0.       0.196656 0.       0.       0.       0.       0.       0.       0.       0.       0.599382 0.       0.       0.       0.       0.       0.       0.       0.203962 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.004,1,3,random,,best,single_objective
10,0.17749449176792664,0.18341097482685753,0.004491533832000001,[0.       0.       0.196656 0.       0.       0.       0.       0.       0.       0.       0.       0.599382 0.       0.       0.       0.       0.       0.       0.       0.203962 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.004,1,3,random,,best,single_objective
11,0.17749449176792664,0.18932745788578842,0.004491533832000001,[0.       0.       0.196656 0.       0.       0.       0.       0.       0.       0.       0.       0.599382 0.       0.       0.       0.       0.       0.       0.       0.203962 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.004,1,3,random,,best,single_objective
12,0.1769471403154776,0.19469658949227026,0.004491533832000001,[0.         0.         0.19468944 0.         0.         0.         0.         0.         0.         0.         0.         0.60134856 0.         0.         0.         0.         0.         0.         0.         0.203962   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,1000,100,0.01,0.004,1,3,random,,best,single_objective
