iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.1315026021677854,0.0033035492249999998,7,7,100,75,0.05913,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.013882, 0.498295, 0.158293, 0.01295, 0.225233, 0.073915, 0.017432]","[2, 13, 16, 22, 25, 26, 27]"
1,idID,True,0.11128965699654313,0.003345653049,7,7,100,55,0.062776,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01483, 0.010683, 0.532318, 0.169101, 0.013834, 0.240612, 0.018622]","[2, 8, 13, 16, 22, 25, 27]"
2,idID,True,0.08508636176651505,0.003032810085,7,7,100,60,0.067814,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.020934, 0.031046, 0.022364, 0.354003, 0.028961, 0.503707, 0.038984]","[1, 2, 8, 16, 22, 25, 27]"
3,idID,True,0.05292479517611923,0.0045517412460000005,7,7,100,36,0.065196,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.031912, 0.047327, 0.034092, 0.015244, 0.044148, 0.767851, 0.059427]","[1, 2, 8, 18, 22, 25, 27]"
4,idID,True,0.043520972069509584,0.004612338525,7,7,100,35,0.063411,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.03304, 0.049, 0.010354, 0.035297, 0.015783, 0.794998, 0.061528]","[1, 2, 4, 8, 18, 25, 27]"
5,idID,True,0.03395238168833638,0.0047615955130000005,7,7,100,36,0.06348,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.034381, 0.010774, 0.036729, 0.010406, 0.016424, 0.827261, 0.064025]","[1, 4, 8, 13, 18, 25, 27]"
6,idID,True,0.025985926331808063,0.00473627478,7,7,100,47,0.064355,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.011043, 0.037647, 0.010666, 0.01025, 0.016834, 0.847934, 0.065625]","[4, 8, 13, 16, 18, 25, 27]"
7,idID,True,0.02223643902736357,0.004902084771000001,7,7,100,61,0.062411,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.011693, 0.039865, 0.011294, 0.010854, 0.017826, 0.010589, 0.897879]","[4, 8, 13, 16, 18, 22, 25]"
8,idID,True,0.018504391791220147,0.004788447167000001,7,7,100,53,0.063667,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.012053, 0.011642, 0.011188, 0.018375, 0.010308, 0.010915, 0.92552]","[4, 13, 16, 18, 20, 22, 25]"
9,idID,True,0.015485305012240496,0.004789906111000001,6,6,100,42,0.061232,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.012186, 0.01177, 0.011311, 0.018578, 0.010422, 0.935733]","[4, 13, 16, 18, 20, 25]"
10,idID,True,0.012776020050769048,0.004811925658,5,5,100,39,0.062054,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.012314, 0.011894, 0.01143, 0.018774, 0.945588]","[4, 13, 16, 18, 25]"
11,idID,True,0.011014715982697612,0.00479953821,5,5,100,28,0.0593,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.012423, 0.010089, 0.011999, 0.011531, 0.953958]","[4, 12, 13, 16, 25]"
12,idID,True,0.009577027989149958,0.004827053023,5,5,100,46,0.058942,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.012442, 0.010104, 0.012017, 0.955421, 0.010015]","[4, 12, 13, 25, 27]"
13,idID,True,0.009045029543194685,0.00484106137,5,5,100,52,0.058501,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.012467, 0.010124, 0.01002, 0.957353, 0.010035]","[4, 12, 19, 25, 27]"
14,TID,True,0.007977190291144945,0.00486410535,5,5,100,79,0.058696,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.012467, 0.01, 0.010124, 0.957353, 0.010035]","[4, 8, 12, 25, 27]"
15,TID,True,0.007718697459790429,0.004871598714,5,5,100,80,0.057475,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.012467, 0.01, 0.01, 0.957353, 0.010035]","[4, 8, 18, 25, 27]"
16,iDR,True,0.007518481094322109,0.004864824219000001,5,5,100,74,0.054573,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.011236, 0.010014, 0.010014, 0.958687, 0.010049]","[4, 8, 18, 25, 27]"
17,TID,True,0.007327230059458783,0.004858001719800001,5,5,100,73,0.059301,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
18,iDR,False,0.007327230059458783,0.004858001719800001,5,5,100,91,0.060748,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
19,iDR,False,0.007327230059458783,0.004858001719800001,5,5,100,91,0.060042,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
20,iDR,False,0.007327230059458783,0.004858001719800001,5,5,100,93,0.057444,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
21,iDR,False,0.007327230059458783,0.004858001719800001,5,5,100,90,0.060073,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
22,iDR,False,0.007327230059458783,0.004858001719800001,5,5,100,94,0.058673,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
23,iDR,False,0.007327230059458783,0.004858001719800001,5,5,100,88,0.060008,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
24,iDR,False,0.007327230059458783,0.004858001719800001,5,5,100,90,0.062066,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
25,iDR,False,0.007327230059458783,0.004858001719800001,5,5,100,88,0.068988,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
26,iDR,False,0.007327230059458783,0.004858001719800001,5,5,100,90,0.061127,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
27,iDR,False,0.007327230059458783,0.004858001719800001,5,5,100,87,0.059537,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
28,iDR,False,0.007327230059458783,0.004858001719800001,5,5,100,90,0.057167,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010112399999999999, 0.010014, 0.010014, 0.9598106, 0.010049]","[4, 8, 18, 25, 27]"
